id,genotype,replicate,n_timepoints,first_hour,last_hour
2026-05-21 22:00:00|Monitor25.26.26.txt|17,CS,3,710,0,59.0833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|18,CS,3,685,0,57
2026-05-21 22:00:00|Monitor25.26.26.txt|19,WR,3,716,0,59.5833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|20,CS,3,500,0,41.5833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|21,CS,3,718,0,59.75
2026-05-21 22:00:00|Monitor25.26.26.txt|22,CS,3,324,0,26.9166666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|25,CS,3,714,0,59.4166666666667
2026-05-21 22:00:00|Monitor25.26.26.txt|26,CS,3,272,0,22.5833333333333
2026-05-21 22:00:00|Monitor25.26.26.txt|27,CS,3,600,0,49.9166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|01,WR,3,600,0,49.9166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|03,WR,3,699,0,58.1666666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|05,WR,3,682,0,56.75
2026-05-31 22:00:00|Monitor16.3.26.txt|07,WR,3,612,0,50.9166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|09,WR,3,404,0,33.5833333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|10,WR,3,702,0,58.4166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|11,WR,3,486,0,40.4166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|13,WR,3,588,0,48.9166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|14,WR,3,710,0,59.0833333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|16,WR,3,515,0,42.8333333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|17,CS,3,709,0,59
2026-05-31 22:00:00|Monitor16.3.26.txt|18,CS,3,574,0,47.75
2026-05-31 22:00:00|Monitor16.3.26.txt|19,CS,3,708,0,58.9166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|20,CS,3,455,0,37.8333333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|21,CS,3,173,0,14.3333333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|22,CS,3,638,0,53.0833333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|23,CS,3,721,0,60
2026-05-31 22:00:00|Monitor16.3.26.txt|24,CS,3,318,0,26.4166666666667
2026-05-31 22:00:00|Monitor16.3.26.txt|26,CS,3,709,0,59
2026-05-31 22:00:00|Monitor16.3.26.txt|28,CS,3,293,0,24.3333333333333
2026-05-31 22:00:00|Monitor16.3.26.txt|29,CS,3,721,0,60
2026-05-31 22:00:00|Monitor16.3.26.txt|31,CS,3,537,0,44.6666666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|01,CS,3,721,0,60
2026-05-31 22:00:00|Monitor26.3.26.txt|02,WR,3,721,0,60
2026-05-31 22:00:00|Monitor26.3.26.txt|03,WR,3,396,0,32.9166666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|04,WR,3,718,0,59.75
2026-05-31 22:00:00|Monitor26.3.26.txt|05,WR,3,694,0,57.75
2026-05-31 22:00:00|Monitor26.3.26.txt|06,WR,3,665,0,55.3333333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|07,CS,3,638,0,53.0833333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|09,CS,3,710,0,59.0833333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|10,CS,3,704,0,58.5833333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|11,CS,3,600,0,49.9166666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|12,CS,3,720,0,59.9166666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|13,CS,3,721,0,60
2026-05-31 22:00:00|Monitor26.3.26.txt|14,CS,3,717,0,59.6666666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|15,CS,3,174,0,14.4166666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|16,CS,3,721,0,60
2026-05-31 22:00:00|Monitor26.3.26.txt|17,CS,3,721,0,60
2026-05-31 22:00:00|Monitor26.3.26.txt|18,CS,3,699,0,58.1666666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|19,CS,3,576,0,47.9166666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|20,CS,3,704,0,58.5833333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|21,CS,3,168,0,13.9166666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|22,CS,3,721,0,60
2026-05-31 22:00:00|Monitor26.3.26.txt|23,CS,3,638,0,53.0833333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|24,CS,3,675,0,56.1666666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|25,CS,3,705,0,58.6666666666667
2026-05-31 22:00:00|Monitor26.3.26.txt|26,CS,3,709,0,59
2026-05-31 22:00:00|Monitor26.3.26.txt|28,CS,3,269,0,22.3333333333333
2026-05-31 22:00:00|Monitor26.3.26.txt|30,CS,3,370,0,30.75
2026-05-31 22:00:00|Monitor26.3.26.txt|31,CS,3,694,0,57.75
2026-05-31 22:00:00|Monitor26.3.26.txt|32,CS,3,720,0,59.9166666666667
2026-05-31 22:00:00|Monitor36.3.26.txt|01,CS,3,721,0,60
2026-05-31 22:00:00|Monitor36.3.26.txt|02,CS,3,257,0,21.3333333333333
2026-05-31 22:00:00|Monitor36.3.26.txt|03,CS,3,681,0,56.6666666666667
2026-05-31 22:00:00|Monitor36.3.26.txt|04,CS,3,661,0,55
