comparison,sex,gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ENTREZID
CSM_vs_WTM,Male,lncRNA:CR44171,23.6450119097365,0.819876087560283,0.487683370550601,1.68116474144819,0.0927309199700822,0.298679823624567,19835461
CSM_vs_WTM,Male,CG17600,1.73966529185733,-3.24548522384763,1.93098952038496,-1.68073683962853,0.092814041575172,,33141
CSM_vs_WTM,Male,lncRNA:CR44278,6.74490366316509,1.52109616314546,0.905430514614586,1.67997006793276,0.0929631395927218,0.299328342195761,19836002
CSM_vs_WTM,Male,CG34460,396.769178512189,-0.334376221099771,0.19908091691125,-1.67959956327123,0.0930352527252386,0.299461080734126,5740316
CSM_vs_WTM,Male,RpL22-like,335.78629322544,0.306564720189753,0.182591644128505,1.67896357827852,0.0931591422634542,0.299760333303747,37684
CSM_vs_WTM,Male,Cpr64Aa,114218.113419419,-0.310076408260899,0.184770442384528,-1.67817105517123,0.0933137105896484,0.30015807039371,38508
CSM_vs_WTM,Male,CG10214,192.13164163868,-0.407376711279193,0.242824360450662,-1.67765997827868,0.0934134966482333,0.30037938640286,42811
CSM_vs_WTM,Male,CG5382,283.446677376977,-0.299283197816147,0.178424471698457,-1.6773663106143,0.0934708729991609,0.300464228689279,42618
CSM_vs_WTM,Male,CG7335,523.796196961761,0.278642248335559,0.166146992213186,1.67708271226498,0.0935263088547234,0.30054277903432,40203
CSM_vs_WTM,Male,Atg18b,43.9403315388907,-0.662411557391756,0.395027224630183,-1.67687570903978,0.0935667890718163,0.300573233946739,35396
CSM_vs_WTM,Male,CheB53a,4.62061145958538,-1.93295935813015,1.15311143863962,-1.67629883232322,0.093679673531533,0.300836182473737,3346205
CSM_vs_WTM,Male,lncRNA:CR45267,6.35513825348058,-1.79823274154627,1.07302625218388,-1.67585158134426,0.0937672677086249,0.301017768355999,19835108
CSM_vs_WTM,Male,ect,1416.40281222495,2.24980727992506,1.34293568224295,1.67529041760769,0.0938772646227972,0.301238744542264,44135
CSM_vs_WTM,Male,CG7333,12.6047395514924,-1.15546783056915,0.689755999815195,-1.67518344295481,0.0938982450754742,0.301238744542264,42334
CSM_vs_WTM,Male,CG8563,1.77837675843403,-3.27467913944575,1.95516240459861,-1.67488855746387,0.0939560990969947,,38826
CSM_vs_WTM,Male,CG14717,46.6138735550137,0.648001840890621,0.386910014639107,1.67481278946746,0.0939709687474146,0.301372326168106,41412
CSM_vs_WTM,Male,Orcokinin,122.842056527721,0.447416077331964,0.267186820178465,1.67454396527911,0.0940237413628969,0.301441855989843,37806
CSM_vs_WTM,Male,mia,45.4886664707952,0.64080462429814,0.38280038843163,1.67399157279745,0.0941322555802801,0.30164740134469,40667
CSM_vs_WTM,Male,meigo,17.7912412549934,0.925277026385771,0.55276691536833,1.67390088057138,0.0941500811210967,0.30164740134469,42510
CSM_vs_WTM,Male,Fcp3C,37.5297056024762,-0.734540944576443,0.438884527687338,-1.67365422619713,0.0941985746839751,0.301703066257396,31294
CSM_vs_WTM,Male,d4,46.6534131658138,-0.655325968266189,0.391899750984795,-1.67217755719272,0.0944893146202804,0.30246668012996,35485
CSM_vs_WTM,Male,CG43447,15.5983974946774,0.963823166246184,0.576488576731955,1.67188597510463,0.0945468088800176,0.30246668012996,12798275
CSM_vs_WTM,Male,CG33939,1008.22008803731,-0.284599187207255,0.170228189779825,-1.67186872853056,0.0945502104436803,0.30246668012996,26067037
CSM_vs_WTM,Male,lncRNA:CR45336,9.9494525603802,1.21997371155135,0.729732253029958,1.67181004606256,0.0945617851958648,0.30246668012996,19835786
CSM_vs_WTM,Male,ms(3)76Ba,132.121355057777,0.397050389426599,0.237558622219035,1.67137856634186,0.0946469267667806,0.30254171345353,40109
CSM_vs_WTM,Male,RhoGAP92B,39.7287645539954,0.658081480731908,0.393787589908739,1.67115850675848,0.0946903735899143,0.30254171345353,42371
CSM_vs_WTM,Male,CG7275,186.503965772447,-0.334635373159041,0.200248157911872,-1.67110337817096,0.0947012602451132,0.30254171345353,39669
CSM_vs_WTM,Male,CG32235,1.25247657187486,3.68816431892751,2.20706210265603,1.67107410094582,0.0947070422458704,,251916
CSM_vs_WTM,Male,Mal-A3,14.172365807555,-1.08213340686791,0.647573512330088,-1.67105878523999,0.0947100670790577,0.30254171345353,35826
CSM_vs_WTM,Male,Spn28Dc,404.522118331483,0.314234998226236,0.188151829804076,1.67011396356577,0.0948968179526657,0.303038422282969,34091
CSM_vs_WTM,Male,Sclp,56.4004603107292,0.530236786809181,0.317530243461048,1.66987805958151,0.0949434920891205,0.303087455352672,32156
CSM_vs_WTM,Male,CG31099,756.885628487286,0.253271203427137,0.151694511130544,1.66961349846851,0.0949958579801573,0.303087455352672,326117
CSM_vs_WTM,Male,CG17237,778.174050734801,0.258880127749796,0.155066432222631,1.66947884232042,0.0950225200225081,0.303087455352672,33411
CSM_vs_WTM,Male,RpS28a,30.7066372102735,0.704919861715844,0.42225824686205,1.66940460477528,0.0950372216887181,0.303087455352672,43564
CSM_vs_WTM,Male,CG4297,10.5734256975057,-1.18948442087464,0.712704026436229,-1.66897390326596,0.09512255181519,0.303259828953721,33222
CSM_vs_WTM,Male,CG34107,1376.63437615396,0.2238141671819,0.134190242880617,1.66788704139256,0.0953381525877451,0.303847268027018,4379852
CSM_vs_WTM,Male,Ca-Ma2d,598.648066876983,-0.253892905605814,0.152254414990486,-1.66755693502668,0.0954037132112216,0.303956292994674,34951
CSM_vs_WTM,Male,lncRNA:CR44729,1.76506679774974,-3.26434581417636,1.95774820241497,-1.66739819255083,0.0954352530407558,,19835318
CSM_vs_WTM,Male,CG17105,1.4275603648805,3.87548245213189,2.32492983125302,1.66692448091786,0.0955294223166303,,34466
CSM_vs_WTM,Male,GILT2,92.7337872527625,-0.477680555527208,0.286630789330942,-1.66653609210028,0.0956066857410482,0.304413847634782,42788
CSM_vs_WTM,Male,CG16812,408.683433937164,0.27168593405967,0.16303630300902,1.66641373145366,0.095631037696116,0.304413847634782,34722
CSM_vs_WTM,Male,FucTC,25.1723278907714,-0.848765165741832,0.509352500503816,-1.66636104643109,0.0956415244863894,0.304413847634782,3355171
CSM_vs_WTM,Male,Ntl,121.804619898015,0.489515803128336,0.293849190583959,1.66587426072379,0.0957384612308948,0.304622376643756,34046
CSM_vs_WTM,Male,Arp53D,1119.19923155979,0.267098895472898,0.160366586171836,1.66555204453063,0.0958026694502087,0.304726666771579,36879
CSM_vs_WTM,Male,Mettl3,174.080936363955,0.347166275489709,0.208459057591722,1.66539309685287,0.0958343557462128,0.304727477520345,42844
CSM_vs_WTM,Male,CG9101,291.043000417246,0.32125929129196,0.192924463194668,1.6652076464134,0.0958713359841342,0.304745115529896,32452
CSM_vs_WTM,Male,lncRNA:CR45322,12.095114186921,1.25492716344646,0.753873625328454,1.664638636084,0.0959848722973173,0.305006010135199,19836014
CSM_vs_WTM,Male,CG43668,16.9657048663678,0.992279178538405,0.596379281515129,1.66383911932265,0.0961445840540787,0.305403862774003,14462617
CSM_vs_WTM,Male,Ntf-2r,114.062288419201,0.399752786651055,0.24027986183197,1.663696589482,0.0961730781896887,0.305403862774003,35101
CSM_vs_WTM,Male,GstE1,1683.88860295402,-0.239981627867589,0.1442662782601,-1.66346308203031,0.0962197748993851,0.305452101391466,37106
CSM_vs_WTM,Male,CG6652,2339.10151122275,0.247965951454933,0.149110658428069,1.66296597486056,0.0963192465831003,0.305667789074683,39905
CSM_vs_WTM,Male,lncRNA:CR44199,2.73426260358002,2.76061832691471,1.66012706098414,1.66289580586571,0.0963332940996091,,14462758
CSM_vs_WTM,Male,CG3526,8.16767955221973,-1.51474485704521,0.911187509860696,-1.66238544827814,0.0964355147147616,0.305856557536884,31277
CSM_vs_WTM,Male,snoRNA:Or-CD10,3.93359183404486,-2.07261734107779,1.24679664893967,-1.66235395550704,0.0964418253110113,0.305856557536884,3772495
CSM_vs_WTM,Male,gudu,1049.02580739586,0.23212494497152,0.139651418651826,1.66217391282107,0.0964779090356771,0.30587093790088,34014
CSM_vs_WTM,Male,CG6138,609.242259173268,0.243803940426434,0.146752236467527,1.6613303231013,0.0966471231583795,0.306172884391642,34454
CSM_vs_WTM,Male,CG30377,41.9504820340412,-0.683584504534294,0.411478865555946,-1.66128703502356,0.0966558126343968,0.306172884391642,50252
CSM_vs_WTM,Male,lncRNA:CR44937,3.3727133295487,2.42500287762647,1.45975126706597,1.66124389294116,0.0966644734256483,,19834872
CSM_vs_WTM,Male,CG31697,481.545375225984,0.256936734147649,0.154666854053251,1.66122687191392,0.0966678905748135,0.306172884391642,35243
CSM_vs_WTM,Male,lncRNA:CR44608,1.90976376155584,3.22075931734814,1.93919234714864,1.66087666449587,0.096738219823669,,19834909
CSM_vs_WTM,Male,CG17637,12.4663060455443,-1.07045978251244,0.644545728229213,-1.66079726484784,0.0967541706856661,0.306346076027934,40275
CSM_vs_WTM,Male,CG7992,78.3149812253716,-0.580705643942581,0.349741455403125,-1.66038550755511,0.0968369237350602,0.306507990731769,32917
CSM_vs_WTM,Male,lncRNA:CR43807,31.236138091341,0.687396344208053,0.414326144067575,1.65907064772611,0.0971015571353073,0.30724529909491,14462739
CSM_vs_WTM,Male,Jhbp12,209.018574119719,0.408942464314601,0.246545387851603,1.65869038507727,0.0971781978584487,0.307300472838658,42924
CSM_vs_WTM,Male,Parp16,234.56353457966,0.334805497764916,0.201857774542778,1.6586207715966,0.0971922334691315,0.307300472838658,36841
CSM_vs_WTM,Male,lncRNA:CR45234,66.6187365899047,0.510376752398871,0.307731644966597,1.65851241088407,0.0972140845999138,0.307300472838658,19835941
CSM_vs_WTM,Male,Arr1,66.7539913785409,-0.497505706401521,0.300023526493781,-1.65822231414853,0.0972726024558379,0.307385228425472,35078
CSM_vs_WTM,Male,CG30195,120.566602650221,-0.425610870597731,0.25674981195976,-1.6576871755,0.0973806236629217,0.307626310333016,37592
CSM_vs_WTM,Male,CG14629,4483.8600068939,-0.320599106972384,0.193458265470409,-1.6572003589137,0.0974789740200979,0.307836694828941,31055
CSM_vs_WTM,Male,CG32187,41.0335912690786,0.688101146872188,0.415474527370904,1.65618130966162,0.0976851070689313,0.308387207109505,39980
CSM_vs_WTM,Male,Uros1,147.89409105288,0.426150824675388,0.257385988020242,1.65568773946573,0.0977850714746577,0.308602300763934,31817
CSM_vs_WTM,Male,CG11134,1.86197849314591,-3.37685843447564,2.03963917464393,-1.65561559929596,0.0977996891063664,,32334
CSM_vs_WTM,Male,CG32061,839.601281251367,0.243650249510832,0.147198383802497,1.65525084730379,0.0978736248752132,0.308781253877381,39196
CSM_vs_WTM,Male,HnRNP-K,4.23191927586129,-1.88827736602317,1.14126746777237,-1.65454410937418,0.0980170087925385,0.309133018947189,43862
CSM_vs_WTM,Male,CG12012,3.37587376405051,-2.15063001809996,1.30015396534601,-1.65413487588573,0.0981001113062463,,38422
CSM_vs_WTM,Male,Stam,716.186748083729,-0.273793410630077,0.165568446502081,-1.65365694016243,0.0981972363325937,0.309600717477885,34505
CSM_vs_WTM,Male,lncRNA:CR44220,3.7795558891487,2.09373294282068,1.26635618231178,1.65335232856723,0.0982591788844687,,14462646
CSM_vs_WTM,Male,Mys45A,251.716456344323,-0.303406165462539,0.183511945856422,-1.65333196183272,0.0982633215582951,0.30965377379391,35925
CSM_vs_WTM,Male,CG42335,10.947947230668,-1.19820919374841,0.724758249684539,-1.65325361149037,0.0982792596263806,0.30965377379391,42558
CSM_vs_WTM,Male,Tap42,349.379367657335,-0.292625019856597,0.177015589805708,-1.65310309774286,0.0983098830054311,0.30965377379391,326166
CSM_vs_WTM,Male,CG9752,56.4236394465415,-0.584286202158854,0.35355292388638,-1.65261312432711,0.0984096253027724,0.309867267720162,37431
CSM_vs_WTM,Male,Rab8,27.3338043777437,-0.786923964701655,0.476429250066899,-1.65171211589372,0.0985932515931686,0.310344666946678,40168
CSM_vs_WTM,Male,mid,8.59483303218128,-1.37585689926583,0.833661527643282,-1.65037830539609,0.0988655854673402,0.311036002286816,33770
CSM_vs_WTM,Male,CG10919,628.322556727691,0.251111666902448,0.152159172767444,1.65032224042279,0.0988770458017502,0.311036002286816,40917
CSM_vs_WTM,Male,Srp9,403.812841080936,-0.298583846428113,0.181011764077503,-1.64952729978516,0.099039655080672,0.311446466431111,38883
CSM_vs_WTM,Male,I-3,232.760087277677,0.317204010783866,0.192322487025486,1.64933396863692,0.0990792342302632,0.311469901382102,33068
CSM_vs_WTM,Male,Obp44a,1.73119812322653,-3.23911046279022,1.96463846279572,-1.64870561384658,0.0992079595074676,,35789
CSM_vs_WTM,Male,vret,93.3715297534033,0.426647599476242,0.259019321099929,1.6471651522538,0.099524104419138,0.312766999138912,42695
CSM_vs_WTM,Male,CG17168,424.443159795751,-0.302316148265225,0.183555428511997,-1.64700194767307,0.0995576455022605,0.31277102175775,3354996
CSM_vs_WTM,Male,CG17187,92.010801056593,-0.442132460078539,0.268534622688613,-1.64646351986882,0.0996683647546025,0.312894175427287,41351
CSM_vs_WTM,Male,CG44245,203.672735984729,0.371452119472513,0.225613170802418,1.64641150226914,0.0996790665607431,0.312894175427287,19835749
CSM_vs_WTM,Male,Oseg5,39.4394005753344,0.673314483477003,0.408976434457518,1.64634053883841,0.0996936676529024,0.312894175427287,35349
CSM_vs_WTM,Male,Mettl14,116.467906065877,-0.394741408315214,0.239802486341366,-1.64611057348792,0.099740995933145,0.312941409570175,34138
CSM_vs_WTM,Male,Idua,48.2024367916618,0.564890825110858,0.343296475235163,1.64548973223189,0.0998688583766724,0.313241210599107,34544
CSM_vs_WTM,Male,Pop1,72.3800460355251,-0.477402175469765,0.290264188869195,-1.64471606824672,0.100028377620414,0.313640077952753,31475
CSM_vs_WTM,Male,gom,532.928144010388,0.250464124663153,0.152351642290406,1.64398703484751,0.100178880500172,0.314010425622104,43934
CSM_vs_WTM,Male,mgr,696.747023205675,-0.291636641375818,0.177458786806588,-1.64340490895878,0.100299185138111,0.314242949975009,41365
CSM_vs_WTM,Male,CG7707,726.990068006013,0.25819395729636,0.157117803086415,1.64331445720606,0.100317888620181,0.314242949975009,39923
CSM_vs_WTM,Male,CG10376,286.163790729391,-0.297251951531283,0.180921751657255,-1.64298625681233,0.100385776769329,0.314354039334188,35126
CSM_vs_WTM,Male,CG13607,1.28471934163781,3.72055211184377,2.2645346898225,1.64296538647213,0.100390095030842,,42859
CSM_vs_WTM,Male,GCC88,288.53065769536,-0.299433318756175,0.182280212868829,-1.6427088494331,0.100443186953968,0.314432256221738,41350
CSM_vs_WTM,Male,Syt4,1156.57518917226,-0.238521973648611,0.145246794399066,-1.64218408148321,0.100551860634518,0.314670848564123,40876
CSM_vs_WTM,Male,RhoGEF4,1.91132519416977,3.19363786682469,1.94476016165906,1.64217569332571,0.100553598490476,,38806
CSM_vs_WTM,Male,mol,4.75298684238021,-1.75767038668611,1.07072629958977,-1.64156833297131,0.100679494859333,0.314968603633827,34872
CSM_vs_WTM,Male,jb,18.2148698749304,0.955217497443467,0.58197693817356,1.64133221574254,0.10072847219058,0.315020173512154,33032
CSM_vs_WTM,Male,N,41.4375200625715,-0.599600058475428,0.365479267027436,-1.64058569820437,0.100883445770148,0.315403097949561,31293
CSM_vs_WTM,Male,GILT1,3028.53066994763,-0.294090971616407,0.179304131104171,-1.6401795642151,0.100967837060262,0.315565177401431,41650
CSM_vs_WTM,Male,Su(fu),249.818852912517,-0.300595518029184,0.183318502787469,-1.63974456183335,0.101058289337018,0.315746089307894,41565
CSM_vs_WTM,Male,CG15721,1.61132420898246,4.04968406865138,2.4701509828956,1.63944799192161,0.101119993639369,,32247
CSM_vs_WTM,Male,Theg,1864.10606718717,0.216913797927884,0.132327754393618,1.63921619407716,0.101168242365559,0.315982558001496,42585
CSM_vs_WTM,Male,CG18542,8.04920171642316,1.8596810884425,1.1345968657029,1.63906771176421,0.101199158596663,0.315982558001496,41176
CSM_vs_WTM,Male,Gasp,6033.9378941204895,-0.289933610931981,0.176933961254412,-1.63865438198768,0.101285259651151,0.31614957898194,40745
CSM_vs_WTM,Male,SdhAL,728.401675880008,0.256553585743362,0.156614723328897,1.6381192029091,0.101396829901873,0.316395965850873,39348
CSM_vs_WTM,Male,lncRNA:TS3,1.2103132277208,3.64527286069657,2.22604757945335,1.63755388444651,0.101514789670302,,36786376
CSM_vs_WTM,Male,l(1)G0320,850.400565713645,-0.278026239382596,0.169816547140451,-1.63721524235591,0.101585503298897,0.316882707362551,326234
CSM_vs_WTM,Male,CG16756,38.1808166901908,-0.63011580917375,0.38497329632912197,-1.63677796663343,0.101676871148271,0.316980241420893,31460
CSM_vs_WTM,Male,edl,120.915719524441,-0.441057883982832,0.269471310391813,-1.63675265964874,0.101682160992159,0.316980241420893,37149
CSM_vs_WTM,Male,Pitslre,12.6318389337946,-1.05249639499398,0.643180164583775,-1.63639436187385,0.101757078427303,0.317111821071263,40292
CSM_vs_WTM,Male,lncRNA:CR45532,1.22860462537635,3.66406455488827,2.23914509153369,1.63636763367514,0.101762668858392,,19835991
CSM_vs_WTM,Male,RpL37-2,92.231385130551,0.441022837926353,0.269567330642604,1.63603963757413,0.101831291958024,0.317241123243265,37669
CSM_vs_WTM,Male,Sec24CD,128.136003443614,-0.387378651929749,0.236845582880514,-1.63557473700144,0.101928621216331,0.31742141089607,33409
CSM_vs_WTM,Male,CG15611,5.29398537366432,-1.75914864481367,1.0757439688377,-1.63528562164691,0.101989186295556,0.31742141089607,36930
CSM_vs_WTM,Male,Klp64D,621.300975233826,-0.244903073089667,0.149763172330867,-1.63526900023599,0.10199266908795,0.31742141089607,38611
CSM_vs_WTM,Male,alpha-PheRS,351.029527125907,-0.284321396318685,0.173882204078262,-1.63513798220959,0.1020201254618,0.31742141089607,31740
CSM_vs_WTM,Male,kek2,226.041818333042,-0.345733146663739,0.211468153819477,-1.63491826272281,0.102066183478886,0.317462832476033,34582
CSM_vs_WTM,Male,CG43188,27.7316460648362,0.753500400817945,0.4609724049446,1.63458895312508,0.102135244971871,0.317562088029916,12798403
CSM_vs_WTM,Male,CG43799,71.2270176396041,-0.554490489221573,0.339259090706307,-1.63441600950817,0.102171528907414,0.317562088029916,14462714
CSM_vs_WTM,Male,Asciz,24.1083594453467,0.833215840360805,0.50983113432828,1.63429768065969,0.102196360459344,0.317562088029916,38381
CSM_vs_WTM,Male,CG43063,1.29002728130556,-3.90947280231983,2.39251231884681,-1.63404500429247,0.102249401191648,,12797894
CSM_vs_WTM,Male,lovit,350.338445609881,0.31384006635871,0.192087883017575,1.63383583299731,0.102293326098564,0.317761549671765,26067050
CSM_vs_WTM,Male,CG9962,70.6146130616464,0.524389196780111,0.321061270891924,1.63329944880406,0.102406032670334,0.318009765130971,33448
CSM_vs_WTM,Male,CG34278,1.27076796953042,3.70689182991174,2.27055562505681,1.63259238796186,0.102554753246108,,5740656
CSM_vs_WTM,Male,CG4830,1.27076796953042,3.70689182991174,2.27055562505681,1.63259238796186,0.102554753246108,,41477
CSM_vs_WTM,Male,Dso1,1.27076796953042,3.70689182991174,2.27055562505681,1.63259238796186,0.102554753246108,,50126
CSM_vs_WTM,Male,CG14569,88.7087832683639,-1.51895311237364,0.930689836563301,-1.63207231098878,0.102664253957101,0.318709555592089,40417
CSM_vs_WTM,Male,nSyb,25.8257898302229,-0.813256656098074,0.49865904011186,-1.63088722088673,0.102914118693599,0.319382964383625,38196
CSM_vs_WTM,Male,l(2)10685,99.2382255995959,-0.409903776480644,0.251393679526516,-1.6305253865279,0.102990504253115,0.319517740394865,33293
CSM_vs_WTM,Male,barr,16.6611503878313,0.918474509710375,0.563456577557466,1.6300715020346,0.103086385929968,0.319712895582548,35287
CSM_vs_WTM,Male,CG12290,183.959933623466,-0.352383794494754,0.216266572466146,-1.62939556713008,0.103229306605292,0.320053766401761,43182
CSM_vs_WTM,Male,ppk,51.5429162423467,-0.529756957912642,0.325424667272644,-1.62789429072015,0.103547302227321,0.320863449977564,34843
CSM_vs_WTM,Male,CG33459,46.0192534651083,-0.582243055023436,0.357676063822867,-1.62785020837118,0.1035566513646,0.320863449977564,2768847
CSM_vs_WTM,Male,CG15710,44.2696163330208,0.697999817499256,0.428860326126424,1.62756910578269,0.103616284356436,0.320945647551325,36832
CSM_vs_WTM,Male,CG7536,65.6116827970646,-0.510989588718531,0.31406186533374,-1.62703481422529,0.103729703989801,0.321128300559712,32786
CSM_vs_WTM,Male,Sh,1409.19751338711,-0.297841725896551,0.183064240837897,-1.62697927532603,0.10374149946911,0.321128300559712,32780
CSM_vs_WTM,Male,snoRNA:2R:9445205,1.34478342769905,3.798545152571,2.33519857912895,1.62664759499293,0.103811964694515,,12798443
CSM_vs_WTM,Male,hdly,406.252532465777,-0.264085605474872,0.162372886400764,-1.62641442995023,0.103861523186309,0.321317986675343,42478
CSM_vs_WTM,Male,Tom40,101.04730974653,-0.426193320062538,0.262050438459969,-1.62637896187929,0.103869063459569,0.321317986675343,44978
CSM_vs_WTM,Male,CG9915,1.67708187878212,-3.21564560523517,1.97801673229624,-1.62569181176855,0.104015232813844,,32593
CSM_vs_WTM,Male,ORMDL,181.925746970302,-0.339119856128273,0.208658605488999,-1.62523781529898,0.104111895760738,0.321966452759285,40404
CSM_vs_WTM,Male,CG32037,3.83899423428652,-2.03312869759704,1.25104543816491,-1.62514376822263,0.10413192877373,,326183
CSM_vs_WTM,Male,Ca-alpha1T,352.727562113145,-0.329289808907761,0.202635558326705,-1.62503467617886,0.104155170358525,0.321997569077138,31550
CSM_vs_WTM,Male,Tbc1d22,189.43271349236,-0.34547821044247,0.212652363742361,-1.62461495542572,0.104244628465307,0.322064881505567,42498
CSM_vs_WTM,Male,CG8195,333.87554510494,-0.28005045539184,0.172395342288256,-1.6244664831117,0.104276288048141,0.322064881505567,36725
CSM_vs_WTM,Male,lncRNA:CR46111,74.5508881398023,0.473196367700294,0.291330473710598,1.62425976820522,0.10432037974341,0.322064881505567,26067428
CSM_vs_WTM,Male,CG31199,32.0905121628222,0.656869643286436,0.404454286369987,1.62408871761973,0.104356875536568,0.322064881505567,42456
CSM_vs_WTM,Male,CG3335,147.473881959112,-0.372610645763201,0.229430509215262,-1.62406755334183,0.104361391906272,0.322064881505567,39119
CSM_vs_WTM,Male,hiro,139.59868298982,-0.603983182170507,0.371911312759498,-1.62399787650741,0.1043762617525,0.322064881505567,38083
CSM_vs_WTM,Male,polo,63.9310842256547,0.54967362450286406,0.338649300558082,1.62313527179008,0.104560491027308,0.322530690585349,40232
CSM_vs_WTM,Male,CG4462,367.04647503434,-0.281651717099104,0.173586847226379,-1.62254065673417,0.104687635163507,0.322820172681361,42376
CSM_vs_WTM,Male,Naus,64.8985734635387,-0.50526774792169,0.311522861272667,-1.62192831003643,0.104818699056229,0.323023171609917,37076
CSM_vs_WTM,Male,Arfrp1,128.735165459331,0.371465484946388,0.229027993470859,1.62192175426649,0.104820102927777,0.323023171609917,31841
CSM_vs_WTM,Male,mew,185.97528806024,-0.337088497661404,0.207874864349489,-1.62159335000058,0.104890447473023,0.323137238084195,32275
CSM_vs_WTM,Male,Prosap,170.457910323614,-0.339018795254224,0.209092244659343,-1.62138388158088,0.104935335404481,0.323172832511577,50225
CSM_vs_WTM,Male,Larp4B,22.0843048627044,0.808136163571545,0.498581167482889,1.6208718184272,0.105045131929092,0.32340824199827,38399
CSM_vs_WTM,Male,Vti1a,124.136877229722,-0.389598239015995,0.240388712941045,-1.6207010481043,0.105081768752217,0.323418332715158,38085
CSM_vs_WTM,Male,Phb1,2.78355624770372,2.78761563256544,1.72015485017558,1.6205608653668,0.105111850937306,,49168
CSM_vs_WTM,Male,CG43145,3.51461939525153,-2.21232114743789,1.36532760472188,-1.62035920154749,0.10515513849923,,12798551
CSM_vs_WTM,Male,Ccp84Ad,56.7669479956361,0.564554221277134,0.348531064805045,1.61981033625489,0.105273025244917,0.323904150983648,40822
CSM_vs_WTM,Male,Gapvd1,739.693971885578,-0.237160211594566,0.146443584982724,-1.61946466704256,0.105347322805642,0.324029915799715,32070
CSM_vs_WTM,Male,CG18745,10.4790418393691,-1.15444033623939,0.713080849852566,-1.618947327611,0.105458596606044,0.32426929720761,59141
CSM_vs_WTM,Male,mRpL38,703.395510303306,-0.271393201452381,0.167663353552801,-1.61867931006708,0.105516280777575,0.324343799029357,32375
CSM_vs_WTM,Male,Gbeta76C,2232.34804620861,-0.221602501632865,0.137068076775088,-1.61673313616626,0.105935897954602,0.325530437613271,40148
CSM_vs_WTM,Male,CG3224,196.997544483475,-0.363031007326588,0.224617663460936,-1.61621753931976,0.1060472879551,0.325769472979943,31600
CSM_vs_WTM,Male,CG3916,6.63146084205826,-1.72841936599101,1.06953024446906,-1.61605468842916,0.106082489700986,0.325774386332298,41484
CSM_vs_WTM,Male,Fbxl4,232.309403808926,-0.317306299307467,0.196519464293452,-1.6146303901666,0.106390760171252,0.32661761236868,32378
CSM_vs_WTM,Male,Sting,8.79805973058475,-3.41906021702037,2.1180706680534,-1.61423330608824,0.106476830230268,0.326750081399542,36016
CSM_vs_WTM,Male,CrebB,6.83039763371468,-1.49081184948311,0.923606355755993,-1.61412038818513,0.106501315855859,0.326750081399542,32817
CSM_vs_WTM,Male,RpL23,13061.8561780462,0.239736079673295,0.148569430144242,1.61362993342938,0.106607720069686,0.326885366861079,37628
CSM_vs_WTM,Male,Sirt7,97.2722799495684,0.432117108665648,0.267795869946909,1.61360632167821,0.106612844766862,0.326885366861079,43433
CSM_vs_WTM,Male,Rh4,1395.72958694924,-0.266341105226024,0.165126319913941,-1.61295367912779,0.106754571682877,0.327216431383335,39887
CSM_vs_WTM,Male,Uba5,317.488905496064,-0.311460584505873,0.193170722373469,-1.61235916436502,0.106883805571359,0.327448453013194,32094
CSM_vs_WTM,Male,CG4409,492.62704227228,-0.299648075991418,0.185851922607345,-1.61229473328879,0.106897818853714,0.327448453013194,36840
CSM_vs_WTM,Male,CG14963,41.6236749620349,0.635674669733978,0.39449966779139,1.61134399248752,0.107104767225351,0.327978748657541,38383
CSM_vs_WTM,Male,Actn3,894.90952612786,0.25831502538628,0.160347509284665,1.61096998973456,0.107186263588058,0.328124668609479,44964
CSM_vs_WTM,Male,CG1724,221.35100372173,0.344955849512548,0.214227516925248,1.61023128337391,0.107347374331092,0.328514139564375,33097
CSM_vs_WTM,Male,CG14989,1627.99214911912,-0.260417530138572,0.161793630995092,-1.60956601651688,0.107492632130988,0.32885486541809,38485
CSM_vs_WTM,Male,Naa15-16,3.31264924348746,2.38707988388826,1.48336112247039,1.60923718960142,0.107564487361969,,32934
CSM_vs_WTM,Male,CG14355,3939.09042151289,0.242786100664206,0.150905797254238,1.60885867264048,0.107647247946625,0.329223996480294,41723
CSM_vs_WTM,Male,CG42580,22.5580123887706,0.798540724891982,0.496552021005382,1.60817133172705,0.107797660041539,0.329533919678369,8673961
CSM_vs_WTM,Male,Vps26,709.053571703712,-0.233648945768286,0.145296390534313,-1.6080849972189,0.107816564540463,0.329533919678369,31144
CSM_vs_WTM,Male,eIF3d1,1763.02751295733,-0.219692831973506,0.136636833001361,-1.6078595145082,0.107865950430071,0.329580961052486,42789
CSM_vs_WTM,Male,MED27,403.411375702799,0.288562374755813,0.179490475399502,1.60767513771159,0.107906346489186,0.329600513299513,40696
CSM_vs_WTM,Male,CG13108,91.4682066448395,-0.419040656250993,0.260763138542421,-1.60697811275509,0.108059169499283,0.329963353793873,34240
CSM_vs_WTM,Male,crn,349.558029823953,-0.298098620961154,0.185534336324986,-1.60670324892853,0.1081194805871,0.330043565583103,31208
CSM_vs_WTM,Male,lncRNA:CR43475,56.3994836155272,0.566994395209249,0.352952096606943,1.60643441605808,0.108178494122575,0.33011976723902,12798512
CSM_vs_WTM,Male,CG8460,158.884264609195,-0.349980682389812,0.217939365641995,-1.60586262770315,0.108304096482837,0.330399060856231,34115
