term,ENTREZID
dme03060,40815
dme03060,47251
dme03060,317826
dme03060,47283
dme03060,32133
dme03060,38815
dme03060,38593
dme03060,34333
dme03060,39028
dme03060,35052
dme03060,42436
dme03060,42439
dme03060,42885
dme03060,39222
dme03060,3772662
dme03060,38844
dme03060,38883
dme03060,36759
dme03060,38819
dme03060,36310
dme03060,32505
dme03060,33905
dme03060,40557
dme03082,37368
dme03082,35490
dme03082,40657
dme03082,36241
dme03082,37339
dme03082,38478
dme03082,42954
dme03082,32514
dme03082,41072
dme03082,35526
dme03082,50403
dme03082,38637
dme03082,3772329
dme03082,35880
dme03082,43460
dme03082,32166
dme03082,31890
dme03082,43819
dme03082,36154
dme03082,48632
dme03082,32050
dme03082,41942
dme03082,32173
dme03082,43751
dme03082,40693
dme03082,31250
dme03082,35485
dme03082,42314
dme03082,318855
dme03082,326171
dme03082,39212
dme03082,44811
dme03082,35560
dme03082,35483
dme03082,3772186
dme03082,3772282
dme03082,3772345
dme03082,3772351
dme03082,3772541
dme03082,3771783
dme03082,3771785
dme03082,3772447
dme03082,3772632
dme03082,3772448
dme03082,3772618
dme03082,3772360
dme03082,3772565
dme03082,3771774
dme03082,3772148
dme03082,3772346
dme03082,3772556
dme03082,3772139
dme03082,3772278
dme03082,3772505
dme03082,39102
dme03082,39095
dme03082,53439
dme03082,31521
dme03082,41836
dme03082,32268
dme03082,34516
dme03082,37922
dme03082,41885
dme03082,43229
dme03082,39744
dme03082,31362
dme03082,41850
dme03082,36956
dme03082,32853
dme03082,31846
dme03082,34062
dme03082,42130
dme03082,38565
dme03082,40444
dme03082,36238
dme03082,32769
dme03082,42173
dme03082,40170
dme03082,41151
dme03082,36390
dme03082,35397
dme03082,33973
dme03082,40111
dme03082,45655
dme03082,40092
dme03083,35486
dme03083,38437
dme03083,37024
dme03083,41090
dme03083,39252
dme03083,32996
dme03083,32997
dme03083,37601
dme03083,37713
dme03083,32995
dme03083,37909
dme03083,42824
dme03083,33131
dme03083,32169
dme03083,34595
dme03083,32132
dme03083,43856
dme03083,31731
dme03083,37763
dme03083,34709
dme03083,31016
dme03083,43788
dme03083,53428
dme03083,43819
dme03083,31181
dme03083,117463
dme03083,2768873
dme03083,2768872
dme03083,2768902
dme03083,2768901
dme03083,2768900
dme03083,2768899
dme03083,2768898
dme03083,2768897
dme03083,2768896
dme03083,2768906
dme03083,2768905
dme03083,2768904
dme03083,39095
dme03083,39103
dme03083,36431
dme03083,44889
dme03083,5740827
dme03083,31458
dme03083,48903
dme03083,41836
dme03083,7354447
dme03083,12798588
dme03083,36461
dme03083,37069
dme03083,34611
dme03083,43327
dme03083,43288
dme03083,39203
dme03083,34504
dme03083,42696
dme03083,41785
dme03083,38565
dme03083,48071
dme03083,36794
dme03083,36612
dme03083,36298
dme03083,37300
dme03083,35555
dme03083,41168
dme03083,40095
dme03250,40657
dme03250,47220
dme03250,36942
dme03250,43041
dme03250,36387
dme03250,43330
dme03250,34167
dme03250,44072
dme03250,43856
dme03250,33111
dme03250,32604
dme03250,33465
dme03250,33458
dme03250,40171
dme03250,31681
dme03250,37581
dme03250,39431
dme03250,32630
dme03250,44451
dme03250,37586
dme03250,42520
dme03250,38982
dme03250,39961
dme03250,35051
dme03250,32777
dme03250,38937
dme03250,53442
dme03250,39666
dme03250,43576
dme03250,35933
dme03250,43927
dme03250,39881
dme03250,32607
dme03265,33072
dme03265,31364
dme03265,34358
dme03266,43223
dme03266,40248
dme03272,37455
dme03272,38750
dme03272,35614
dme03272,35613
dme03272,43330
dme03272,59177
dme03272,59178
dme03272,246490
dme03272,35411
dme03272,40036
dme03272,44297
dme03272,40250
dme03272,43127
dme03272,32777
dme03272,35933
dme03272,35405
dme03272,34211
dme03272,39881
dme03273,38001
dme03273,36773
dme03273,35411
dme03410,35257
dme03410,38661
dme03410,40607
dme03410,37560
dme03410,38228
dme03410,117294
dme03410,3772329
dme03410,38492
dme03410,41518
dme03410,31806
dme03410,43796
dme03410,31329
dme03410,33500
dme03410,3772064
dme03410,34892
dme03410,3355109
dme03410,31451
dme03410,42078
dme03410,34423
dme03410,42322
dme03410,39746
dme03410,34550
dme03410,42758
dme03410,32763
dme03410,36887
dme03410,33530
dme03410,34792
dme03410,37290
dme03410,35365
dme03410,40994
dme03420,36654
dme03420,35257
dme03420,38661
dme03420,42855
dme03420,3772069
dme03420,40509
dme03420,40607
dme03420,40415
dme03420,37560
dme03420,48312
dme03420,36160
dme03420,38228
dme03420,3772329
dme03420,42942
dme03420,38492
dme03420,32113
dme03420,32100
dme03420,31014
dme03420,53445
dme03420,43785
dme03420,261631
dme03420,41721
dme03420,41741
dme03420,31441
dme03420,5740790
dme03420,31373
dme03420,42309
dme03420,34892
dme03420,7354403
dme03420,14462484
dme03420,33294
dme03420,34423
dme03420,39746
dme03420,34550
dme03420,31357
dme03420,42758
dme03420,35043
dme03420,40429
dme03420,36130
dme03420,39688
dme03420,41611
dme03420,34796
dme03420,39202
dme03420,32763
dme03420,36598
dme03420,36697
dme03420,35780
dme03420,37290
dme03420,35364
dme03420,37414
dme03420,40972
dme03430,35257
dme03430,35119
dme03430,40607
dme03430,35796
dme03430,38228
dme03430,38492
dme03430,32113
dme03430,34892
dme03430,34842
dme03430,41968
dme03430,34423
dme03430,39746
dme03430,34550
dme03430,39654
dme03430,32763
dme03430,36705
dme03430,37290
dme03430,35364
dme03430,40972
dme03440,35236
dme03440,48309
dme03440,38228
dme03440,36136
dme03440,50428
dme03440,32113
dme03440,34565
dme03440,35937
dme03440,31044
dme03440,318579
dme03440,41746
dme03440,31565
dme03440,33507
dme03440,34892
dme03440,41968
dme03440,39746
dme03440,37564
dme03440,41839
dme03440,44259
dme03440,41366
dme03440,43577
dme03440,35364
dme03440,40972
dme03450,32322
dme03450,34565
dme03450,34930
dme03450,117419
dme03450,37564
dme03450,36887
dme03460,35236
dme03460,36654
dme03460,35796
dme03460,38079
dme03460,41231
dme03460,36136
dme03460,35895
dme03460,32113
dme03460,43462
dme03460,2768674
dme03460,40578
dme03460,47186
dme03460,31044
dme03460,318579
dme03460,31565
dme03460,31373
dme03460,32608
dme03460,41366
dme03460,40438
dme03460,40965
dme03460,42543
dme03460,43577
dme03460,36705
dme03460,36199
dme03460,35364
dme03460,40972
dme04013,37455
dme04013,36606
dme04013,35253
dme04013,38321
dme04013,38657
dme04013,38437
dme04013,31746
dme04013,45973
dme04013,31391
dme04013,32257
dme04013,34688
dme04013,44851
dme04013,3354888
dme04013,36054
dme04013,39885
dme04013,34167
dme04013,43656
dme04013,35717
dme04013,33753
dme04013,36032
dme04013,37149
dme04013,31872
dme04013,31883
dme04013,44030
dme04013,42757
dme04013,41363
dme04013,34171
dme04013,36059
dme04013,32039
dme04013,44353
dme04013,39659
dme04013,48317
dme04013,43481
dme04013,38424
dme04013,31667
dme04013,38146
dme04013,44111
dme04013,36057
dme04013,31221
dme04013,40660
dme04013,246638
dme04013,33477
dme04013,318725
dme04013,33392
dme04013,326198
dme04013,2768679
dme04013,3772082
dme04013,31379
dme04013,44052
dme04013,45278
dme04013,33212
dme04013,53560
dme04013,32256
dme04013,35524
dme04013,37978
dme04013,39833
dme04013,42366
dme04013,45994
dme04013,42692
dme04013,40009
dme04013,42866
dme04013,43319
dme04013,34380
dme04013,34376
dme04013,44801
dme04013,36497
dme04013,43185
dme04013,32849
dme04013,36952
dme04013,42564
dme04013,39158
dme04013,45959
dme04013,34096
dme04013,34780
dme04013,37216
dme04013,41785
dme04013,48973
dme04013,42253
dme04013,34790
dme04013,40958
dme04013,44747
dme04013,34132
dme04013,43146
dme04013,43162
dme04013,38831
dme04013,36878
dme04013,32569
dme04013,41136
dme04013,41140
dme04013,33834
dme04013,41020
dme04013,40549
dme04013,37461
dme04013,33432
dme04013,39884
dme04068,37455
dme04068,42453
dme04068,39383
dme04068,37130
dme04068,35646
dme04068,33944
dme04068,39319
dme04068,38017
dme04068,40232
dme04068,42132
dme04068,3354888
dme04068,31220
dme04068,39151
dme04068,39149
dme04068,32169
dme04068,43856
dme04068,33476
dme04068,31872
dme04068,37131
dme04068,43725
dme04068,42549
dme04068,43673
dme04068,31738
dme04068,33203
dme04068,31221
dme04068,33608
dme04068,43904
dme04068,41709
dme04068,32001
dme04068,2768992
dme04068,2768679
dme04068,37618
dme04068,41957
dme04068,42446
dme04068,44432
dme04068,40278
dme04068,34708
dme04068,42866
dme04068,43991
dme04068,44801
dme04068,64880
dme04068,42971
dme04068,36497
dme04068,41839
dme04068,41295
dme04068,39152
dme04068,40048
dme04068,40384
dme04068,34780
dme04068,34790
dme04068,38890
dme04068,35931
dme04068,39150
dme04068,35900
dme04068,36878
dme04068,32551
dme04068,34198
dme04068,41673
dme04068,41140
dme04068,33010
dme04068,40548
dme04070,37465
dme04070,31247
dme04070,39404
dme04070,40664
dme04070,35751
dme04070,39329
dme04070,37613
dme04070,33236
dme04070,38092
dme04070,33137
dme04070,32279
dme04070,47878
dme04070,39739
dme04070,39742
dme04070,39741
dme04070,39740
dme04070,3885565
dme04070,44913
dme04070,43118
dme04070,33203
dme04070,40670
dme04070,41701
dme04070,37360
dme04070,246577
dme04070,42836
dme04070,319047
dme04070,35738
dme04070,5740362
dme04070,37707
dme04070,31157
dme04070,31376
dme04070,32589
dme04070,37633
dme04070,34300
dme04070,42446
dme04070,32601
dme04070,2768892
dme04070,326119
dme04070,31826
dme04070,32285
dme04070,33204
dme04070,43117
dme04070,37733
dme04070,43991
dme04070,37033
dme04070,36897
dme04070,36959
dme04070,37517
dme04070,48311
dme04070,39168
dme04070,45374
dme04070,42545
dme04070,43950
dme04070,36329
dme04070,36408
dme04070,33845
dme04070,38137
dme04070,32506
dme04070,40347
dme04070,40346
dme04070,37356
dme04080,39054
dme04080,40575
dme04080,42530
dme04080,43838
dme04080,43669
dme04080,36214
dme04080,48343
dme04080,36368
dme04080,36218
dme04080,36217
dme04080,36216
dme04080,36215
dme04080,31626
dme04080,40393
dme04080,35535
dme04080,37191
dme04080,34878
dme04080,33360
dme04080,37196
dme04080,34755
dme04080,32554
dme04080,5740142
dme04080,47901
dme04080,48316
dme04080,49080
dme04080,43484
dme04080,33231
dme04080,40665
dme04080,246398
dme04080,36221
dme04080,246404
dme04080,37004
dme04080,33248
dme04080,43098
dme04080,318986
dme04080,32864
dme04080,36475
dme04080,318901
dme04080,326265
dme04080,2768688
dme04080,31107
dme04080,33007
dme04080,5740868
dme04080,3355097
dme04080,32860
dme04080,41017
dme04080,37892
dme04080,44484
dme04080,41286
dme04080,42561
dme04080,39984
dme04080,42133
dme04080,36223
dme04080,43551
dme04080,40955
dme04080,36601
dme04080,38742
dme04080,41639
dme04080,41638
dme04080,32553
dme04080,32548
dme04080,34226
dme04080,41726
dme04080,43583
dme04080,41713
dme04081,44817
dme04081,38765
dme04081,32544
dme04081,40333
dme04081,31744
dme04081,43644
dme04081,45883
dme04081,36368
dme04081,33529
dme04081,33753
dme04081,31220
dme04081,39151
dme04081,39149
dme04081,35419
dme04081,32080
dme04081,3355131
dme04081,43725
dme04081,36384
dme04081,36385
dme04081,42549
dme04081,35731
dme04081,36104
dme04081,33203
dme04081,37805
dme04081,246420
dme04081,41927
dme04081,37376
dme04081,32864
dme04081,33253
dme04081,2768992
dme04081,33007
dme04081,35588
dme04081,31376
dme04081,45234
dme04081,42446
dme04081,32860
dme04081,42428
dme04081,34284
dme04081,33204
dme04081,34348
dme04081,42656
dme04081,64880
dme04081,34495
dme04081,39152
dme04081,48973
dme04081,42133
dme04081,40180
dme04081,39150
dme04081,36775
dme04081,36601
dme04081,32485
dme04081,41673
dme04081,32406
dme04081,41726
dme04082,38765
dme04082,117368
dme04082,39054
dme04082,32544
dme04082,40575
dme04082,40333
dme04082,31744
dme04082,43838
dme04082,43644
dme04082,43669
dme04082,42249
dme04082,35419
dme04082,37157
dme04082,37191
dme04082,34878
dme04082,34863
dme04082,33650
dme04082,37196
dme04082,36006
dme04082,43805
dme04082,32554
dme04082,36384
dme04082,36385
dme04082,41625
dme04082,36104
dme04082,37805
dme04082,40665
dme04082,246420
dme04082,33248
dme04082,31457
dme04082,42795
dme04082,31107
dme04082,33007
dme04082,3346192
dme04082,31376
dme04082,45234
dme04082,41017
dme04082,37892
dme04082,44484
dme04082,34284
dme04082,39056
dme04082,37895
dme04082,33204
dme04082,41330
dme04082,37772
dme04082,41286
dme04082,36897
dme04082,48311
dme04082,42561
dme04082,34046
dme04082,39984
dme04082,42245
dme04082,43551
dme04082,40955
dme04082,40180
dme04082,36849
dme04082,36574
dme04082,38742
dme04082,36331
dme04082,32553
dme04082,32485
dme04082,32406
dme04082,41726
dme04082,43583
dme04082,33427
dme04120,42793
dme04120,40336
dme04120,44118
dme04120,45574
dme04120,38437
dme04120,31746
dme04120,33932
dme04120,39474
dme04120,36975
dme04120,38456
dme04120,31564
dme04120,33035
dme04120,32996
dme04120,32997
dme04120,37713
dme04120,41532
dme04120,39753
dme04120,32995
dme04120,40900
dme04120,41231
dme04120,39885
dme04120,53433
dme04120,36539
dme04120,43434
dme04120,31594
dme04120,41467
dme04120,38516
dme04120,35420
dme04120,35591
dme04120,37763
dme04120,37808
dme04120,33901
dme04120,31014
dme04120,31016
dme04120,53445
dme04120,38591
dme04120,35998
dme04120,32358
dme04120,35742
dme04120,43747
dme04120,40610
dme04120,43611
dme04120,31728
dme04120,35315
dme04120,32190
dme04120,31214
dme04120,33629
dme04120,45922
dme04120,33226
dme04120,45906
dme04120,318886
dme04120,31835
dme04120,326237
dme04120,37876
dme04120,3885654
dme04120,42504
dme04120,5740853
dme04120,34849
dme04120,42062
dme04120,3355079
dme04120,42435
dme04120,39958
dme04120,33379
dme04120,40596
dme04120,34896
dme04120,34968
dme04120,12798588
dme04120,44054
dme04120,34002
dme04120,36999
dme04120,39035
dme04120,34433
dme04120,34420
dme04120,33318
dme04120,37123
dme04120,40249
dme04120,37035
dme04120,42105
dme04120,44793
dme04120,39266
dme04120,41260
dme04120,34487
dme04120,42753
dme04120,38961
dme04120,36129
dme04120,38916
dme04120,41785
dme04120,44496
dme04120,39691
dme04120,36820
dme04120,41611
dme04120,35927
dme04120,32510
dme04120,32751
dme04120,39133
dme04120,36748
dme04120,38798
dme04120,35780
dme04120,36298
dme04120,36246
dme04120,38151
dme04120,32473
dme04120,37237
dme04120,41181
dme04120,41682
dme04120,40548
dme04120,34699
dme04120,39884
dme04122,35234
dme04122,43017
dme04122,34613
dme04122,41570
dme04122,34187
dme04122,2768949
dme04122,8674021
dme04122,35920
dme04130,37774
dme04130,36080
dme04130,42933
dme04130,40094
dme04130,39051
dme04130,33034
dme04130,31706
dme04130,36015
dme04130,38196
dme04130,40724
dme04130,42854
dme04130,38085
dme04130,39847
dme04130,34966
dme04130,42215
dme04130,38614
dme04130,36173
dme04130,31030
dme04130,38541
dme04130,248102
dme04130,40373
dme04136,39383
dme04136,39454
dme04136,42132
dme04136,38344
dme04136,50253
dme04136,31666
dme04136,31903
dme04136,326115
dme04136,326166
dme04136,32001
dme04136,36821
dme04136,31543
dme04136,33283
dme04136,47396
dme04136,37733
dme04136,42850
dme04136,37141
dme04136,41868
dme04136,40044
dme04136,32871
dme04136,45959
dme04136,40998
dme04136,38913
dme04136,35396
dme04136,41096
dme04137,40336
dme04137,31749
dme04137,38472
dme04137,33184
dme04137,38456
dme04137,38494
dme04137,31564
dme04137,33689
dme04137,44978
dme04137,42132
dme04137,33797
dme04137,39885
dme04137,37909
dme04137,41285
dme04137,31143
dme04137,38455
dme04137,46038
dme04137,32132
dme04137,37899
dme04137,31315
dme04137,49892
dme04137,48448
dme04137,43279
dme04137,40653
dme04137,36057
dme04137,36040
dme04137,35329
dme04137,33629
dme04137,31519
dme04137,41709
dme04137,117463
dme04137,32001
dme04137,326237
dme04137,2768873
dme04137,2768872
dme04137,2768902
dme04137,2768901
dme04137,2768900
dme04137,2768899
dme04137,2768898
dme04137,2768897
dme04137,2768896
dme04137,2768906
dme04137,2768905
dme04137,2768904
dme04137,36821
dme04137,33418
dme04137,31581
dme04137,5740827
dme04137,7354447
dme04137,43580
dme04137,42745
dme04137,36999
dme04137,40278
dme04137,34420
dme04137,42845
dme04137,42850
dme04137,37144
dme04137,32796
dme04137,32450
dme04137,34368
dme04137,44801
dme04137,42509
dme04137,42841
dme04137,34618
dme04137,48973
dme04137,36675
dme04137,40189
dme04137,40178
dme04137,32510
dme04137,35899
dme04137,35553
dme04137,36578
dme04137,47767
dme04137,37300
dme04137,38144
dme04137,41140
dme04137,41152
dme04137,40556
dme04137,32617
dme04137,39884
dme04140,36602
dme04140,38654
dme04140,40664
dme04140,117332
dme04140,39383
dme04140,31746
dme04140,39454
dme04140,32341
dme04140,37774
dme04140,38543
dme04140,40741
dme04140,38456
dme04140,38494
dme04140,31564
dme04140,43438
dme04140,41071
dme04140,41074
dme04140,43644
dme04140,38017
dme04140,31684
dme04140,117294
dme04140,32947
dme04140,42132
dme04140,38344
dme04140,3354888
dme04140,31803
dme04140,50253
dme04140,34182
dme04140,40700
dme04140,33819
dme04140,39151
dme04140,39149
dme04140,42256
dme04140,31706
dme04140,45268
dme04140,31872
dme04140,43709
dme04140,31666
dme04140,34494
dme04140,42094
dme04140,39522
dme04140,4379919
dme04140,3355130
dme04140,42549
dme04140,39659
dme04140,40653
dme04140,35329
dme04140,33203
dme04140,33629
dme04140,31903
dme04140,43904
dme04140,31118
dme04140,326115
dme04140,318725
dme04140,33330
dme04140,326166
dme04140,326174
dme04140,326175
dme04140,317987
dme04140,32001
dme04140,326232
dme04140,326237
dme04140,35411
dme04140,326263
dme04140,42524
dme04140,2768992
dme04140,36821
dme04140,32589
dme04140,41957
dme04140,42446
dme04140,32191
dme04140,31543
dme04140,34284
dme04140,33283
dme04140,43580
dme04140,42358
dme04140,42692
dme04140,40278
dme04140,36173
dme04140,47396
dme04140,34420
dme04140,37733
dme04140,42850
dme04140,37141
dme04140,43991
dme04140,44801
dme04140,64880
dme04140,42095
dme04140,42096
dme04140,42841
dme04140,34735
dme04140,42862
dme04140,41868
dme04140,41260
dme04140,34493
dme04140,36959
dme04140,37520
dme04140,36546
dme04140,39152
dme04140,40044
dme04140,40201
dme04140,32871
dme04140,45959
dme04140,42192
dme04140,40998
dme04140,38541
dme04140,40177
dme04140,38913
dme04140,39150
dme04140,40168
dme04140,41107
dme04140,35396
dme04140,35793
dme04140,41673
dme04140,41140
dme04140,41096
dme04140,37218
dme04140,32617
dme04141,46080
dme04141,42806
dme04141,43034
dme04141,40336
dme04141,42855
dme04141,38437
dme04141,33409
dme04141,33369
dme04141,39447
dme04141,35674
dme04141,39474
dme04141,31042
dme04141,43436
dme04141,32996
dme04141,32997
dme04141,44643
dme04141,37713
dme04141,38389
dme04141,40694
dme04141,32995
dme04141,38300
dme04141,38500
dme04141,34159
dme04141,37312
dme04141,38096
dme04141,32968
dme04141,32977
dme04141,49953
dme04141,36025
dme04141,42005
dme04141,33082
dme04141,37763
dme04141,32073
dme04141,31014
dme04141,31016
dme04141,53445
dme04141,33333
dme04141,43785
dme04141,32124
dme04141,44920
dme04141,35742
dme04141,32180
dme04141,43747
dme04141,40653
dme04141,36040
dme04141,31215
dme04141,246488
dme04141,41707
dme04141,318624
dme04141,48582
dme04141,35480
dme04141,48581
dme04141,44921
dme04141,318747
dme04141,318785
dme04141,317834
dme04141,318098
dme04141,326234
dme04141,2768916
dme04141,3772288
dme04141,31154
dme04141,3355079
dme04141,32133
dme04141,33220
dme04141,31957
dme04141,37897
dme04141,41840
dme04141,12798588
dme04141,32256
dme04141,44054
dme04141,37744
dme04141,42358
dme04141,38603
dme04141,43091
dme04141,42366
dme04141,34333
dme04141,42679
dme04141,43978
dme04141,34433
dme04141,42852
dme04141,37148
dme04141,39768
dme04141,42872
dme04141,43354
dme04141,44801
dme04141,34714
dme04141,34976
dme04141,42105
dme04141,50022
dme04141,34314
dme04141,39254
dme04141,37029
dme04141,40459
dme04141,35056
dme04141,48583
dme04141,39557
dme04141,34619
dme04141,44437
dme04141,44679
dme04141,40055
dme04141,39651
dme04141,42615
dme04141,40399
dme04141,37206
dme04141,41785
dme04141,32902
dme04141,43005
dme04141,41609
dme04141,34137
dme04141,35527
dme04141,39679
dme04141,38886
dme04141,38888
dme04141,35877
dme04141,41161
dme04141,38819
dme04141,47767
dme04141,36310
dme04141,41646
dme04141,36298
dme04141,39542
dme04141,32532
dme04141,36270
dme04141,36262
dme04141,31849
dme04141,45680
dme04141,33862
dme04141,44226
dme04141,41166
dme04141,33905
dme04141,41682
dme04141,33554
dme04141,39882
dme04141,34707
dme04141,32620
dme04141,34699
dme04141,32617
dme04142,36602
dme04142,35614
dme04142,37211
dme04142,39425
dme04142,40748
dme04142,40679
dme04142,44819
dme04142,32341
dme04142,37774
dme04142,43648
dme04142,43649
dme04142,38264
dme04142,37877
dme04142,31381
dme04142,40741
dme04142,38503
dme04142,32145
dme04142,33207
dme04142,41071
dme04142,38423
dme04142,43662
dme04142,33072
dme04142,31805
dme04142,40628
dme04142,32947
dme04142,45668
dme04142,32987
dme04142,40524
dme04142,34587
dme04142,38521
dme04142,35613
dme04142,34182
dme04142,36328
dme04142,38528
dme04142,34160
dme04142,46386
dme04142,37596
dme04142,37597
dme04142,3885599
dme04142,37627
dme04142,39315
dme04142,39234
dme04142,39219
dme04142,40193
dme04142,42266
dme04142,50250
dme04142,31144
dme04142,31137
dme04142,42041
dme04142,38415
dme04142,38454
dme04142,37197
dme04142,45268
dme04142,32249
dme04142,36015
dme04142,32694
dme04142,41189
dme04142,43442
dme04142,42723
dme04142,34494
dme04142,38068
dme04142,42094
dme04142,34997
dme04142,41550
dme04142,31155
dme04142,33658
dme04142,31808
dme04142,3355130
dme04142,3772419
dme04142,35989
dme04142,36487
dme04142,34451
dme04142,42216
dme04142,59177
dme04142,59178
dme04142,326109
dme04142,35693
dme04142,43746
dme04142,31342
dme04142,31902
dme04142,31903
dme04142,246425
dme04142,246439
dme04142,246490
dme04142,37600
dme04142,246520
dme04142,43943
dme04142,246543
dme04142,31647
dme04142,31118
dme04142,43223
dme04142,42796
dme04142,41457
dme04142,326136
dme04142,318721
dme04142,41710
dme04142,44307
dme04142,33330
dme04142,261623
dme04142,33921
dme04142,326174
dme04142,326175
dme04142,39230
dme04142,326194
dme04142,39282
dme04142,317846
dme04142,317926
dme04142,317987
dme04142,45467
dme04142,318103
dme04142,35411
dme04142,326263
dme04142,37884
dme04142,4379860
dme04142,39106
dme04142,5740347
dme04142,31557
dme04142,42490
dme04142,45012
dme04142,37825
dme04142,41233
dme04142,37599
dme04142,37598
dme04142,8674120
dme04142,33211
dme04142,8673965
dme04142,31543
dme04142,32263
dme04142,39231
dme04142,37490
dme04142,42739
dme04142,33295
dme04142,36973
dme04142,34564
dme04142,32695
dme04142,34695
dme04142,47396
dme04142,35055
dme04142,34013
dme04142,37122
dme04142,41370
dme04142,34436
dme04142,39981
dme04142,37536
dme04142,34358
dme04142,34355
dme04142,42095
dme04142,42096
dme04142,42835
dme04142,42841
dme04142,42525
dme04142,34450
dme04142,3772574
dme04142,34544
dme04142,34437
dme04142,42341
dme04142,37033
dme04142,34493
dme04142,37520
dme04142,42576
dme04142,36546
dme04142,42985
dme04142,34482
dme04142,40052
dme04142,31423
dme04142,45247
dme04142,41806
dme04142,38022
dme04142,42642
dme04142,42192
dme04142,33374
dme04142,39994
dme04142,38541
dme04142,39965
dme04142,40389
dme04142,42214
dme04142,39917
dme04142,48228
dme04142,39232
dme04142,40961
dme04142,48445
dme04142,36829
dme04142,35943
dme04142,35944
dme04142,36826
dme04142,36865
dme04142,44702
dme04142,36731
dme04142,31235
dme04142,41107
dme04142,36381
dme04142,38813
dme04142,36394
dme04142,35405
dme04142,35793
dme04142,40152
dme04142,36391
dme04142,41643
dme04142,32537
dme04142,36900
dme04142,33839
dme04142,31842
dme04142,41150
dme04142,34203
dme04142,34204
dme04142,34205
dme04142,34206
dme04142,34211
dme04142,3772677
dme04144,37455
dme04144,38750
dme04144,37387
dme04144,39523
dme04144,35311
dme04144,31746
dme04144,43823
dme04144,40624
dme04144,35425
dme04144,40582
dme04144,35554
dme04144,39766
dme04144,32981
dme04144,47408
dme04144,43330
dme04144,36311
dme04144,32594
dme04144,42265
dme04144,43164
dme04144,35847
dme04144,31144
dme04144,53554
dme04144,43402
dme04144,44263
dme04144,36122
dme04144,37331
dme04144,37961
dme04144,39735
dme04144,33025
dme04144,33346
dme04144,3885565
dme04144,31006
dme04144,49045
dme04144,45928
dme04144,42549
dme04144,44920
dme04144,43617
dme04144,31738
dme04144,33560
dme04144,33458
dme04144,35783
dme04144,43277
dme04144,43223
dme04144,42665
dme04144,48582
dme04144,48581
dme04144,44921
dme04144,34803
dme04144,39564
dme04144,40327
dme04144,39572
dme04144,33418
dme04144,37633
dme04144,3355013
dme04144,37395
dme04144,37581
dme04144,40036
dme04144,39958
dme04144,39417
dme04144,33379
dme04144,33211
dme04144,41840
dme04144,47594
dme04144,41917
dme04144,38599
dme04144,33295
dme04144,36999
dme04144,32703
dme04144,42852
dme04144,40250
dme04144,37536
dme04144,42501
dme04144,42509
dme04144,50022
dme04144,32752
dme04144,42841
dme04144,33864
dme04144,42525
dme04144,41569
dme04144,39964
dme04144,41551
dme04144,48583
dme04144,34505
dme04144,32850
dme04144,42572
dme04144,42735
dme04144,40487
dme04144,32777
dme04144,38961
dme04144,42642
dme04144,32791
dme04144,42160
dme04144,34097
dme04144,48973
dme04144,38898
dme04144,34785
dme04144,41609
dme04144,36810
dme04144,38204
dme04144,35933
dme04144,36699
dme04144,35900
dme04144,41153
dme04144,35890
dme04144,34126
dme04144,40168
dme04144,40506
dme04144,36775
dme04144,36337
dme04144,34110
dme04144,38846
dme04144,36383
dme04144,32696
dme04144,39542
dme04144,34793
dme04144,32537
dme04144,34777
dme04144,33014
dme04144,39866
dme04144,39881
dme04144,40542
dme04144,37218
dme04144,33444
dme04144,32623
dme04144,37356
dme04145,37368
dme04145,36602
dme04145,35614
dme04145,46080
dme04145,38170
dme04145,38632
dme04145,36963
dme04145,40748
dme04145,37274
dme04145,42482
dme04145,35438
dme04145,33412
dme04145,34873
dme04145,39383
dme04145,40679
dme04145,32341
dme04145,37341
dme04145,33941
dme04145,40741
dme04145,38503
dme04145,38130
dme04145,38125
dme04145,38128
dme04145,33689
dme04145,43463
dme04145,53473
dme04145,44643
dme04145,35709
dme04145,35526
dme04145,36080
dme04145,32947
dme04145,32969
dme04145,42132
dme04145,42199
dme04145,45668
dme04145,34587
dme04145,38521
dme04145,31803
dme04145,35613
dme04145,34182
dme04145,36328
dme04145,37312
dme04145,42933
dme04145,32968
dme04145,43444
dme04145,43671
dme04145,31103
dme04145,42041
dme04145,38455
dme04145,35073
dme04145,35166
dme04145,45268
dme04145,44885
dme04145,32249
dme04145,36015
dme04145,31666
dme04145,32070
dme04145,31460
dme04145,35218
dme04145,37340
dme04145,37904
dme04145,43442
dme04145,34494
dme04145,38196
dme04145,42094
dme04145,34997
dme04145,35195
dme04145,41550
dme04145,44160
dme04145,3355130
dme04145,35981
dme04145,45928
dme04145,48632
dme04145,42216
dme04145,59177
dme04145,59178
dme04145,40848
dme04145,32180
dme04145,32057
dme04145,31995
dme04145,38146
dme04145,40904
dme04145,33203
dme04145,33458
dme04145,31342
dme04145,246428
dme04145,246490
dme04145,246543
dme04145,31118
dme04145,326115
dme04145,42557
dme04145,326131
dme04145,326133
dme04145,326140
dme04145,44307
dme04145,33330
dme04145,326174
dme04145,326175
dme04145,39282
dme04145,317846
dme04145,317987
dme04145,117406
dme04145,37540
dme04145,32001
dme04145,318231
dme04145,37539
dme04145,37538
dme04145,35411
dme04145,326263
dme04145,2768883
dme04145,2768886
dme04145,37888
dme04145,5740248
dme04145,37695
