"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
664.82298672951,-0.0812625973271643,0.168215994760569,-0.483084842454072,0.629035496032842,0.986978772225805,"DCTN2-p50"
0,NA,NA,NA,NA,NA,"DCTN3-p24"
301.204047541662,-0.0472087779328245,0.191384083897782,-0.246670344635548,0.805163359018628,0.995420125112646,"DCTN4-p62"
205.301019931849,-0.000946823859632307,0.234460136260966,-0.00403831489110133,0.996777899654394,0.999537857586433,"DCTN5-p25"
227.507065560513,0.116264638935204,0.200294425929717,0.580468669537517,0.561598608824077,0.982309262094615,"DCTN6-p27"
1.48949572310249,0.341566147614974,1.93438802424718,0.176575817950436,0.85984159006889,NA,"DCX-EMAP"
94.3586703440904,-0.196945149219645,0.292873167052223,-0.672458836710455,0.501291637025962,0.981369751472366,"DEF8"
0,NA,NA,NA,NA,NA,"DENR"
47.8681085331413,-0.399967048185369,0.387863758482564,-1.03120500288595,0.302444695078773,0.901290026581668,"DIP-alpha"
0,NA,NA,NA,NA,NA,"DIP-beta"
93.3134909391014,-0.280103308587171,0.32413752081444,-0.864149598859684,0.387505715360775,0.942041934701643,"DIP-delta"
370.584767578045,0.213940000465556,0.206566856005731,1.03569374391612,0.300345041919097,0.899577548946959,"DIP-epsilon"
22.461392543013,0.204763675583134,0.516915745374269,0.396125824015821,0.692012208423906,0.993672290907152,"DIP-eta"
83.89162105078,0.0428577831365819,0.312451943506626,0.137165999531294,0.890899585289485,0.996870824825408,"DIP-gamma"
4.19564702503184,0.55776113982686,1.40359192899658,0.397381267520968,0.691086327084102,NA,"DIP-iota"
44.2825206456765,-0.149610526196726,0.392545621939675,-0.381129014909044,0.703107518555433,0.993672290907152,"DIP-kappa"
79.3353630863247,0.210793946509618,0.346925219927874,0.60760629208059,0.54344862668161,0.981949904176841,"DIP-lambda"
141.731592734552,0.0565390444326436,0.241913295969456,0.233716151094821,0.81520534821474,0.996753388075049,"DIP-theta"
0.662419889856622,-2.87333843879165,3.97292340687066,-0.723230262587639,0.46953842925942,NA,"DIP-zeta"
2.39189187665449,2.62745248221601,2.02246594371829,1.29913311538164,0.193898250206,NA,"DIP1"
0,NA,NA,NA,NA,NA,"DIP2"
6.84223283323481,0.347847657072599,0.955221891079141,0.36415377444881,0.715743183193873,0.99377249529392,"DJ-1alpha"
199.947641857891,-0.0497686890911982,0.221237490956599,-0.224955946101204,0.822013545791843,0.996870824825408,"DMAP1"
79.2151328134281,0.442165194058997,0.293611408195168,1.50595372563005,0.132079053161835,0.663152471632754,"DNAlig1"
481.901855991471,0.992042735355693,0.159074140539622,6.23635451991392,4.47885446322045e-10,8.34858471944293e-08,"DNAlig3"
95.7257972565937,0.107859824979482,0.255759396861954,0.421723800974161,0.673226629765251,0.992942634685798,"DNAlig4"
1536.7120655747,-0.03272819646944,0.211749752307117,-0.154560730828963,0.87716763014599,0.996870824825408,"DNaseII"
9.35027018591159,0.253108104089519,0.804919882684342,0.314451300725016,0.753178298240551,0.995153003289659,"DPCoAC"
97.1151954695877,-0.282403316853991,0.317335686646734,-0.889919819097967,0.37350894113101,0.938780042897554,"DUBAI"
0,NA,NA,NA,NA,NA,"DZIP1"
11.1049166786887,0.846167077100803,0.800584330552913,1.05693684576166,0.290540411119018,0.89604939470706,"Daao1"
0,NA,NA,NA,NA,NA,"Daao2"
2.17435870244849,-0.204596953237953,1.71919455739045,-0.119007445875416,0.905269456751806,NA,"Dab"
2.94752039861072,-0.676715909259609,1.31799816329206,-0.51344222481261,0.607642015315276,NA,"Dad"
341.561296774412,-0.283243923906406,0.181117604152828,-1.56386743978461,0.117848702445368,0.642049720167573,"Dad1"
0.320197855623827,1.81080334203521,4.04046359829167,0.448167220910201,0.654032517508974,NA,"Damm"
28.7092050552771,0.0158981398371165,0.438480393948774,0.036257356215963,0.971077152374601,0.997218292291083,"Dap160"
0,NA,NA,NA,NA,NA,"Dark"
0,NA,NA,NA,NA,NA,"Datp"
6.2202070525178,-0.390482993046336,1.13315973659529,-0.344596600493048,0.730397661843845,0.994173670463347,"Daxx"
231.501306979684,-0.14166799223965,0.197663610061632,-0.716712561282667,0.47355147356215,0.978521430892996,"Dbct"
126.410309656306,-0.0450355646693961,0.23605995953271,-0.190780193127821,0.848697807251509,0.996870824825408,"Dbp21E2"
130.022617688071,-0.434536076814621,0.234307464147875,-1.8545549899357,0.0636598006538914,0.494424451745223,"Dbp45A"
88.4373752768906,-0.170350791204142,0.324134078010849,-0.525556560573802,0.599196345195141,0.986978772225805,"Dbp73D"
9.19253182367699,0.738130597695852,0.826307592936977,0.893287928133742,0.371703001032116,0.938780042897554,"Dbp80"
8.63400997579635,0.796529838974951,0.834974836321316,0.953956699442891,0.340105561007067,0.926679733582867,"Dbx"
299.74682654468,-0.19497114997311,0.189275413114552,-1.03009232295328,0.302966668701574,0.902484810962421,"Dci"
130.501520462245,-0.0940390239676097,0.292658583181845,-0.321326724626347,0.747962806045774,0.995059568926578,"Dcp-1"
147.500656509041,0.143429960589753,0.27973737750928,0.512730768647443,0.608139663594978,0.986978772225805,"Dcps"
174.597855229816,0.266170946539201,0.232650981486129,1.14407833072078,0.252591153387359,0.858880384844937,"Dcr-1"
0,NA,NA,NA,NA,NA,"Dcr-2"
0,NA,NA,NA,NA,NA,"Dd"
80.3554788209436,0.331963407188765,0.341420413208496,0.972300994158908,0.330900829408158,0.919118414525252,"Ddc"
6.03788011503203,0.0654825048130523,1.03626309820519,0.063191003256285,0.949614408824454,0.99702764477468,"Ddr"
297.367667368536,0.0149941336641445,0.172746866933588,0.0867982958551075,0.930831842223697,0.99702764477468,"Ddrgk1"
204.047779207298,-0.100336843320138,0.200230850408873,-0.501105814190216,0.616296655159638,0.986978772225805,"Ddx1"
2.59235193007805,0.681144208109505,1.67228569191844,0.407313302626,0.68377789372678,NA,"Ddx56"
94.5721125601355,-0.447778754977295,0.292191150555491,-1.53248568317696,0.125402627875818,0.654634322637671,"Deaf1"
528.613917705664,-0.0636592902185053,0.191853310606543,-0.331812310234558,0.740030988209497,0.994354126525502,"Debcl"
432.257155406204,-0.221442179531073,0.315299532063192,-0.702323210193319,0.482477621799557,0.980954182142257,"Decay"
33.0587953156511,-1.54061922393393,0.542045912366101,-2.84223012993295,0.00447991411035381,0.10951553969442,"Def"
86.3172333556062,-0.149873945300557,0.278855497643223,-0.537460966583884,0.590949240338054,0.986978772225805,"Dek"
27.9237275551649,-0.165518400423021,0.450897561253331,-0.367086484040721,0.713554508783443,0.99377249529392,"Delta"
137.978330752252,-0.0535688185462614,0.252163467739638,-0.212436872900129,0.831766221774354,0.996870824825408,"Den1"
0,NA,NA,NA,NA,NA,"Der-1"
493.715106941439,0.0887573206141448,0.157997861299762,0.561762797825153,0.574277642055643,0.982324539946369,"Der-2"
0,NA,NA,NA,NA,NA,"Dera"
44.1913058332102,-0.755078222139778,0.562088180512077,-1.34334477813051,0.179160359037921,0.762634272415509,"Desat1"
2.99222473823147,-0.035084734945388,1.56051353329207,-0.0224828136359529,0.982062821267471,NA,"Desat2"
57.8191328443269,-0.0845004766163392,0.471482244925992,-0.179223030189828,0.857762581016223,0.996870824825408,"Desi"
23.2688359863666,-0.241178903157484,0.502865241328922,-0.479609412891852,0.631505151906262,0.987292031745887,"Det"
6.98831870304125,0.540787675743772,1.16961778358442,0.462362733650022,0.643821219022972,0.991270637338778,"Df31"
28.4912272555572,0.246500170678316,0.495812488532739,0.497164102114058,0.619073333784179,0.986978772225805,"Dfd"
25.8208085642764,-0.202608001139574,0.520070228918744,-0.389578156705505,0.696848506868394,0.993672290907152,"Dg"
25.7587272458837,0.294856282125921,0.579906657912514,0.508454728192487,0.611134480394141,0.986978772225805,"Dgat2"
64.1444724683006,0.0758283588669488,0.352337300158967,0.21521524639241,0.829599504532642,0.996870824825408,"Dgk"
0,NA,NA,NA,NA,NA,"Dgkepsilon"
42.4380240733629,0.491206910151858,0.413986092833497,1.18652997927981,0.235413069497813,0.83912565832547,"Dgp-1"
0,NA,NA,NA,NA,NA,"Dh31"
0.171822853571501,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"Dh31-R"
40.6489639290697,0.122793406271628,0.433042121992596,0.283559958801715,0.776747626245453,0.995420125112646,"Dh44"
52.6831636969576,0.258441747624104,0.448847020769303,0.575790270772314,0.564756950504767,0.982324539946369,"Dh44-R1"
14.812566266112,0.0520628850749139,0.617017390729772,0.0843783106556154,0.932755651369085,0.99702764477468,"Dh44-R2"
0,NA,NA,NA,NA,NA,"Dhc1"
4.47949949856514,1.51268479143622,1.17989884854661,1.28204616293976,0.199826452978799,NA,"Dhc16F"
0.307990073245655,1.76247937778782,4.04493905232293,0.435724581999736,0.66303656828662,NA,"Dhc36C"
8.83245203663606,0.27578819674055,1.00247479173495,0.275107363311601,0.783233754672911,0.995420125112646,"Dhc62B"
0,NA,NA,NA,NA,NA,"Dhc64C"
0,NA,NA,NA,NA,NA,"Dhc93AB"
0,NA,NA,NA,NA,NA,"Dhc98D"
1.29765152620681,3.82656199884562,2.5705984446668,1.48858800050415,0.136595893347488,NA,"Dhdds"
0,NA,NA,NA,NA,NA,"Dhfr"
1.1915199058595,3.69903896874016,3.29396792453938,1.12297358489228,0.261448713297663,NA,"Dhit"
0.615980146491311,2.75691013129032,3.97672531570819,0.693261392835065,0.488145526653472,NA,"Dhod"
562.50644280052,-0.0223640745746344,0.28635679994174,-0.0780986328216561,0.937749594724655,0.99702764477468,"DhpD"
2.14651286434688,0.182872304632976,1.74650828603797,0.104707378771062,0.916608006738816,NA,"Dhpr"
0,NA,NA,NA,NA,NA,"Dhps"
673.859488281298,-0.192656695673169,0.170177139858038,-1.13209503834583,0.257594480634905,0.864756617565894,"Dhrs4"
0,NA,NA,NA,NA,NA,"Dhx15"
13.9640217863386,-0.28008259864311,0.715255304158066,-0.391584091743014,0.695365544032292,0.993672290907152,"Diap1"
0,NA,NA,NA,NA,NA,"Diap2"
308.32825501281,-0.511568283641229,0.232567747884739,-2.19965273901506,0.0278315423243569,0.311202351897949,"Dic1"
18.1914164274541,5.73245933216365,1.89026041140678,3.03262941845002,NA,NA,"Dic2"
0,NA,NA,NA,NA,NA,"Dic3"
0.171822853571501,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"Dic4"
0,NA,NA,NA,NA,NA,"Dic61B"
0.166202819000999,0.943883520001872,4.0804728567969,0.231317191199944,0.817068392170902,NA,"Diedel"
0.645562709769632,1.44988453480605,3.33129106071252,0.435232019172751,0.66339402346674,NA,"Diedel2"
0,NA,NA,NA,NA,NA,"Diedel3"
218.46110700946,0.0522772101038155,0.254914831928783,0.205077161294485,0.837511839851163,0.996870824825408,"Dif"
135.796178549942,-0.452539330967937,0.257530444388043,-1.75722653701501,0.078879203749847,0.54012295218131,"Dim1"
0.615980146491311,2.75691013129032,3.97672531570819,0.693261392835065,0.488145526653472,NA,"Dip-B"
3.43552358230056,-1.07792771867684,1.56955454830302,-0.686773020945515,0.492225773508533,NA,"Dip-C"
1.33739682162478,-0.757156452954332,2.02905773865293,-0.373156681808868,0.709031834316516,NA,"Dis3"
0,NA,NA,NA,NA,NA,"Dis3l2"
1032.10354074707,-0.0891087395558017,0.141983709379961,-0.627598334660624,0.530267099931535,0.981949904176841,"Dlc90F"
1.3336729221994,-1.71714729427133,3.39254544689864,-0.506153070356388,0.612749197091844,NA,"Dlg5"
0.497187707717306,0.915814529174898,3.62691419396733,0.252505154574149,0.800650630392864,NA,"Dlic"
0,NA,NA,NA,NA,NA,"Dlip1"
212.579035439325,0.0353998054727613,0.224967458362792,0.157355226975424,0.874964897491954,0.996870824825408,"Dlip2"
35.8625451828364,0.18655940439775,0.423284557957373,0.4407422876422,0.659399578659476,0.99223041704252,"Dlip3"
133.349397239481,0.114060113803334,0.323954115509347,0.352087250455205,0.724772829648535,0.99377249529392,"Dlish"
43.6927690110327,-0.361788831527049,0.397692797560998,-0.909719345549771,0.362970539128847,0.937930569925788,"Dll"
0,NA,NA,NA,NA,NA,"Dmtn"
0,NA,NA,NA,NA,NA,"Dna2"
1.78947061047999,1.34612683548871,1.86199001090482,0.722950621434625,0.469710221516127,NA,"DnaJ-1"
0,NA,NA,NA,NA,NA,"DnaJ-60"
0.484979925339134,0.870752266378252,3.64904737259014,0.238624544290358,0.811396731257968,NA,"DnaJ-H"
3.54752370535932,1.73250899952662,1.82653385076189,0.948522798416222,0.342863372140397,NA,"Dnaaf3"
6.38192280740291,0.4509386520232,1.10392574478751,0.408486398793063,0.682916614045636,0.993672290907152,"Dnaaf4"
40.8171317714484,0.665507532681212,0.519228095888233,1.28172481025462,0.199939198434949,0.798733133932099,"Dnaaf5"
28.4718102319707,2.53926434975652,0.947388777015071,2.68027700070182,0.00735612596089245,0.151094421940535,"Dnaaf6"
6.45936405975207,1.72364906810961,1.52571507940117,1.12973194758364,0.258589191129046,0.865059838346872,"Dnah3"
0,NA,NA,NA,NA,NA,"Dnai2"
8.31498478675381,3.15304469274328,1.48981551928709,2.11639941450743,0.0343108518348656,0.352857532801046,"Dnali1"
255.888093832351,0.0782334574479459,0.218134661494768,0.358647529520761,0.719858785628257,0.99377249529392,"Dnz1"
383.034194682788,0.466761446019907,0.40938542961783,1.140151583938,0.254223154351795,0.861934747455563,"Doa"
4.07077884894384,1.09685909828401,1.35544925150496,0.809221811193714,0.41838757120512,NA,"Doc1"
5.9235700541192,0.445166211965456,1.0015783991344,0.444464669316138,0.656706667128305,0.99223041704252,"Doc2"
19.5836816945244,0.198290261039317,0.533492207818186,0.37168351877202,0.71012849741102,0.993672290907152,"Doc3"
238.754584783256,0.0332929978273731,0.191829771987703,0.173554904863814,0.862215274761964,0.996870824825408,"Dok"
326.276542989996,-0.0506232569863628,0.211645188289568,-0.239189264804364,0.810958826550613,0.995420125112646,"Dolk"
111.606201310139,0.0412047322098908,0.310871305034794,0.13254594921612,0.894552481382108,0.996870824825408,"Dop1R1"
0.159162035144805,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"Dop1R2"
0,NA,NA,NA,NA,NA,"Dop2R"
21.2217962595551,0.557084338614393,0.528578455831626,1.05392933152737,0.291915272744141,0.89790440329221,"DopEcR"
71.5972485548855,0.396589797904093,0.34876883546222,1.137113633959,0.25549078508181,0.861934747455563,"Dora"
159.70936241328,-0.0369172973171167,0.243682238458022,-0.151497694500522,0.879583129370133,0.996870824825408,"Dp"
11.4084618016045,0.0619946198529692,0.766268975694594,0.0809045150193813,0.935517889272835,0.99702764477468,"Dp1"
258.115131375165,-0.169000916616908,0.179993130648878,-0.938929813641535,0.347766780938361,0.929534049487302,"Dpck"
2.16896264261104,-0.200067689744239,1.65710310012836,-0.120733398983287,0.903902203925854,NA,"Dph1"
288.93370099679,-0.146864618559314,0.213997233400639,-0.686292136704208,0.492528906531829,0.980954182142257,"Dph2"
94.9117221540362,-0.272040279179525,0.285430019303446,-0.953089236526008,0.340544859176107,0.926679733582867,"Dph3"
33.0143351504921,-0.141449987410932,0.508901957549392,-0.277951352539656,0.781049702781188,0.995420125112646,"Dph4"
355.933902822501,0.127674632926468,0.214933828863744,0.594018324623093,0.552499856787149,0.982024075667608,"Dph5"
0,NA,NA,NA,NA,NA,"Dpit47"
302.355920309918,-0.33668589446558,0.219087818346461,-1.5367622764546,0.124351534397973,0.651735928343186,"Dpm1"
0,NA,NA,NA,NA,NA,"Dpm2"
60.6105730393133,-1.01795367558649,0.412235426081239,-2.46935030611823,0.0135358638206335,0.207728811301216,"Dpm3"
197.253893279521,0.210242117134156,0.247362444713845,0.849935475764597,0.395360960753593,0.94508649384471,"Dpp10"
49.6799337321816,0.4239651032382,0.365728701428925,1.1592338845208,0.246360863096596,0.854055625009302,"DppIII"
77.728858849747,-3.19910825685238,0.550648841937782,-5.80970668274618,6.25823903124166e-09,1.01437891775952e-06,"DptA"
7.83039984189436,-2.11427176704572,0.99669020249629,-2.12129281671512,0.0338971685011905,0.350537154431174,"DptB"
113.220548478757,-0.377660505364872,0.2606706543096,-1.44880330455734,0.147392520683745,0.695103500454143,"Dpy-30L1"
0.342769995063792,-0.0178891522117594,4.0804728567969,-0.00438408803086661,0.996502015052319,NA,"Dpy-30L2"
46.5392974287618,0.354378001640532,0.352847423897141,1.00433778919649,0.315215824880873,0.910949298570461,"Dr"
3.47617915392228,0.443698386513496,1.48319949146932,0.299149500161944,0.76482597886454,NA,"Drak"
252.873261086384,0.0275405495429713,0.41865517869144,0.0657833724380353,0.947550294430761,0.99702764477468,"Drat"
0,NA,NA,NA,NA,NA,"Dred"
0,NA,NA,NA,NA,NA,"Dredd"
0,NA,NA,NA,NA,NA,"Dref"
0,NA,NA,NA,NA,NA,"Drep1"
87.6322982737094,-0.308986262910024,0.297854423097143,-1.03737342456469,0.299561858684526,0.899236010473775,"Drep2"
1.00186631171482,-0.013783113070881,3.6492828588593,-0.00377693744331711,0.996986447091712,NA,"Drep3"
361.276445959318,-0.163043992152224,0.464525982740583,-0.350990037608461,0.725595822374275,0.99377249529392,"Drep4"
12.8161642874684,0.663708608058623,0.67040021971093,0.990018482310177,0.32216508530777,0.914723105885277,"Drgx"
1052.42258417615,-0.123960255522394,0.232114976099399,-0.534046779770514,0.593309169346517,0.986978772225805,"Drice"
2.69227135913911,1.11020241148647,1.91181985964433,0.580704508265235,0.561439622773443,NA,"Drip"
31.2770455917516,-0.214600712291616,0.498161016444262,-0.430785840737555,0.666624095893101,0.992942634685798,"Drl-2"
0.3380256725725,1.87898969322941,4.03439022864193,0.465743169783038,0.641399347888766,NA,"Dro"
8.68540199597215,-0.638053615179868,0.820088838803846,-0.778029873093397,0.43655140239901,0.964137220464164,"Droj2"
2820.30469481164,0.24028950503707,0.35775587452043,0.671657748064032,0.50180160558208,0.981369751472366,"Dronc"
2.48335353772394,-0.179217304821653,1.95647063273987,-0.0916023485467167,0.927013985427406,NA,"Drp1"
1859.94480950345,-1.29898770075208,0.254602491038012,-5.10202274713069,3.36042348668547e-07,4.04118024463336e-05,"Drs"
0.171822853571501,0.943883520001871,4.0804728567969,0.231317191199944,0.817068392170902,NA,"Drsl1"
14.9361046853177,1.25669164247046,0.760768074875442,1.65187221174628,0.0985606039493807,0.588364982423204,"Drsl2"
261.764057581234,-2.61707438344973,1.41079771561984,-1.85503162818768,NA,NA,"Drsl3"
3.65937074337695,2.18589999052015,1.82045785424367,1.2007418822823,0.22985134229797,NA,"Drsl4"
686.446044875898,1.64285582057295,0.230353482330662,7.13189053601849,9.89995963764599e-13,2.79476284505535e-10,"Drsl5"
0.318324070289611,-1.82390012669779,4.04248925411089,-0.451182430440112,0.651858071454926,NA,"Drsl6"
67.4842006242084,-0.0257367594234345,0.416246561711503,-0.0618305633987974,0.950697763971933,0.99702764477468,"Dscam1"
3.46196561263479,-0.394396986091786,1.54695231232589,-0.254950965811478,0.798760971538976,NA,"Dscam2"
0.497640743765829,2.44083545959149,3.99367304255625,0.611175585377707,0.541083344629522,NA,"Dscam3"
0,NA,NA,NA,NA,NA,"Dscam4"
26.3944864570658,-0.165194151402685,0.481881527614497,-0.342810715779999,0.731740863900393,0.994173670463347,"Dsk"
0.318324070289611,-1.82390012669779,4.04248925411089,-0.451182430440112,0.651858071454926,NA,"Dso1"
10.6989459290502,-0.986340028619256,0.721275285611567,-1.36749455900592,0.171470341551796,0.746777375356421,"Dso2"
19.0163678854367,-0.440651272397554,0.727803659903715,-0.605453498895362,0.544877713173264,0.981949904176841,"Dsor1"
4.13044972137776,0.355577853831772,1.19161251426272,0.298400570299294,0.765397453844707,NA,"Dsp1"
0,NA,NA,NA,NA,NA,"Dtd"
301.829346419145,-0.311333624096144,0.185495975981914,-1.67838478677564,0.0932720055780565,0.576457722042928,"Dtg"
39.0186645432559,-0.176950295059037,0.483744233206782,-0.365793084262768,0.714519480746067,0.99377249529392,"Dtwd2"
0.341894282984582,-1.91346049535464,4.03444978488,-0.47428040932019,0.635299959777262,NA,"Duba"
0,NA,NA,NA,NA,NA,"Duox"
0,NA,NA,NA,NA,NA,"Dup99B"
0.643688924435416,-1.44467671746906,3.99791247178866,-0.361357765499732,0.7178320161487,NA,"Dus1"
0.971833636012484,3.40974659895963,2.8061882344523,1.21508121126633,0.224335118848347,NA,"Dus2"
73.8361175636314,-0.0130796965035872,0.332647477104892,-0.0393199930972657,0.968635266754608,0.997112132775109,"Dus3"
62.603184960323,-0.0446309286458503,0.367370292093948,-0.121487582437495,0.903304849631703,0.99702764477468,"Dus4"
6.4931868211977,-1.14702221489616,1.10605387306889,-1.03704009616964,0.299717170978723,0.899236010473775,"Dyb"
1.81708069849136,1.36034665675866,2.04039822007576,0.666706451404448,0.504959657120667,NA,"Dyrk2"
187.245484199349,0.161370561887307,0.225430874919876,0.71583167986489,0.474095288376205,0.978521430892996,"Dyrk3"
0.993499703355402,0.030269352622767,2.50708357651159,0.0120735315353485,0.990366949629369,NA,"Dyro"
26.5319297946176,0.149366046521077,0.45944370978812,0.325101951205208,0.745103912255998,0.995059568926578,"Dys"
7.59731614284774,-0.640961614826208,0.854985810600939,-0.749675148849195,0.453450378268887,0.972490086488756,"Dysb"
0,NA,NA,NA,NA,NA,"E(Pc)"
14.9675063067833,-0.303274489013761,0.652882187484633,-0.46451640866814,0.642277806218588,0.991270637338778,"E(bx)"
26.5455343162885,0.795064591529814,0.572338651576365,1.38915061797767,0.164786954347124,0.733961488418252,"E(spl)m2-BFM"
67.5599879748037,0.112457226857151,0.420950421455561,0.267150764378134,0.789353083108215,0.995420125112646,"E(spl)m3-HLH"
0,NA,NA,NA,NA,NA,"E(spl)m4-BFM"
0,NA,NA,NA,NA,NA,"E(spl)m5-HLH"
0.9652429645803,-0.112325557710133,3.67853065752025,-0.0305354415031173,0.97564002831932,NA,"E(spl)m6-BFM"
3.63351050116231,-1.13515835828014,1.20603061947548,-0.941235106264416,0.346584389860248,NA,"E(spl)m7-HLH"
1.01310930448033,3.4655957102857,3.52367852664042,0.983516425827275,0.325353335080645,NA,"E(spl)m8-HLH"
6.10846839194115,0.0564220944291583,0.906614238013883,0.0622338499258097,0.950376606381775,0.99702764477468,"E(spl)malpha-BFM"
107.554662495882,-0.372909163746813,0.304127695355896,-1.22615983168001,0.22013853390342,0.824800456675325,"E(spl)mbeta-HLH"
0.511398325380274,0.938025311086631,4.03259081132304,0.232611081801993,0.816063421305863,NA,"E(spl)mdelta-HLH"
0.167752618237272,-0.979669831640617,4.0804728567969,-0.240087329587003,0.810262556516135,NA,"E(spl)mgamma-HLH"
214.652118065085,0.0576607363006895,0.248803261675124,0.231752332796908,0.816730382010543,0.996753388075049,"E(var)3-9"
4.40950896869125,0.98068731413442,1.08751709920425,0.901767259431602,0.36718051538624,NA,"E(z)"
0.166202819000999,0.943883520001872,4.0804728567969,0.231317191199944,0.817068392170902,NA,"E23"
3.48183719933981,-0.727632189881228,1.31347474927794,-0.553975011914946,0.5795959470722,NA,"E2f1"
0,NA,NA,NA,NA,NA,"E2f2"
24.3694897742841,0.11216554563052,0.538289883642296,0.208373868874446,0.834937058130205,0.996870824825408,"E5"
0.687291414286003,2.9038487017487,3.97000488753413,0.731447135208025,0.464506083607486,NA,"EAChm"
384.112081927577,-0.436101104331341,0.204301785293704,-2.13459272372193,0.0327942923205957,0.344871993712781,"ECSIT"
0,NA,NA,NA,NA,NA,"EDTP"
0,NA,NA,NA,NA,NA,"EMC1"
11.38760027238,0.825444560566329,0.80788743809132,1.021732139463,0.306907695202512,0.906156687866086,"EMC10"
2.90241448995556,1.7380194090385,1.61586634517647,1.07559601957592,0.282107968362535,NA,"EMC2A"
0,NA,NA,NA,NA,NA,"EMC2B"
447.78003432358,0.062424982425041,0.169462717066107,0.368370007903798,0.712597357797675,0.99377249529392,"EMC3"
0,NA,NA,NA,NA,NA,"EMC4"
201.651723065028,-0.355799804630238,0.244751251114825,-1.45372006479883,0.146023932960827,0.691272662956144,"EMC5"
191.976718359669,-0.319579305196561,0.278902231564923,-1.1458470712242,0.251858434669786,0.858880384844937,"EMC6"
665.184776860179,-0.0975435235432969,0.160482129359804,-0.607815486574226,0.543309856833132,0.981949904176841,"EMC7"
346.5540862115,-0.0766747688904112,0.204221372743327,-0.375449287508114,0.707326355115602,0.993672290907152,"EMC8-9"
590.16284247794,0.00551796790240024,0.201032793068645,0.0274480984826991,0.978102335641602,0.997738893066727,"EMRE"
2.61850798516137,-1.16227167002144,1.53167414679628,-0.758824370348287,0.447957625266886,NA,"ENGase"
61.5148550114339,-0.0433396048937699,0.371627466786427,-0.116621102494227,0.907160314460195,0.99702764477468,"ERR"
0.856487131619875,-0.582722234313946,3.81497859694763,-0.152745872488035,0.878598684181317,NA,"ERp44"
3939.51714501912,-0.0217095075007534,0.129509986823199,-0.167628057366651,0.866875896930905,0.996870824825408,"ERp60"
0,NA,NA,NA,NA,NA,"ETH"
19.0088856542994,0.855427192261744,0.602333465819196,1.42018871738819,0.155552747449397,0.711534530664236,"ETHR"
1.14320345353546,2.46403735428857,2.32834542912675,1.05827826209306,0.289928600318239,NA,"Eaat1"
36.8696948397711,0.357567952467328,0.45895779663803,0.779086781151982,0.43592859638683,0.963903800314413,"Eaat2"
217.709503592183,0.0377533744875595,0.274075998630272,0.137747831536641,0.890439715590096,0.996870824825408,"Eaf"
73.8322874164272,0.136668298610728,0.337284452671936,0.405201892728984,0.685329113848239,0.993672290907152,"Eaf6"
720.456334397887,-0.0718789198904937,0.152172149983202,-0.472352660446924,0.636675088291092,0.989290084706533,"Eato"
94.3313401613103,-0.206343568618345,0.31387343503421,-0.65741010734424,0.510917254367083,0.981949904176841,"Eb1"
0,NA,NA,NA,NA,NA,"Ebp"
0,NA,NA,NA,NA,NA,"EbpII"
284.913410737926,-0.256983286180697,0.169483122531255,-1.51627656100864,0.129449435851879,0.658373119857853,"EbpIII"
137.934436627665,0.156388562690489,0.30626034192997,0.510639287166501,0.609603660624239,0.986978772225805,"EcR"
0,NA,NA,NA,NA,NA,"Echs1"
234.269592876611,1.1445801864529,0.384818194467435,2.97434009854168,0.00293619442276131,0.0838784123222541,"Ect3"
147.812272630729,-0.134282743319568,0.238284498979519,-0.563539566755914,0.5730675252502,0.982324539946369,"Edc3"
0.498608457002998,2.4436933629293,3.99350293691755,0.611917256987298,0.540592503411356,NA,"Edem1"
0,NA,NA,NA,NA,NA,"Edem2"
0.489500273097372,-0.927968590909311,4.03653074507699,-0.229892610638746,0.818175218419609,NA,"Edg78E"
1.1353856475328,-2.45654682670048,2.88656111024761,-0.851028865448046,0.394753318309601,NA,"Edg84A"
0,NA,NA,NA,NA,NA,"Edg91"
60.3900074853334,0.162621945303886,0.351966232444642,0.46203848640356,0.644053721359159,0.991270637338778,"Efa6"
12.9797132980136,2.20824609077885,1.07117505546011,2.06151747048509,0.0392536984919412,0.37960515688186,"Efhc1.1"
5.96243198662876,0.299980025720275,1.14248689939037,0.262567584696458,0.792883887271296,0.995420125112646,"Efhc1.2"
89.0284098880563,-0.22199469921123,0.302646524303232,-0.733511477530818,0.463246530116578,0.97627382348359,"Efr"
30.5872033643101,-0.0311107990517592,0.471691846687764,-0.0659557702135838,0.947413038992697,0.99702764477468,"Egfr"
53.4127070024229,0.35560212673564,0.363914771456443,0.977157715561988,0.328491078119288,0.9190107769469,"Egfrap"
10.1245568674191,4.85373898710325,2.10049304879931,2.31076174704684,0.0208460185064644,0.267167161670236,"Eglp1"
15.5942451288694,0.127427548148456,0.623715223526788,0.204304053102824,0.838115902854883,0.996870824825408,"Eglp2"
0.66946359733733,2.86830821331368,3.97156921175203,0.722210305394211,0.470165188361987,NA,"Eglp3"
61.7835380399587,0.0437863110587264,0.337926590435052,0.129573440794804,0.896903917243336,0.99702764477468,"Eglp4"
