"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
6.1455239013956,0.087139690287945,0.910386256078184,0.0957172735266573,0.923745121600449,0.972917865716062,"CG42464"
3.97069477703831,-3.51941594490723,1.55066710386826,-2.26961411390476,0.0232310065222377,0.121085858078604,"CG42465"
8.28763786779307,-3.28022990233955,1.00586208456575,-3.26111298225907,0.00110975811984272,0.012823724638707,"CG42467"
5.33090274064395,-1.90880072140675,1.31191403651987,-1.45497392990035,0.145676478966117,0.395722461074952,"CG42470"
4.56026227267054,-4.71859804660127,1.68696932251667,-2.79708586494147,0.00515658271254709,0.0417606471098802,"CG42471"
0,NA,NA,NA,NA,NA,"CG42481"
0.465105865039185,2.26073494610197,3.19323862769626,0.707975572665848,0.47896042699825,NA,"CG42486"
0,NA,NA,NA,NA,NA,"CG42487"
0,NA,NA,NA,NA,NA,"CG42488"
6.01071637638977,1.44002177309763,0.974019100052491,1.47843278742689,0.139291974894468,0.385722251566332,"CG42489"
242.538235519926,1.03308884483254,0.189137891649444,5.46209348017531,4.70552167297601e-08,2.81605139626558e-06,"CG42493"
0,NA,NA,NA,NA,NA,"CG42494"
92.065027331082,-0.0859702868660311,0.272025613576233,-0.316037470647737,0.75197406710895,0.901717820732377,"CG42495"
0,NA,NA,NA,NA,NA,"CG42496"
0,NA,NA,NA,NA,NA,"CG42497"
0,NA,NA,NA,NA,NA,"CG4250"
0.667219445559345,1.35868173910616,2.85137505158791,0.476500535539694,0.633717825905429,NA,"CG42500"
0,NA,NA,NA,NA,NA,"CG42502"
0,NA,NA,NA,NA,NA,"CG42504"
0,NA,NA,NA,NA,NA,"CG42505"
0,NA,NA,NA,NA,NA,"CG42507"
0,NA,NA,NA,NA,NA,"CG42512"
27.9888015611197,-0.115719481392241,0.447288030330554,-0.258713566081172,0.79585625162808,0.919815195354123,"CG42514"
0,NA,NA,NA,NA,NA,"CG42516"
0.280101497642426,1.54974537601592,4.049495089302,0.382700890318412,0.70194155424531,NA,"CG42518"
2.1254044781735,1.70919538564958,1.84849351923795,0.924642346787453,0.355151977899564,NA,"CG42521"
2.02633321962692,3.30064963934501,1.83725933880994,1.79650720484728,0.0724138878897787,NA,"CG42523"
0.163119485048703,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG42524"
0.163119485048703,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG42525"
37.2147024013063,-0.618245739987299,0.41037747567194,-1.50652941898188,0.131931320844211,0.372473545598318,"CG42526"
1.71262242732893,-0.791089017676063,1.74433189765732,-0.453519779543396,0.65017450382579,NA,"CG42529"
0,NA,NA,NA,NA,NA,"CG42531"
36.0602896419141,-0.269819213975516,0.3860107457021,-0.698994048688339,0.48455575008689,0.742847564372611,"CG42534"
160.388710506046,0.475186672760997,0.226387724095488,2.09899487553737,0.0358173524675851,0.163767789005872,"CG42535"
298.055945977938,0.366579147854085,0.202814158771769,1.8074632958274,0.0706900726092217,0.253173348336315,"CG42536"
0,NA,NA,NA,NA,NA,"CG42537"
0.467896139460663,2.26838083460287,3.45912924534939,0.655766429558127,0.511974419359552,NA,"CG42538"
0,NA,NA,NA,NA,NA,"CG42540"
21.7901920951562,0.203937068435175,0.489325373624728,0.416771905622817,0.67684525370536,0.863938572437043,"CG42541"
9.4330009748588,0.358611599593119,0.809791157811749,0.442844548416871,0.657878178433571,0.851893807922195,"CG42542"
0.3649504366741,-2.08873911160402,3.83840640399937,-0.544168306260559,0.586325659460716,NA,"CG42544"
1224.42371173969,0.201307374693462,0.13620299283005,1.47799523718725,0.139409053067398,0.385722251566332,"CG42553"
250.068195989767,0.261266660262677,0.198746762813938,1.31457064539597,0.188654241027488,0.458642120426696,"CG42554"
1429.93367609233,0.140155461712284,0.145296036389851,0.964619993736273,0.334735181339432,0.62661857174856,"CG42556"
0,NA,NA,NA,NA,NA,"CG42557"
0,NA,NA,NA,NA,NA,"CG42558"
0,NA,NA,NA,NA,NA,"CG42559"
0,NA,NA,NA,NA,NA,"CG42560"
27.2878956142322,0.615871658159353,0.538472969725666,1.14373736990572,0.2527325704793,0.539700940704144,"CG42561"
22.0184185982863,-1.53742194968199,0.516224243789008,-2.97820563094352,0.00289941391008113,0.0270807493817308,"CG42562"
106.290661612137,-2.57415879442344,0.28964701005611,-8.88722722849713,6.2652793554527e-19,1.78652598091512e-16,"CG42564"
0,NA,NA,NA,NA,NA,"CG42565"
2.11487365806474,0.494231667250081,1.48923531955321,0.331869423697495,0.739987859480813,NA,"CG42566"
0,NA,NA,NA,NA,NA,"CG42568"
0,NA,NA,NA,NA,NA,"CG42570"
77.4680296445057,0.868367580021373,0.29619075804246,2.93178485973181,0.00337020127976787,0.0302475566720061,"CG42571"
6.90529956292723,0.521395931719569,0.844370279190457,0.617496783780048,0.53690710200861,0.779472050609984,"CG42577"
4.73342443615687,0.186611788563772,1.165219619249,0.160151601879176,0.872761653298429,0.952852342161718,"CG42578"
4.71574049316569,1.49237875143014,1.13439162872444,1.31557630860537,0.188316289638409,0.458642120426696,"CG42579"
22.5580123887706,0.798541810947809,0.496552018399858,1.60817352735996,0.107797179302304,0.329534840073996,"CG42580"
24.7881574718906,0.250391036764647,0.499140755166855,0.50164414380658,0.615917861642897,0.825452539207615,"CG42581"
0.467896139460663,2.26838083460287,3.45912924534939,0.655766429558127,0.511974419359552,NA,"CG42583"
72.7838730864653,0.434183354561918,0.288620637071712,1.5043392564269,0.132494036064056,0.373409790593319,"CG42585"
0,NA,NA,NA,NA,NA,"CG42586"
29.1969780486028,-0.220552799261592,0.429721858761886,-0.51324547440302,0.607779619819793,0.820685193039478,"CG42587"
0,NA,NA,NA,NA,NA,"CG42588"
53.2940835956036,-0.223269896143708,0.344196593472076,-0.648669685807977,0.516551902416857,0.764730594136979,"CG4259"
121.22765648404,0.884677946734967,0.237497671291732,3.72499629964062,0.000195318087040896,0.00325922350062218,"CG42590"
14.0223855899649,0.138041040897442,0.604815942327205,0.228236445564395,0.819462429588596,0.932022446940712,"CG42591"
50.0486293919435,0.357497185845911,0.328739936210594,1.08747720148274,0.276825968849274,0.566447397212687,"CG42592"
3.16762680359387,-0.0118420474180409,1.43951485237711,-0.00822641558611626,0.993436344044554,NA,"CG42594"
360.529808376278,0.549854635166008,0.180021819937464,3.05437771575143,0.00225527935457712,0.0225411683944589,"CG42597"
58.1639027280927,0.939432456365116,0.344042942099158,2.73056744205599,0.00632253952863389,0.0482653706536265,"CG42598"
930.410785815171,-0.235016484886073,0.175201309629596,-1.34140826562847,0.179787935405142,0.447381835350901,"CG42613"
151.526657754175,0.661150259855815,0.215122762639804,3.07336263137726,0.00211661110195754,0.0213978567606657,"CG42615"
13.259659836026,-0.163233653566255,0.630337969691765,-0.258962114635227,0.795664471730792,0.919815195354123,"CG42633"
0,NA,NA,NA,NA,NA,"CG42634"
0,NA,NA,NA,NA,NA,"CG42635"
0,NA,NA,NA,NA,NA,"CG42637"
6.72609390870144,-1.06779882619776,0.892883056768494,-1.19589997604201,0.231735594520148,0.515638303741768,"CG42638"
0,NA,NA,NA,NA,NA,"CG42649"
360.591961152293,1.74130711913977,0.183844480241933,9.4716312224782,2.75507158775836e-21,1.02732380935836e-18,"CG42650"
0,NA,NA,NA,NA,NA,"CG42654"
66.4882888673363,0.412474368111841,0.301825620668909,1.36659826027264,0.171751262834809,0.437156338457201,"CG42655"
8.34901458522567,0.114630903329528,0.756273653825088,0.151573313111923,0.879523483221635,0.955287743064067,"CG42656"
686.742437949765,0.67432644607339,0.153711255026926,4.38696857920564,1.14941386412371e-05,0.000310405777511959,"CG42659"
0,NA,NA,NA,NA,NA,"CG42660"
0,NA,NA,NA,NA,NA,"CG42661"
0,NA,NA,NA,NA,NA,"CG42662"
0,NA,NA,NA,NA,NA,"CG42663"
4.40422086341749,0.0680865337732502,1.12148391188201,0.0607111105668838,0.951589283052269,0.984544326027779,"CG4267"
30.6361269041175,-0.636051944533529,0.420280831420848,-1.51339746422225,0.130178728737778,0.369678610167768,"CG42671"
191.575837696123,-0.229886121335745,0.219247915042609,-1.0485213567074,0.294398467889471,0.583963000311768,"CG42673"
3.22429370063098,0.672359034621626,1.43819321167993,0.467502578347074,0.640140347828951,NA,"CG42674"
32.9476667320591,-0.124077290980912,0.405575848961846,-0.30592869693428,0.759658935822591,0.904472416058932,"CG42675"
0.948503127733924,3.28545565937352,2.47555397631686,1.32715977547039,0.184455835310924,NA,"CG42676"
9.06554532925431,-2.59259137283857,1.16846726822324,-2.21879674625447,0.0265005554838398,0.133189676213493,"CG42680"
15.295448980454,-0.82321955853658,0.623686145539245,-1.31992599871658,0.186859726304356,0.456783924992621,"CG42681"
7.14321934263913,-4.44416634465259,1.36785587603508,-3.24900190328137,0.0011581070329603,0.0132092325700589,"CG42682"
110.582995317243,0.236296380917229,0.247129349241675,0.956164784321703,0.338988988548295,0.630684752250185,"CG42685"
12.4236514298628,1.0149980269915,0.679095485763085,1.49463226935012,0.135010439604578,0.377691997289717,"CG42688"
17.2417841792714,0.663240606618844,0.575933861507194,1.15159161658454,0.24948892796321,0.534776731506373,"CG4269"
0,NA,NA,NA,NA,NA,"CG42690"
4.85114336523432,-2.07740484480426,1.09345874810992,-1.89984747791823,0.0574531382537362,0.223857494762277,"CG42691"
0,NA,NA,NA,NA,NA,"CG42692"
47.2240622406099,1.04959669914237,0.353191731095628,2.97174765639738,0.00296109949574808,0.0274716359916533,"CG42693"
6.13191990414995,-0.0999248264399179,0.959266824990517,-0.104167916409395,0.917036094421762,0.97029195267726,"CG42694"
215.081639467038,0.121729953635872,0.198146884730793,0.614342000891195,0.53898935342433,0.780355814742193,"CG42697"
299.368050607116,0.143726624369076,0.181723891278017,0.790906596586084,0.42899849869757,0.704910161050118,"CG42699"
0.479424803741108,0.680330175073671,3.2290894070087,0.210687933755263,0.833130790738445,NA,"CG4270"
4.02215147530067,-0.419577512281831,1.07870536132059,-0.388963963030803,0.69730280468401,0.873158085107486,"CG42700"
209.435417968301,0.460000861273194,0.202543494982122,2.27112137723207,0.0231396312305715,0.120897388497452,"CG42703"
0.663625960866844,-0.107840555373532,2.87322003703117,-0.0375329957273169,0.970060031887575,NA,"CG42704"
0,NA,NA,NA,NA,NA,"CG42705"
19.3066116328652,0.362914747296915,0.510340706245784,0.711122477308586,0.47700834235444,0.738303278317678,"CG42709"
12.8976733020655,-7.23544628540672,1.41883540233079,-5.09956706290294,3.40431239732889e-07,1.54228078000484e-05,"CG4271"
412.451777432752,0.72883565717992,0.167951883542848,4.33955036291081,1.42774544338683e-05,0.000372096561119228,"CG42710"
147.0631611036,-0.129692786115953,0.274591615739974,-0.472311529856638,0.636704441796596,0.838804445974931,"CG42711"
0.178241634021648,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG42713"
41.1298023391643,1.76940810002876,0.397489156190296,4.45146256815536,8.52874012035329e-06,0.000249054624900076,"CG42714"
1.20517834227388,-1.66008801909504,2.32178956596585,-0.715003652109381,0.474606786588302,NA,"CG42716"
0.373417605304905,-2.11846958405148,4.03124661001277,-0.525512276720963,0.599227121206962,NA,"CG42717"
0.186708802652452,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG42718"
81.6548428691257,-0.504742743155604,0.281347385725251,-1.794019666664,0.0728100298520484,0.257813454863261,"CG42724"
0,NA,NA,NA,NA,NA,"CG42726"
0,NA,NA,NA,NA,NA,"CG42727"
4.4748493121548,-0.0313695028881226,1.10714316123241,-0.0283337367619233,0.97739597334944,0.992812090805073,"CG42728"
7.7722146078214,0.719153009817717,0.851463942233986,0.8446077093187,0.398329903271867,0.681490656488051,"CG42729"
0,NA,NA,NA,NA,NA,"CG42733"
0,NA,NA,NA,NA,NA,"CG42740"
40.9764245220602,-0.341115334627524,0.42607526985076,-0.800598764502352,0.423363966225325,0.700954203712814,"CG42741"
133.951887492778,-0.0760561583118944,0.263102291404565,-0.289074480901973,0.772524381610864,0.910149942850568,"CG42747"
27.0021503310477,0.696326215500099,0.492652311480466,1.41342321810604,0.157531322780561,0.414454864140444,"CG42748"
5.87651934838718,-1.37876565077203,0.997821001556788,-1.3817765397009,0.167040324590695,0.430591849749213,"CG42749"
33.0490074746065,-0.163710679032728,0.465209171148408,-0.351907677633686,0.72490750113179,0.886907008471714,"CG42750"
26.1021058666231,0.369856641984835,0.455377016478495,0.812198746535336,0.416677598676663,0.695898246196426,"CG42751"
221.872760679339,0.946258684621395,0.197305687914905,4.79590170268939,1.61944684290518e-06,6.18131383541957e-05,"CG42752"
168.416255972213,0.421262388255222,0.219552519845836,1.91873173922587,0.0550182925479568,0.217309015051906,"CG42753"
484.947604401561,0.289410079946683,0.169320347429771,1.70924572468599,0.0874054423082053,0.288116904239879,"CG42758"
314.596626979692,-0.199984776609405,0.219011015032737,-0.913126568449132,0.36117597848977,0.650855225178126,"CG42759"
2.61156876626261,-0.330217438897274,1.65555097463877,-0.199460749898882,0.841902343469019,NA,"CG42762"
320.219776180723,-0.517839944367249,0.213866650059021,-2.4213216236582,0.0154641884409437,0.0915854043585518,"CG42763"
0.178241634021648,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG42764"
0,NA,NA,NA,NA,NA,"CG42766"
0,NA,NA,NA,NA,NA,"CG42779"
149.283405118476,-0.310378825341395,0.217528431631959,-1.42684256495966,0.153625279072625,0.4087116416405,"CG4278"
0,NA,NA,NA,NA,NA,"CG42780"
8.71935780785492,3.52635693580541,1.00095449109463,3.52299426914905,0.000426700586782311,0.00610156665022788,"CG42781"
0,NA,NA,NA,NA,NA,"CG42782"
77.6412790318168,-0.478011385964971,0.298847217362797,-1.59951760696728,0.10970563957984,0.333554016070334,"CG42784"
0,NA,NA,NA,NA,NA,"CG42788"
0,NA,NA,NA,NA,NA,"CG42789"
0.916609676000653,-3.41702810712453,2.67782733800288,-1.27604497072352,0.201939622520493,NA,"CG42792"
12.7850244936176,-0.814401118282045,0.668264032687292,-1.21868165642118,0.222965042883666,0.503880207635696,"CG42795"
1.16466442572785,2.36107455611127,2.35419542767898,1.0029220719535,0.315898462192723,NA,"CG42798"
253.656118261367,0.0389855047348015,0.213615911924244,0.182502812564952,0.8551881473183,0.948198660595942,"CG42806"
0.646137773482311,1.305656403701,2.88045821623808,0.45328079967992,0.650346556732953,NA,"CG42807"
98.798299837839,-0.524997208003248,0.358150407346118,-1.46585679433805,0.142687304637707,0.390977753417911,"CG42808"
0.322264841796493,1.72513465860388,4.03342023706449,0.427710121239295,0.668862180174177,NA,"CG42809"
296.942496632945,-0.248081757573259,0.17736327314895,-1.39872112849947,0.161896625778565,0.422045653918576,"CG4281"
260.862135763323,0.400200874543507,0.191463621784277,2.09021886671722,0.03659814350195,0.166036032405899,"CG42810"
4.0360156626051,-2.9561389308352,1.37230705105237,-2.15413811986774,0.0312293418768378,0.149073594040346,"CG42811"
0.444024192962151,2.20189814857052,3.52706651841327,0.624285971663811,0.532439795101644,NA,"CG42812"
11.6606022079868,-0.266088173463952,0.798274762846554,-0.333329056420515,0.738885908436156,0.894542777145141,"CG42813"
126.917443119372,0.522986296084364,0.230368658728052,2.27021461587682,0.0231945646290965,0.121085858078604,"CG42814"
0.303170233869916,-0.184455728834454,4.0804728567969,-0.0452044984265005,0.963944308691752,NA,"CG42815"
344.547855633503,0.540102962379869,0.180116886871638,2.99862479171528,0.00271201066783253,0.025853435029141,"CG42816"
2.05924928161259,-3.51562871864653,1.85065482579949,-1.89966744183522,0.0574767755718624,NA,"CG42818"
27.3990834420812,-3.42477312332259,1.26131011310171,-2.7152506649619,0.00662256234843384,0.0499267044852769,"CG42819"
108.190149852037,0.183776229967187,0.248434305617917,0.739737732718075,0.459459147936979,0.725954439251794,"CG4282"
2429.7618209706,0.35193723491538,0.156892402126627,2.24317576979498,0.0248854821462061,0.127333900279071,"CG42820"
1.09423244011174,0.190317502007856,2.18778591378406,0.0869909166197518,0.930678732223998,NA,"CG42821"
2.97802869277689,-0.472998289429671,1.36292785508159,-0.347045727817599,0.728556965301566,NA,"CG42822"
0.933100019213497,-0.262670923196915,2.49172009621594,-0.105417508008151,0.916044524087514,NA,"CG42823"
4.96136264445294,-1.90798743549624,1.12443588456498,-1.69683968795997,0.0897269730976136,0.292601077760297,"CG42824"
1.05415277929515,-2.42069028079085,2.27427550546648,-1.06437864496735,0.287157203843326,NA,"CG42826"
5.17094792629405,-1.28510960426339,1.04937508726488,-1.22464276106738,0.220709849092751,0.501126230200424,"CG42827"
11.5767844007238,-1.59941590293611,0.737177557120035,-2.1696481227462,0.0300335128406871,0.145224392513946,"CG42828"
356.872580312421,0.164351232878696,0.212265711516074,0.774271226873353,0.43877041521589,0.712092765187989,"CG42830"
53.4925392829374,1.16038066644382,0.334387971490706,3.47016270134007,0.000520143183595833,0.00708256764741799,"CG42831"
0,NA,NA,NA,NA,NA,"CG42832"
52.7972352364976,-0.126347582444917,0.321983138598951,-0.392404344509141,0.694759476490937,0.871821527903137,"CG42833"
2.28679655276005,-1.38880966772106,1.68690716154296,-0.823287552144101,0.410344490640919,NA,"CG42834"
0,NA,NA,NA,NA,NA,"CG42835"
0,NA,NA,NA,NA,NA,"CG42837"
8.84529788410964,0.470592406781649,0.76626778852336,0.614135702726727,0.539125657260774,0.780355814742193,"CG42841"
230.202825062363,0.222156980056439,0.209957987356416,1.05810206533993,0.290008912934471,0.579149565748092,"CG42846"
1272.50895488585,0.412463922082576,0.151791622031398,2.71730360715994,0.00658162027235578,0.0497340674516674,"CG42847"
205.230499839926,0.36379609483594,0.201037923824401,1.80958939445526,0.0703594858104029,0.252474777241191,"CG42851"
16.7967810284519,-7.61957060453387,1.88821755506905,-4.03532452289653,5.45268790593819e-05,0.00115929406245769,"CG42852"
1340.36267469986,0.383343212562134,0.144862125324275,2.64626251826707,0.00813866288021709,0.0578719254128164,"CG42853"
46.4805994759437,0.427639402795563,0.358295348405988,1.19353880729425,0.232658423141646,0.516752213598685,"CG42854"
871.969188080571,0.0983937592235958,0.17506282539496,0.562048276106646,0.574083127755455,0.80476227929282,"CG42855"
35.0291390613531,-0.144929497144196,0.39418788221416,-0.367666038666953,0.713122266661239,0.881402393584997,"CG42857"
904.829408006772,0.195871982365548,0.148284326810584,1.32092168186967,0.186527479457708,0.456565389019469,"CG4286"
3.87343947916887,-4.48649290474874,1.59237381824632,-2.8174872340527,0.00484010387438069,0.040072422768677,"CG42866"
22.9659805473202,-0.13358401605663,0.544221083005756,-0.245459097833623,0.80610097474276,0.925195611604037,"CG42867"
1.98605948013054,-4.53606266789376,2.09749334679238,-2.16261123060561,0.0305710937466259,NA,"CG42869"
0,NA,NA,NA,NA,NA,"CG4287"
23.0562953838608,-0.439481816784675,0.549888110659027,-0.799220438241458,0.424162602903196,0.701344134633176,"CG42870"
23.8409191931698,-1.92196380662008,0.52442015984745,-3.66493120168982,0.000247405079973103,0.00392568289744556,"CG42876"
0.712791660224799,-1.71819595708341,2.78993699566986,-0.615854752186214,0.537990387265289,NA,"CG42878"
0,NA,NA,NA,NA,NA,"CG4291"
1.558077863944,0.126324949990799,2.0565686157239,0.0614251083211895,0.951020656562235,NA,"CG4293"
11.4546761004461,-0.758432356948706,0.680451324501826,-1.11460192616125,0.265021044576606,0.551842574564044,"CG4294"
10.5734256975057,-1.18948278369621,0.712704047263847,-1.66897155735648,0.0951230167522784,0.303261311217803,"CG4297"
7.54453660843452,-0.603387561280995,0.857566812582596,-0.703604141890554,0.481679331249937,0.741186353648572,"CG4301"
0,NA,NA,NA,NA,NA,"CG43049"
120.932833899308,0.25702714677496,0.304760041821748,0.843375480717691,0.399018480446304,0.681556783074696,"CG43050"
103.341787294214,-0.580706556075138,0.267175560659149,-2.17350177779164,0.0297425721589331,0.144602765238707,"CG43051"
114.573390224504,1.05426902997513,0.251087720376295,4.19880760554574,2.68324173441065e-05,0.000636039819440373,"CG43052"
78.7729650222998,0.992279849206482,0.301249116190492,3.29388468173637,0.000988130286367983,0.0117113974649604,"CG43054"
1.26030356473593,-2.74154398651791,2.50871986688532,-1.09280594565612,0.274479010569518,NA,"CG43055"
3.27591188557431,-4.22060201881784,1.79266882203248,-2.35436794958738,0.0185542347538336,NA,"CG43056"
0,NA,NA,NA,NA,NA,"CG43057"
102.273796597636,0.87830812455087,0.261288832755177,3.36144532198141,0.000775357062536257,0.00962706543386277,"CG43058"
199.474283925908,1.05395543368318,0.197181314394241,5.3451080642252,9.03631259454125e-08,5.06399136439754e-06,"CG43059"
829.107850284935,0.0111149836924695,0.182020655089443,0.0610644088002415,0.951307913894325,0.984544326027779,"CG4306"
84.2240360977706,0.517568449584622,0.307825410656802,1.68137012626831,0.0926910443963499,0.298678455550641,"CG43060"
11.0033736345249,0.346717054372503,0.726958701815933,0.476941886115962,0.633403504325474,0.836171973643175,"CG43061"
107.587225634651,0.719934097051862,0.272071473502271,2.64612121140239,0.00814206356504194,0.0578719254128164,"CG43062"
1.29002728130556,-3.90947835053852,2.39251508594347,-1.63404543340501,0.102249311095629,NA,"CG43063"
9.77442092677228,-0.0842033910717633,0.860515248341859,-0.0978522939994569,0.922049581984281,0.972391692691758,"CG43064"
341.214347746761,-0.55513449370073,0.194458371967046,-2.85477291661583,0.00430676107031478,0.036562214165238,"CG43066"
265.25776431993,0.937462141796372,0.196373782182255,4.77386610054856,1.80722562618446e-06,6.81753013457523e-05,"CG43068"
204.758141348789,0.680383233168735,0.219423078914024,3.10078245431662,0.00193010034878966,0.0200131795524233,"CG43069"
0,NA,NA,NA,NA,NA,"CG43070"
7.63442882540379,0.224111095631301,0.839889560625025,0.266834005490582,0.789596970608372,0.917332849616318,"CG43071"
113.869582960691,0.798873859786106,0.259860732229272,3.0742384697095,0.00211040665971155,0.0213574035134692,"CG43072"
8.57168595544624,1.15949034289859,0.814072080720946,1.42430918632136,0.154356989434953,0.409660830159286,"CG43074"
386.04135163422,0.654301908344947,0.180953949239295,3.61584762916499,0.000299366434893547,0.00453628095052147,"CG43075"
267.179639845269,0.792022870974379,0.180281129952219,4.39326551361361,1.11660615984563e-05,0.000303235202232588,"CG43076"
540.0309471264,0.779899576124856,0.168394473008216,4.63138464221925,3.63228357218986e-06,0.000122274268167988,"CG43077"
416.567268503425,-0.0306138423587322,0.191985111570036,-0.159459460727841,0.87330689524495,0.952923082480824,"CG43078"
0.327042180368428,-0.184455582218175,4.04562410808306,-0.0455938508596577,0.96363397038026,NA,"CG43082"
9.53939947936126,-0.311921513998017,0.782197708916185,-0.398775795994361,0.690058412918889,0.869636853405515,"CG43083"
0,NA,NA,NA,NA,NA,"CG43084"
2.48557590692838,3.60672889507511,1.74359509337616,2.0685587547114,0.0385875117405432,NA,"CG43085"
19.5552657682847,0.547451174189281,0.543468630612979,1.00732801003033,0.313777173716964,0.604942557939783,"CG43088"
0,NA,NA,NA,NA,NA,"CG43089"
0,NA,NA,NA,NA,NA,"CG43090"
31.1500232312795,-1.74799771078039,0.47803708694176,-3.65661526799771,0.00025556751649275,0.00400279010080325,"CG43091"
68.7573180080268,-1.54665483707374,0.476219410848742,-3.24777781383839,0.00116310056479472,0.0132505992663747,"CG43092"
21.3386565205854,-3.13303884958457,0.677341113617128,-4.62549635124547,3.73702385522665e-06,0.000124503251809012,"CG43093"
1.18357441947331,0.173514463429334,2.2914199594454,0.0757235541717677,0.939639036272792,NA,"CG43094"
4.00824509112139,0.0907966142972147,1.13776074823717,0.0798029062242596,0.936394012865978,0.978777244615273,"CG43095"
116.348962717233,0.147989589695317,0.255258397592774,0.579763843583363,0.562073883117332,0.79612899596718,"CG43098"
0,NA,NA,NA,NA,NA,"CG43101"
23.4864204100392,-0.428043109148159,0.516256737580774,-0.829128373518199,0.4070317698913,0.688686389022016,"CG43102"
78.0133851115433,-0.437441117867061,0.351185650188607,-1.24561216448374,0.21290681420596,0.491342909718348,"CG43103"
211.67340512906,1.27484465349449,0.207836802728085,6.13387348516125,8.57647326930256e-10,7.84423663640456e-08,"CG43106"
2.83602473388738,-0.402684662668257,1.32059155820944,-0.304927485084221,0.760421381943925,NA,"CG43107"
444.943989827367,0.172439402025069,0.180156320291157,0.957165431367513,0.338483762123317,0.630271306992073,"CG43108"
0.178241634021648,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG43109"
20.3720335819736,-0.0689883044557147,0.553030792706808,-0.124745864724913,0.9007247461722,0.96598743519242,"CG43110"
12.7029321153026,-5.30953231581008,1.2028135035828,-4.41426064805114,1.01355784232373e-05,0.000284339834388444,"CG43111"
0.186708802652452,-1.14623640826331,4.0804728567969,-0.280907739982637,0.778781163943345,NA,"CG43112"
0,NA,NA,NA,NA,NA,"CG43114"
122.190567134442,1.03957415889582,0.237345967211534,4.37999503892686,1.18682010884719e-05,0.000317851407604242,"CG43115"
0.50329675023962,0.7684270799573,3.17509956832538,0.242016687483784,0.808767232797734,NA,"CG43116"
2.70509273713331,2.79919923916358,1.66152516315643,1.68471672968581,0.0920432371987042,NA,"CG43117"
103.422147741902,-1.29694875374916,0.323938875007925,-4.00368357677796,6.23637661329772e-05,0.00128368728802381,"CG43120"
482.203241823912,0.499430019056597,0.169708776220537,2.94286500780364,0.00325190183148092,0.0294371505660201,"CG43121"
22.5545187248318,-3.00769261919778,0.717049716029408,-4.19453847057158,2.73427744818794e-05,0.000644249190723268,"CG43123"
23.5874920802791,0.935239579482268,0.551131243844015,1.69694531008474,0.089707000635394,0.292601077760297,"CG43124"
7.94050757025623,1.81224093143716,0.838050008481131,2.16244963080621,0.0305835355572375,0.146931306852041,"CG43125"
0,NA,NA,NA,NA,NA,"CG43127"
5.8683986878824,0.186681806197824,0.94087757270494,0.198412430706718,0.842722392482557,0.94224352382867,"CG4313"
16.0372676944716,0.375880320315567,0.608715594911309,0.617497437978953,0.536906670637507,0.779472050609984,"CG43131"
357.095009099269,0.390332358569475,0.226698909483676,1.72180959960719,0.0851040150597693,0.283631291166883,"CG43133"
0,NA,NA,NA,NA,NA,"CG43134"
0.631818834780388,2.69971904198525,3.08668569829915,0.874633605706234,0.381773296458685,NA,"CG43135"
112.812884087937,0.889675835385755,0.253895913008856,3.50409671759751,0.000458158926726624,0.006409597106226,"CG43136"
55.7451578193949,1.16921164518276,0.337733753960196,3.46193305073249,0.00053631054733921,0.0072416862903254,"CG43137"
113.39304082199,0.781580457635003,0.244892903046822,3.19151942710879,0.00141526593041395,0.0155566929652645,"CG43138"
0,NA,NA,NA,NA,NA,"CG43139"
3.51461939525153,-2.21231892796562,1.36532815299794,-1.62035692526217,0.10515562718939,NA,"CG43145"
0,NA,NA,NA,NA,NA,"CG43147"
108.674657508235,-1.51786281575082,0.258628262291509,-5.86889770786141,4.38701983167935e-09,3.2970664548939e-07,"CG43149"
0.661638896716387,1.34688437039025,3.0961349473879,0.435021209759144,0.663547032281539,NA,"CG43153"
27.305552559254,-0.235095383332893,0.458097424832448,-0.513199530468612,0.607811754371058,0.820685193039478,"CG43155"
6.92905374425281,-0.0244113514470077,0.865280481672116,-0.0282120676059096,0.977493012498276,0.992812090805073,"CG43156"
0,NA,NA,NA,NA,NA,"CG43163"
9.16005911367095,-0.145826134018243,0.776244472193082,-0.187861091759208,0.850985543911294,0.947202752480754,"CG43165"
58.5133667653589,0.395869201637493,0.332871806916356,1.18925422163183,0.234339643600594,0.518632904157142,"CG43167"
418.377528061272,-0.298593728193085,0.172097514397171,-1.73502638454139,0.0827361319753259,0.279000625913316,"CG43168"
295.648382064055,0.755692526430002,0.184923651110633,4.08651095677263,4.37908814825486e-05,0.000958358004454422,"CG43169"
0,NA,NA,NA,NA,NA,"CG43171"
0,NA,NA,NA,NA,NA,"CG43172"
