"","CSM1","CSM2","CSM3","WRM1","WRM2","WRM3"
"Cdk5",333.54411125937,353.089485718688,312.593271368948,356.126784775253,387.571896475717,395.449244017894
"Cdk5alpha",6.76756167772635,7.86828937534681,18.4866988444001,1.06944980412989,5.8723014617533,11.2025281591471
"Cdk7",108.280986843622,120.974949145957,101.676843644201,143.306273753405,137.02036744091,144.512613252998
"Cdk8",66.708822251874,48.1932724239992,41.1749201534367,49.1946909899749,51.8719962454874,63.8544105071387
"Cdk9",219.462357263412,220.312102509711,250.410738892329,253.459603578784,246.636661393638,230.772080078431
"Cdlc2",0,0,0,0,0,0
"Cds",7.73435620311583,0,2.52091347878184,0,0.978716910292216,1.12025281591471
"CecA1",30.9374248124633,2.95060851575505,5.04182695756367,3.20834941238967,3.91486764116886,10.0822753432324
"CecA2",9.66794525389478,5.9012170315101,0,0,1.95743382058443,1.12025281591471
"CecB",14.5019178808422,5.9012170315101,0.840304492927279,0,4.89358455146108,13.4430337909766
"CecC",41.5721645917476,17.7036510945303,22.6882213090365,9.625048237169,16.6381874749677,30.2468260296973
"Ced-12",262.968110905938,232.114536572731,219.31947265402,233.140057300316,232.934624649547,247.575872317152
"Cen",5.80076715233687,4.91768085959175,6.72243594341823,1.06944980412989,12.7233198337988,1.12025281591471
"CenB1A",79.2771510819372,89.5017916445699,89.0722762502916,74.8614862890922,72.425051361624,87.3797196413477
"CenG1A",101.513425165895,116.057268286365,110.920193066401,105.875530608859,81.2335035542539,108.664523143727
"Cenp-C",0,0,0,0,0,0
"Cep135",0,0,0,0,0,0
"Cep164",0,2.95060851575505,0,0,0,1.12025281591471
"Cep290",3.86717810155791,8.85182554726516,12.6045673939092,9.625048237169,1.95743382058443,3.36075844774414
"Cep89",71.5427948788214,78.6828937534681,62.1825324766186,68.4447874643129,54.8081469763641,72.8164330344564
"Cep97",183.690959824001,145.563353443916,210.07612323182,205.334362392939,188.892363686398,224.050563182943
"Cerk",76.3767675057688,52.1274171116726,71.4258818988187,51.3335905982347,65.5740329895785,97.4619949845802
"Cf2",17.4023014570106,24.5884042979588,12.6045673939092,20.3195462784679,26.4253565778898,19.0442978705501
"Cfp1",0,0,0,0,0,0
"Cftr",12.5683288300632,8.85182554726516,15.9657853656183,9.625048237169,1.95743382058443,15.683539422806
"ChAT",172.089425519327,145.563353443916,223.520995118656,205.334362392939,194.764665148151,230.772080078431
"ChLD3",1008.36668998123,801.581980113456,884.840631052425,137.959024732756,663.570065178122,151.234130148486
"ChT",322.909371480086,263.587694074118,411.749201534367,552.905548735152,396.380348668347,472.746688316009
"Charon",170.155836468548,151.464570475426,157.977244670328,181.806466702081,207.48798498195,275.58219271502
"Chc",2.90038357616843,2.95060851575505,6.72243594341823,3.20834941238967,0,0
"Chchd2",20.302685033179,12.7859702349386,15.9657853656183,4.27779921651955,9.78716910292216,24.6455619501237
"Chchd3",3428.25338703109,3318.45104405252,2855.35466696689,3669.28227796965,3637.89075555617,3714.75833757319
"Chd1",20.302685033179,23.6048681260404,10.9239584080546,18.1806466702081,14.6807536543832,5.60126407957357
"Chd3",113.114959470569,84.5841107849782,101.676843644201,47.0557913817151,64.5953160792862,82.8987083776889
"Chd64",576.209537132129,822.236239723741,678.966030285241,547.558299714503,721.314362885363,966.778180134399
"CheA29a",0,0.983536171918351,1.68060898585456,8.55559843303911,5.8723014617533,3.36075844774414
"CheA46a",0,0,1.68060898585456,0,0,2.24050563182943
"CheA56a",0,1.9670723438367,0,2.13889960825978,1.95743382058443,0
"CheA75a",21.2694795585685,37.3743745328973,33.6121797170912,103.736631000599,42.0848271425653,212.848035023796
"CheA7a",72.5095894042109,128.843238521304,64.7034459554005,163.625820031873,100.807841760098,262.139158924043
"CheA84a",0,1.9670723438367,0.840304492927279,0,1.95743382058443,1.12025281591471
"CheA86a",1.93358905077896,0.983536171918351,0,2.13889960825978,0,0
"CheA87a",4.83397262694739,3.9341446876734,0,0,0,0
"CheB38a",0,1.9670723438367,0,0,0,0
"CheB38b",0,2.95060851575505,0,1.06944980412989,0.978716910292216,0
"CheB38c",3.86717810155791,3.9341446876734,6.72243594341823,1.06944980412989,11.7446029235066,0
"CheB42a",0,0,0,0,0.978716910292216,0
"CheB42b",0,0,0.840304492927279,1.06944980412989,0,3.36075844774414
"CheB42c",12.5683288300632,9.83536171918351,9.24334942220007,13.9028474536886,6.85101837204551,23.525309134209
"CheB53a",1.93358905077896,3.9341446876734,0,5.34724902064944,9.78716910292216,6.72151689548829
"CheB53b",0.966794525389478,0,0,1.06944980412989,0.978716910292216,2.24050563182943
"CheB74a",0,0,0,0,0,4.48101126365886
"CheB93a",0,0.983536171918351,3.36121797170912,9.625048237169,0,6.72151689548829
"CheB93b",0,0,0,0,1.95743382058443,2.24050563182943
"CheB98a",4.83397262694739,0,1.68060898585456,2.13889960825978,0,1.12025281591471
"Chi",0,4.91768085959175,3.36121797170912,0,1.95743382058443,1.12025281591471
"Chmp1",31.9042193378528,31.4731575013872,17.6463943514729,19.250096474338,28.3827903984743,29.1265732137826
"Chpf",15.4687124062317,16.720114922612,18.4866988444001,10.6944980412989,11.7446029235066,14.5632866068913
"Chrac-14",11.6015343046737,5.9012170315101,15.125480872691,11.7639478454288,30.3402242190587,13.4430337909766
"Chrac-16",0,0,0,0,0,0
"Chro",0,1.9670723438367,0,1.06944980412989,0,1.12025281591471
"Chs2",0,0,0,0,0,0
"Chsy",13.5351233554527,10.8188978911019,22.6882213090365,7.48614862890922,19.5743382058443,17.9240450546354
"Cht10",0,2.95060851575505,3.36121797170912,0,0,0
"Cht11",117.948932097516,125.892630005549,137.809936840074,124.056177279067,132.126782889449,109.784775959642
"Cht12",1892.01688618721,1775.28279031262,1917.57485286005,1733.57813249455,1368.24624058852,1365.58818260004
"Cht2",19.3358905077896,17.7036510945303,14.2851763797637,14.9722972578184,15.6594705646755,15.683539422806
"Cht4",29.0038357616843,134.744455552814,21.8479168161093,34.2223937321564,52.8507131557797,39.208848557015
"Cht5",909.753648391499,787.812473706599,875.597281630225,1094.04714962488,817.228620094,893.961747099942
"Cht6",0,0,0,2.13889960825978,0.978716910292216,2.24050563182943
"Cht7",2474.99398499706,3459.09671663684,3442.72750752306,3056.48754020322,4900.43556983313,3280.10024499828
"Cht8",426.35638569676,383.579107048157,70.5855774058914,51.3335905982347,33.2763749499353,44.8101126365886
"Cht9",0,1.9670723438367,0,0,0.978716910292216,4.48101126365886
"Ciao1",340.311672937096,349.155341031015,249.570434399402,389.279728703279,388.55061338601,412.253036256615
"Cib2",15.4687124062317,13.7695064068569,9.24334942220007,7.48614862890922,21.5317720264288,25.7658147660384
"Cip4",0,0,0.840304492927279,0,0,0
"Cipc",60.9080550995371,53.1109532835909,49.5779650827095,44.9168917734553,48.9358455146108,63.8544105071387
"Cirl",0,0,4.20152246463639,0,0,0
"Cisd2",1722.82784424405,2064.44242485662,1544.47965800034,1913.24569958837,2341.09084941898,2154.246165004
"Ciz1",0,0,0,0,0,0
"CkIIalpha",11.6015343046737,9.83536171918351,5.88213145049095,9.625048237169,10.7658860132144,16.8037922387207
"CkIIalpha-i1",80.2439456073267,95.40300867608,72.266186391746,88.7643337427807,91.9993895674683,70.575927402627
"CkIIalpha-i3",1.93358905077896,4.91768085959175,6.72243594341823,9.625048237169,10.7658860132144,5.60126407957357
"CkIIbeta",514.334687507202,461.278464629707,533.593353008822,659.850529148141,579.400410892992,551.16438543004
"CkIIbeta2",645.818742960171,687.491784170927,630.228369695459,515.474805590606,459.018230927049,466.025171420521
"CkIalpha",410.887673290528,409.151047518034,401.665547619239,542.211050693854,511.868944082829,498.512503082048
"Cka",25.1366576601264,30.4896213294689,29.4106572524548,24.5973454949874,13.702036744091,29.1265732137826
"Cks30A",129.55046640219,117.040804458284,117.642629009819,136.889574928626,133.105499799741,113.145534407386
"Cks85A",10.6347397792843,5.9012170315101,5.88213145049095,4.27779921651955,6.85101837204551,3.36075844774414
"ClC-a",0,0,0,0,0,0
"ClC-b",430.223563798318,467.179681661217,463.007775602931,453.446716951073,504.039208800491,505.234019977536
"ClC-c",0,0,0,0,0,0
"Clamp",0,0,0,0,0,0
"Claspin",0,0,0,1.06944980412989,0,0
"Clbn",0.966794525389478,0,32.7718752241639,0,0,0
"Clc",0,0,0,0,0,0
"Clic",136.318028079916,205.559059930935,163.859376120819,253.459603578784,265.232282689191,244.215113869408
"Clk",0,0,0,0,0,0
"Cln3",0,0,1.68060898585456,0,0,1.12025281591471
"Cln7",1.93358905077896,2.95060851575505,3.36121797170912,2.13889960825978,3.91486764116886,7.841769711403
"Clp",52.2069043710318,64.9133873466112,51.258574068564,58.8197392271439,86.127088105715,87.3797196413477
"ClpP",31.9042193378528,51.1438809397542,41.1749201534367,48.125241185845,52.8507131557797,40.3291013729297
"ClpX",25.1366576601264,27.5390128137138,32.7718752241639,38.500192948676,14.6807536543832,12.3227809750619
"Cluap1",6.76756167772635,19.670723438367,13.4448718868365,18.1806466702081,11.7446029235066,17.9240450546354
"Cmpk",805.339839649435,774.042967299742,763.836784070896,1003.14391627384,1173.48157544037,993.664247716352
"Cmtr1",2.90038357616843,0,0.840304492927279,0,5.8723014617533,0
"Cnb",0,0,0,0,0,0
"Cndp2",10.6347397792843,4.91768085959175,10.0836539151273,5.34724902064944,2.93615073087665,10.0822753432324
"Cnep1r1",196.259288654064,237.032217432323,212.597036710602,182.875916506211,165.403157839384,168.037922387207
"Cnep1r2",0.966794525389478,1.9670723438367,0,0,0,0
"CngA",0,3.9341446876734,10.9239584080546,3.20834941238967,2.93615073087665,4.48101126365886
"CngB",0,1.9670723438367,0,0,0,0
"Cngl",6.76756167772635,1.9670723438367,4.20152246463639,6.41669882477933,0.978716910292216,2.24050563182943
"Cnot4",4.83397262694739,1.9670723438367,1.68060898585456,1.06944980412989,1.95743382058443,2.24050563182943
"Cnx14D",95.7126580135583,113.10665977061,129.406891910801,103.736631000599,69.4889006307473,84.0189611936036
"Cnx99A",6.76756167772635,0,0.840304492927279,8.55559843303911,4.89358455146108,2.24050563182943
"CoRest",8.7011507285053,9.83536171918351,15.125480872691,3.20834941238967,5.8723014617533,5.60126407957357
"Coa7",87.9783018104425,109.172515082937,112.600802052255,74.8614862890922,91.0206726571761,66.0949161389681
"Coa8",8.7011507285053,4.91768085959175,5.88213145049095,7.48614862890922,5.8723014617533,5.60126407957357
"Cog1",15.4687124062317,8.85182554726516,21.8479168161093,11.7639478454288,13.702036744091,13.4430337909766
"Cog2",401.219728036633,391.447396423504,373.095194859712,367.890732620682,451.188495644712,383.126463042832
"Cog3",215.595179161854,169.168221569956,179.825161486438,167.903619248393,189.87108059669,213.96828783971
"Cog4",254.266960177433,346.20473251526,284.863223102348,353.987885166993,405.188800860977,347.278372933561
"Cog6",0,0,0,0,0,0
"Cog7",249.432987550485,223.262711025466,233.604649033784,265.223551424212,280.891753253866,304.708765928802
"Cog8",203.02685033179,180.970655632977,169.74150757131,131.542325907976,134.084216710034,147.873371700742
"Col4a1",12.5683288300632,4.91768085959175,3.36121797170912,13.9028474536886,14.6807536543832,5.60126407957357
"Con",304.540275497686,269.488911105628,331.079970213348,363.612933404162,360.167822987535,311.430282824291
"Cont",1693.82400848237,2109.68508876486,2158.74224233018,1807.37016897951,2834.36417220626,2123.9993389743
"Coop",1.93358905077896,0,2.52091347878184,0,1.95743382058443,1.12025281591471
"Coprox",0,0,0,0,0,0
"Coq2",174.023014570106,176.052974773385,173.943030035947,151.861872186444,167.360591659969,165.797416755378
"Coq3",0,0,0,0,0,0
"Coq4",0,0,0,0,0,0
"Coq5",13.5351233554527,14.7530425787753,9.24334942220007,3.20834941238967,3.91486764116886,1.12025281591471
"Coq6",912.654031967667,903.869741992964,820.977489589951,1032.01906098534,1085.39705351407,1032.87309627337
"Coq7",341.278467462486,346.20473251526,254.612261356965,374.307431445461,377.784727372795,275.58219271502
"Coq8",630.35003055394,621.594860652398,573.087664176404,782.837256623078,771.228925310266,759.531409190176
"Coq9",467.928550288507,448.492494394768,415.110419506076,488.738560487359,448.252344913835,408.892277808871
"Corin",8.7011507285053,9.83536171918351,11.7642629009819,11.7639478454288,17.6169043852599,16.8037922387207
"Corp",0,2.95060851575505,0.840304492927279,1.06944980412989,0,0
"Cortactin",0,0,0,0,0,0
"Cow",1592.31058331647,1433.01220248504,2016.73078302547,1864.0510085984,1765.60530616716,1922.35383210965
"Cox10",1991.59672230233,1834.29496062772,1840.26683951074,2285.41423142557,2312.70805902051,2257.30942406815
"Cox11",237.831453245812,226.213319541221,196.631251344983,285.54309770268,276.976885612697,215.088540655625
"Cox17",1346.74477386754,1269.74519794659,1062.98518355301,1270.50636730631,1117.69471155371,1442.88562689815
"Cp110",0,0,0,0,0,0
"Cp15",50.2733153202529,42.2920553924891,36.133093195873,11.7639478454288,14.6807536543832,24.6455619501237
"Cp16",0,1.9670723438367,0.840304492927279,0,0,2.24050563182943
"Cp18",10.6347397792843,18.6871872664487,15.9657853656183,22.4584458867277,16.6381874749677,13.4430337909766
"Cp19",3.86717810155791,4.91768085959175,2.52091347878184,1.06944980412989,0,0
"Cp190",6.76756167772635,10.8188978911019,13.4448718868365,12.8333976495587,8.80845219262994,11.2025281591471
"Cp36",4.83397262694739,11.8024340630202,3.36121797170912,5.34724902064944,1.95743382058443,2.24050563182943
"Cp38",0,0,0,0,0,0
"Cp7Fa",0,0,0,0,0,2.24050563182943
"Cp7Fb",17.4023014570106,8.85182554726516,17.6463943514729,18.1806466702081,5.8723014617533,15.683539422806
"Cp7Fc",17.4023014570106,10.8188978911019,24.3688302948911,7.48614862890922,6.85101837204551,17.9240450546354
"Cpes",44.472548167916,45.2426639082441,57.140705519055,48.125241185845,52.8507131557797,98.5822478004949
"Cph",2.90038357616843,3.9341446876734,2.52091347878184,4.27779921651955,4.89358455146108,10.0822753432324
"Cpn",0,0,0,0,0,0
"Cpr",119.882521148295,127.859702349386,125.205369446165,103.736631000599,121.360896876235,150.113877332572
"Cpr100A",2658.68494482107,4124.95070502556,3441.88720303013,2242.63623926038,5613.92019743615,2549.69540902189
"Cpr11A",13.5351233554527,8.85182554726516,5.04182695756367,8.55559843303911,23.4892058470132,4.48101126365886
"Cpr11B",0,0,0,0,0,0
"Cpr12A",0,1.9670723438367,5.04182695756367,2.13889960825978,0.978716910292216,1.12025281591471
"Cpr23B",5.80076715233687,0.983536171918351,0,7.48614862890922,7.82973528233773,4.48101126365886
"Cpr30B",17343.3269909619,28495.0099728185,25370.4732504604,12171.4082208023,50793.4502103454,15161.5016105897
"Cpr30F",27599.0833162934,35898.0867388479,34365.092542754,18516.4539087049,48182.2334936858,17486.0262036128
"Cpr31A",52.2069043710318,59.9957064870194,73.9467953776005,68.4447874643129,52.8507131557797,44.8101126365886
"Cpr35B",0,0,0.840304492927279,0,0,0
"Cpr47Ea",2372.51376530578,3753.17403204043,3057.86804976237,1905.75955095946,5380.00685587631,2143.04363684485
"Cpr47Eb",37.7049864901896,64.9133873466112,14.2851763797637,0,1.95743382058443,1.12025281591471
"Cpr47Ec",109.247781369011,170.151757741875,62.1825324766186,3.20834941238967,16.6381874749677,6.72151689548829
"Cpr47Ed",3.86717810155791,2.95060851575505,8.40304492927279,2.13889960825978,2.93615073087665,1.12025281591471
"Cpr47Ee",199.159672230233,166.217613054201,170.581812064238,218.167760042497,248.594095214223,226.291068814772
"Cpr47Ef",0,0,0,0,0,0
"Cpr47Eg",20.302685033179,18.6871872664487,20.1673078302547,24.5973454949874,35.2338087705198,25.7658147660384
"Cpr49Aa",1638.71672053517,3364.67724413268,2301.59400612782,888.712787231937,3858.10206037192,1076.56295609404
"Cpr49Ab",3088.90850861938,7675.51628565081,5434.24915576071,3581.587394031,8613.68752748179,4712.9035965532
"Cpr49Ac",1.93358905077896,3.9341446876734,6.72243594341823,5.34724902064944,5.8723014617533,11.2025281591471
"Cpr49Ad",1.93358905077896,0,0,0,0,0
"Cpr49Ae",37550.2993661273,65793.6522204781,51911.4906595685,42807.9367597112,112373.339489021,47670.1180756188
"Cpr49Af",0,0,0,0,0,0
"Cpr49Ag",1898.78444786494,2132.30642071898,1835.22501255318,1860.84265918601,2352.83545234249,1774.48046040891
"Cpr49Ah",2381.21491603428,3024.37372864893,2539.40017762624,288.75144711507,1265.48096500784,304.708765928802
"Cpr50Ca",21.2694795585685,16.720114922612,14.2851763797637,10.6944980412989,10.7658860132144,25.7658147660384
"Cpr50Cb",736.697428346782,1207.78241911573,1052.06122514495,1004.21336607797,2345.00571706015,1059.75916385532
"Cpr51A",703.82641448354,831.088065271006,595.775885485441,642.739332282063,676.293385011921,495.151744634304
"Cpr56F",1141.78433448497,1948.38515657025,1798.25161486438,1082.28320177945,3213.12761648934,1314.05655306796
"Cpr57A",0,0,0,0,0,0
"Cpr5C",0,1.9670723438367,0,0,0,3.36075844774414
"Cpr60D",2.90038357616843,0,0.840304492927279,0,4.89358455146108,3.36075844774414
"Cpr62Ba",7.73435620311583,1.9670723438367,5.04182695756367,2.13889960825978,0,1.12025281591471
