"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
15.0124537639382,0,1.93862572937785,0,1,1,"lncRNA:CR44112"
86.2541775379316,0,1.87607191658113,0,1,1,"lncRNA:CR44131"
14.8804413737796,0,1.95126848670971,0,1,1,"lncRNA:CR44136"
19.1889735276494,0,1.90592308581415,0,1,1,"lncRNA:CR44143"
16.5281160208211,0,1.91426201468502,0,1,1,"lncRNA:CR44156"
24.3391476492784,0,1.89316918910066,0,1,1,"lncRNA:CR44157"
9.35070755288647,0.433159741495616,0.832442824427003,0.520347738949848,0.602821228169744,1,"lncRNA:CR44161"
5.04521850935323,0,2.02764685454102,0,1,1,"lncRNA:CR44166"
7.52417734771675,0,1.98342280106295,0,1,1,"lncRNA:CR44191"
5.54839296073204,0,2.01714137882125,0,1,1,"lncRNA:CR44196"
6.99093558521849,0,1.94832721965779,0,1,1,"lncRNA:CR44208"
14.0880276267574,0,1.92126685042857,0,1,1,"lncRNA:CR44214"
14.533897413138,0,1.93281750218808,0,1,1,"lncRNA:CR44217"
7.7456519343662,0.0787010852642984,0.886977138794614,0.0887295532455906,0.929296845067551,1,"lncRNA:CR44218"
13.6281996783825,0.11254358871344,1.2274304349692,0.091690400944201,0.926944024200918,1,"lncRNA:CR44236"
5.15291025241084,0,2.02002055771836,0,1,1,"lncRNA:CR44241"
18.5577092133416,-1.01313022524457,1.90228464689687,-0.532586028540604,0.594320175710429,1,"lncRNA:CR44279"
16.9277132739663,-0.0395214385487298,0.485405677488691,-0.0814193990338124,0.935108422128955,1,"lncRNA:CR44281"
6.42793352842045,0.21883975929825,1.08234263719846,0.202190832899917,0.839767539420058,1,"lncRNA:CR44283"
6.66083124924647,-0.444165780688915,0.991316969387586,-0.448056266971109,0.654112589148775,1,"lncRNA:CR44284"
9.01565186233477,0.440519706113482,0.789479833865232,0.557987281266871,0.576853069246222,1,"lncRNA:CR44292"
27.2114934818287,-0.47223011543524,0.862157649522386,-0.547730586971935,0.58387690658147,1,"lncRNA:CR44295"
29.06783870889,0.010737249582087,0.462299072014005,0.0232257649475916,0.981470186692337,1,"lncRNA:CR44299"
24.83613651218,-0.255270180677791,0.46626038441401,-0.547484172387092,0.584046141389307,1,"lncRNA:CR44306"
18.1947149112198,0.281986644775016,0.498899165014077,0.565217712415012,0.571925690552776,1,"lncRNA:CR44307"
61.000007069044,0,1.90143756546133,0,1,1,"lncRNA:CR44308"
27.2541873292141,0,1.89196148399208,0,1,1,"lncRNA:CR44309"
8.04775032739017,-0.517240910836655,0.953782504790836,-0.542304884225241,0.587608491478035,1,"lncRNA:CR44317"
6.04580979035902,0,1.98735119873661,0,1,1,"lncRNA:CR44319"
9.04876329217319,0,1.9707328713395,0,1,1,"lncRNA:CR44323"
24.4164858571771,0,1.89745154666,0,1,1,"lncRNA:CR44324"
9.52259408130794,0,1.94628130727571,0,1,1,"lncRNA:CR44326"
10.3178486524319,0,1.9696273162716,0,1,1,"lncRNA:CR44332"
6.47453901335611,0,2.00237807042173,0,1,1,"lncRNA:CR44337"
4.69868219877001,0,2.18354766676033,0,1,1,"lncRNA:CR44349"
8.00164354237872,0,1.98546497765319,0,1,1,"lncRNA:CR44350"
5.90449419153863,0,2.01125787151066,0,1,1,"lncRNA:CR44360"
21.8959684137027,-0.462946772564265,1.82293282007726,-0.253957121987987,0.799528683992623,1,"lncRNA:CR44369"
16.7051911352836,0,1.93912503153743,0,1,1,"lncRNA:CR44376"
7.41929144912413,0,1.98997357044322,0,1,1,"lncRNA:CR44377"
11.352717958997,0,2.00583271299796,0,1,1,"lncRNA:CR44389"
8.1834624661337,0,1.97573917881908,0,1,1,"lncRNA:CR44395"
16.0192792111258,0,1.92573477315273,0,1,1,"lncRNA:CR44396"
11.3545109307842,0,1.93986189117557,0,1,1,"lncRNA:CR44397"
17.514716376774,0,1.91933363089629,0,1,1,"lncRNA:CR44398"
8.11956121398527,0,1.94582044963083,0,1,1,"lncRNA:CR44399"
6.95605558398231,0,1.95733467073149,0,1,1,"lncRNA:CR44401"
26.4889161792793,0,1.89246709478609,0,1,1,"lncRNA:CR44413"
41.8630365442054,0,1.88221243770336,0,1,1,"lncRNA:CR44418"
6.39096248131316,0,1.99058847389776,0,1,1,"lncRNA:CR44483"
5.95191794634897,0,1.9788151062185,0,1,1,"lncRNA:CR44484"
13.1713090221656,0,1.91643842867177,0,1,1,"lncRNA:CR44486"
11.7648939197066,0,1.93557695548925,0,1,1,"lncRNA:CR44493"
3.97092454717744,0,2.06174972582085,0,1,1,"lncRNA:CR44495"
7.44111649482517,0,1.94449583293839,0,1,1,"lncRNA:CR44497"
5.96563624221445,0,2.00956786796326,0,1,1,"lncRNA:CR44505"
13.3218590822475,0.0987360355561335,0.632121260081101,0.156197935097873,0.875877004312606,1,"lncRNA:CR44526"
9.71615855093044,0,1.94943376283644,0,1,1,"lncRNA:CR44554"
16.0877046426332,0,1.91713852806301,0,1,1,"lncRNA:CR44558"
46.754726020712,-1.01312410629025,1.88551899807292,-0.537318429210049,0.591047677563598,1,"lncRNA:CR44559"
9.6337276559882,0.235812401604341,1.13226451294124,0.208266177124795,0.83502113933093,1,"lncRNA:CR44564"
15.4592237484063,0.310780449302356,0.584122208984601,0.532046966408957,0.594693466998587,1,"lncRNA:CR44566"
9.29617014885693,0,1.92978144148389,0,1,1,"lncRNA:CR44571"
14.2117321214242,0,1.93838679526226,0,1,1,"lncRNA:CR44572"
6.90343121570592,0,2.04978647943705,0,1,1,"lncRNA:CR44581"
8.78796090067607,0,1.93205551251377,0,1,1,"lncRNA:CR44590"
5.23498774249175,0,2.03563771406585,0,1,1,"lncRNA:CR44593"
13.7739633636026,0,1.90799674076098,0,1,1,"lncRNA:CR44594"
12.922803733422,0.427658064066808,1.93303405124431,0.221236694610486,0.824908138900507,1,"lncRNA:CR44611"
7.43434637016347,0,1.99839290124997,0,1,1,"lncRNA:CR44617"
7.26305602381177,0,2.06555785798461,0,1,1,"lncRNA:CR44639"
6.59494343083967,0.372098489824375,0.884072478510057,0.420891384891292,0.673834396406825,1,"lncRNA:CR44640"
8.28420015117678,-0.239279251812891,0.998687787213715,-0.239593649663493,0.810645288241058,1,"lncRNA:CR44642"
38.6040433845516,0,1.88657692098069,0,1,1,"lncRNA:CR44643"
36.8738062672175,0.0119334510666167,0.570800450856234,0.020906520043416,0.983320225519238,1,"lncRNA:CR44651"
17.4302594079184,-0.0417152116049077,0.63303471784411,-0.0658971939911523,0.947459674599804,1,"lncRNA:CR44654"
4.08003933481282,0,2.09677793159011,0,1,1,"lncRNA:CR44665"
5.79556695259561,-1.01313256600751,2.00709799879423,-0.504774837410106,0.613716991007951,1,"lncRNA:CR44670"
7.01416033000166,-1.01313236999212,2.02670862723773,-0.499890490609373,0.617152188481685,1,"lncRNA:CR44681"
4.80179491163402,0,2.09376993069708,0,1,1,"lncRNA:CR44684"
17.747584449505,0,1.91250022545865,0,1,1,"lncRNA:CR44686"
11.9347895677882,-0.401045820349014,0.925304549061022,-0.433420348744623,0.664709420080408,1,"lncRNA:CR44691"
4.0636842359833,0,2.15048064615592,0,1,1,"lncRNA:CR44710"
5.69939320476507,0,1.97732267023575,0,1,1,"lncRNA:CR44732"
9.02073270886941,0,1.948194991692,0,1,1,"lncRNA:CR44734"
13.8400720360537,0,1.92994151658649,0,1,1,"lncRNA:CR44735"
7.7848103325557,0,1.95621435297903,0,1,1,"lncRNA:CR44745"
4.53695507976248,-1.01313565226212,1.99489199813484,-0.507864913594005,0.611548082197144,1,"lncRNA:CR44752"
9.28594181395017,0.52075966496391,1.55484812596781,0.334926386871235,0.737680616686868,1,"lncRNA:CR44757"
13.5385726729271,-0.0756111963888584,0.666894965840258,-0.113377968438541,0.90973090571256,1,"lncRNA:CR44761"
5.83665663001242,0,1.98809588666725,0,1,1,"lncRNA:CR44767"
7.32430170937151,0.447320163504923,0.891441912299505,0.501793955762126,0.615812465238447,1,"lncRNA:CR44769"
7.22464453750523,0,1.98193876131587,0,1,1,"lncRNA:CR44777"
18.588027713218,0,1.91243293284023,0,1,1,"lncRNA:CR44778"
6.80608271515684,0,1.98467494936815,0,1,1,"lncRNA:CR44789"
4.09064876284208,-1.01313573481317,2.06461776946041,-0.490713462704506,0.623629123255209,1,"lncRNA:CR44795"
12.9444206349834,0,1.91965361124964,0,1,1,"lncRNA:CR44824"
4.91829516713124,0,1.99382149514565,0,1,1,"lncRNA:CR44827"
44.4160116451892,0.428765598590751,1.87619896622331,0.228528853447689,0.819235127705639,1,"lncRNA:CR44834"
14.6525235292568,0,1.91083675895591,0,1,1,"lncRNA:CR44846"
66.5844712653773,0,1.88491901942707,0,1,1,"lncRNA:CR44852"
5.1199289838078,0,2.06632915846609,0,1,1,"lncRNA:CR44853"
5.68503034246091,0,2.05159467528967,0,1,1,"lncRNA:CR44856"
3.75352208417123,0,2.06550323869809,0,1,1,"lncRNA:CR44859"
12.9245522140338,0,1.91913802750329,0,1,1,"lncRNA:CR44861"
12.1389544576844,0,1.93032976048206,0,1,1,"lncRNA:CR44864"
9.76741323142492,0.378711234905697,0.740149270322698,0.511668726959067,0.608882876667971,1,"lncRNA:CR44874"
15.0799973553832,-0.140041709299495,0.547790406764454,-0.255648342085172,0.798222386832868,1,"lncRNA:CR44889"
30.6664778978206,0.269084236621903,0.480449611739893,0.560067549326234,0.575433363743055,1,"lncRNA:CR44912"
26.2989225768176,0,1.89121602376041,0,1,1,"lncRNA:CR44920"
17.2011356996792,0,1.91058967209536,0,1,1,"lncRNA:CR44921"
17.1665893201607,0,1.90052817306577,0,1,1,"lncRNA:CR44924"
13.4674950947013,0,1.92446097399351,0,1,1,"lncRNA:CR44926"
5.03730659756251,0,2.01048389223944,0,1,1,"lncRNA:CR44934"
13.8424097284527,0,1.98454170869894,0,1,1,"lncRNA:CR44939"
4.93616113331399,0.432538384428503,2.0002695121506,0.216240052553446,0.828800634588871,1,"lncRNA:CR44944"
41.4997343176523,0.116567312323922,0.430745822444474,0.270617394876647,0.786685315707819,1,"lncRNA:CR44953"
23.5479996228238,0,1.89191130568804,0,1,1,"lncRNA:CR44955"
7.74799709171391,0,1.97515872732491,0,1,1,"lncRNA:CR44963"
8.75556322107328,0,1.98314749675706,0,1,1,"lncRNA:CR44967"
21.2628886113795,0,1.90434363302513,0,1,1,"lncRNA:CR44971"
11.8836078292002,-0.325886229923312,0.697708712450944,-0.467080637102156,0.64044218689834,1,"lncRNA:CR44993"
12.7459524662217,-0.199120553343901,0.652004561346242,-0.305397485153727,0.760063436919898,1,"lncRNA:CR45004"
26.2417733223725,0.164715284400338,0.467726743668697,0.352161356240537,0.724717256147444,1,"lncRNA:CR45018"
11.3172580586921,0,1.98444162440179,0,1,1,"lncRNA:CR45020"
13.1683258250041,0,1.91258080844097,0,1,1,"lncRNA:CR45023"
7.69407286157137,-0.461499754889291,1.85636956729382,-0.248603383194898,0.803667591237503,1,"lncRNA:CR45029"
96.4348065736647,0,1.87876134464575,0,1,1,"lncRNA:CR45030"
31.5131848912125,0,1.88870372668164,0,1,1,"lncRNA:CR45035"
214.840011068232,-0.0273325890844747,0.287231682283792,-0.0951586846797404,0.924188785865996,1,"lncRNA:CR45102"
7.32328275917237,0,1.99427121304862,0,1,1,"lncRNA:CR45120"
13.0524760089357,-0.0513460313810535,1.42226267979303,-0.0361016513408941,0.971201305608149,1,"lncRNA:CR45128"
10.7570372711587,-1.01313142604772,1.93421059807256,-0.523795819885025,0.600420561107914,1,"lncRNA:CR45155"
8.81270412978383,0.518295995799925,1.18486945174868,0.437428777520598,0.66180041778725,1,"lncRNA:CR45166"
12.0416760572016,0,1.931268400866,0,1,1,"lncRNA:CR45172"
7.5624416094764,0,1.94467266033347,0,1,1,"lncRNA:CR45173"
18.9167435191928,-0.460530699639804,0.790824745722405,-0.582342297874249,0.560336139959363,1,"lncRNA:CR45174"
27.7785434573889,0.239497732998476,0.433353653080627,0.552661160915416,0.580495453269528,1,"lncRNA:CR45180"
8.51682011558088,-0.12038057147742,0.686912487118483,-0.175248774385223,0.860884160876069,1,"lncRNA:CR45187"
67.496088195881,-0.468927205853273,1.0709644362643,-0.437855067801289,0.661491348976912,1,"lncRNA:CR45188"
19.6239058759566,0,1.90240264126497,0,1,1,"lncRNA:CR45191"
29.6290159589061,0.535789243468103,1.47500158745852,0.363246553782552,0.716420714273635,1,"lncRNA:CR45203"
10.1641448246961,0,1.96114118942641,0,1,1,"lncRNA:CR45238"
6.07426032137939,0,1.96238199060861,0,1,1,"lncRNA:CR45245"
6.41810725017287,0,1.97819324285556,0,1,1,"lncRNA:CR45248"
10.2633773316446,0.19279801698638,0.654840856238491,0.294419651965277,0.768437251942247,1,"lncRNA:CR45251"
6.44357145270972,-0.547100591099241,0.987673491798366,-0.553928596486957,0.579627713476104,1,"lncRNA:CR45267"
6.93925631655294,0,1.97827166377098,0,1,1,"lncRNA:CR45286"
11.2580350534843,0.141338072431531,0.655255471385904,0.215699186963815,0.829222235010537,1,"lncRNA:CR45290"
6.54889621346568,0,1.98005250197381,0,1,1,"lncRNA:CR45294"
10.2348111230711,-0.468340744595484,1.85418176273563,-0.252586210266949,0.800587987171933,1,"lncRNA:CR45303"
6.5638065456794,0,2.04748464563758,0,1,1,"lncRNA:CR45322"
16.0451189620411,0.0534340339246514,0.709605808569185,0.075301009771035,0.939975218084322,1,"lncRNA:CR45327"
8.02974284408159,0,1.94339530997229,0,1,1,"lncRNA:CR45335"
5.3956816557264,0,1.98408676007399,0,1,1,"lncRNA:CR45336"
9.35648171680859,-0.315382017870885,0.757955771345488,-0.416095542502478,0.677340091588649,1,"lncRNA:CR45345"
9.1792447276716,0.0804983702862251,0.771298992955353,0.104367270048912,0.916877895520384,1,"lncRNA:CR45359"
8.37878606388291,0.119050698139052,0.986661203762963,0.120660159419477,0.903960216544808,1,"lncRNA:CR45361"
4.71290574601092,0,2.08773915290689,0,1,1,"lncRNA:CR45379"
12.9343086406278,0,1.92755277315928,0,1,1,"lncRNA:CR45383"
7.03614930667173,0.530721213340146,1.0576821712468,0.501777592331477,0.615823976929962,1,"lncRNA:CR45414"
4.78053158249628,0,2.03894352617312,0,1,1,"lncRNA:CR45415"
14.3764827934022,0,1.90588049209897,0,1,1,"lncRNA:CR45423"
14.0383430877062,0,1.91757194123122,0,1,1,"lncRNA:CR45430"
12.9910439268076,0.24848219916545,0.771003818507914,0.322284005864362,0.747237548745023,1,"lncRNA:CR45432"
11.2284460694142,0,1.93570119670597,0,1,1,"lncRNA:CR45434"
7.62637081863791,-1.01313388129105,1.95409446850464,-0.518467196760629,0.604132341458054,1,"lncRNA:CR45435"
4.92876812835944,0.432602249167302,2.0035687713135,0.215915847442409,0.829053343980085,1,"lncRNA:CR45436"
15.2558063803292,0.430562346545811,1.91150988807352,0.225247250475773,0.82178693318984,1,"lncRNA:CR45448"
9.67708702442525,0,2.00416877543256,0,1,1,"lncRNA:CR45464"
15.7758163146226,0.0427433997791187,0.496445007114391,0.0860989619526374,0.931387748803683,1,"lncRNA:CR45473"
9.30551311698591,0,1.95924239030121,0,1,1,"lncRNA:CR45506"
5.27430322515086,0,2.05795782247507,0,1,1,"lncRNA:CR45521"
7.84934702395206,0.383900084631925,0.896674692469268,0.428137526191063,0.668550997172081,1,"lncRNA:CR45533"
12.6734742947856,0,1.93544854790784,0,1,1,"lncRNA:CR45547"
