comparison,sex,analysis,direction,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,gene_symbols,significant_BH_0.05
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03010,Ribosome,146,-0.5278883545755109,-2.2997309454444683,2.5359566883060552e-9,3.322103261680932e-7,2.9096766213195795e-7,1925,"tags=42%, list=15%, signal=36%",36851/40091/41293/34070/36466/44783/31106/43594/37235/38796/32446/8674052/41141/47218/32375/117414/40261/40656/41028/31145/44326/32523/38230/39809/318977/33629/41364/31398/36570/41859/42290/251466/42671/36688/49425/39477/32395/59151/42870/50381/4379878/40001/33182/36406/38345/33688/37136/35145/35711/42588/42061/33703/41757/43698/37389/37872/40395/326141/43609/34186/41991,RpS15/mRpL21/mRpL37/Rack1/CG4679/RpL37A/sta/RpS7/RpL11/mRpL50/RpL37-1/CG42633/mRpL47/RpS14a/mRpL38/mRpS14/mRpL15/mRpL44/mRpL19/CG14817/mRpL12/mRpL3/mRpL46/mRpS34/mRpS23/RpL40/mRpL40/mRpL30/mRpS16/mRpL9/mRpL55/RpL41/mRpL45/mRpL41/mRpL4/mRpL20/mRpS25/mRpL36/mRpS24/mRpL33/mRpL34/mRpS26/mRpL10/mRpL18/mRpS35/mRpS2/mRpS28/mRpL13/mRpL52/mRpL35/mRpS11/mRpL24/mRpL11/mRpL32/mRpL54/mRpS17/CRIF/mRpS18A/mRpS18C/mRpL51/mRpS33,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00020,Citrate cycle (TCA cycle),34,0.6801021423639957,2.054286393938755,8.385981473981554e-6,5.492817865457917e-4,4.810905161389418e-4,1657,"tags=53%, list=13%, signal=46%",317829/41326/318995/42185/42326/31605/41468/37900/39470/41324/39469/39348/37130/31407/36760/42689/41360/41269,CG32026/mAcon2/Fum4/Mdh2/Scsalpha2/Fum1/CG14740/CG3483/CG10749/SdhCL/CG10748/SdhAL/Pepck2/CG7024/ATPCL/Irp-1A/CG5214/Irp-1B,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme01230,Biosynthesis of amino acids,59,0.5744800641655137,1.9428810989032295,4.1341883954159784e-5,0.0014929075545282381,0.001307568689783672,2331,"tags=46%, list=19%, signal=37%",2768965/32297/317829/41326/46246/40012/39945/36904/42621/33475/41787/41468/37900/48552/42689/34554/40443/37804/42731/32292/41269/40409/31524/33461/46391/33172/33373,AsnS/Bcat/CG32026/mAcon2/Pglym87/CG5103/CG12229/CG9010/CG7069/CG2964/CG7362/CG14740/CG3483/Sam-S/Irp-1A/CG6287/P5CS/Taldo/CG6733/CG1640/Irp-1B/CG11249/Shmt/Pgk/CG11899/Gs1/Got2,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme01200,Carbon metabolism,102,0.5081243526119006,1.8949470869293379,4.558496349704544e-5,0.0014929075545282381,0.001307568689783672,2338,"tags=40%, list=19%, signal=33%",317829/41326/43191/46246/318995/42185/42326/36839/40012/40445/31605/39945/36904/42621/33475/42756/41787/41468/37900/39470/41324/39469/39348/43936/31407/37541/40349/42689/41360/34554/38358/37804/32292/41269/40409/32974/31524/33461/46391/33373/47173,CG32026/mAcon2/Hex-t2/Pglym87/Fum4/Mdh2/Scsalpha2/CG7848/CG5103/CG7140/Fum1/CG12229/CG9010/CG7069/CG2964/bb8/CG7362/CG14740/CG3483/CG10749/SdhCL/CG10748/SdhAL/Men-b/CG7024/CG11291/ppl/Irp-1A/CG5214/CG6287/CG32487/Taldo/CG1640/Irp-1B/CG11249/Zw/Shmt/Pgk/CG11899/Got2/Men,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04624,Toll and Imd signaling pathway,77,-0.4986378885871475,-1.9552382950639526,2.556987960082926e-4,0.005592145042226252,0.004897901242287357,1216,"tags=29%, list=10%, signal=26%",50209/32832/41379/50206/44801/34969/43599/45908/317955/2768679/39064/37184/38858/49802/43598/36047/37100/318725/35862/38613/38419/37183,BomS3/psh/PGRP-LB/BomS6/bsk/cact/CecC/nec/Drsl3/p38c/PGRP-LF/DptB/PGRP-SD/BomS2/CecB/Def/BomS1/Takl1/PGRP-SC2/Uev1A/Drs/DptA,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00620,Pyruvate metabolism,43,0.5955530001458316,1.9099463907245386,2.56128780559981e-4,0.005592145042226252,0.004897901242287357,1269,"tags=42%, list=10%, signal=38%",318995/42185/36839/31605/39945/42621/33475/41787/39470/40708/39469/43936/37130/40946/31407/45880/39490/3771877,Fum4/Mdh2/CG7848/Fum1/CG12229/CG7069/CG2964/CG7362/CG10749/CG1236/CG10748/Men-b/Pepck2/CG2767/CG7024/Ldh/CG11251/Adh,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00330,Arginine and proline metabolism,41,0.5911577307694487,1.8820580071415454,3.563693083735816e-4,0.0066691970567055985,0.005841241295145925,1487,"tags=32%, list=12%, signal=28%",38986/326188/326209/43624/41922/326111/36844/36515/39040/43640/43625/43620/40443,S-Lap1/S-Lap4/S-Lap2/PH4alphaMP/CG4546/CG31013/S-Lap8/S-Lap5/Argk2/PH4alphaPV/PH4alphaNE1/PH4alphaEFB/P5CS,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00981,Insect hormone biosynthesis,23,0.7013395700567296,1.9515769552386943,4.2372722366516597e-4,0.006938533287517093,0.00607714044467146,655,"tags=26%, list=5%, signal=25%",32128/31824/32147/3355165/5740359/45282,CG9360/CG10962/CG10352/CG40485/spok/dib,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04145,Phagocytosis,150,-0.37255102592079486,-1.6314814461555054,0.0018792848853945985,0.027354035554076932,0.02395813479625863,1025,"tags=16%, list=8%, signal=15%",35411/40679/38146/37141/36080/42214/5740248/59177/42341/31803/38144/246490/59178/44702/31342/46080/317987/36963/36731/38128/38127/44307/38122/38129,Lamp1/Vha26/Rac1/Atg7/Syb/Vha100-4/robls54B/Tsp42Eb/Vha13/Rubicon/Rabex-5/CG30160/Tsp42Ea/Vha36-1/VhaAC39-1/Sec61beta/Vps11/robl/Vha14-1/LysE/LysD/Vha16-1/LysX/LysP,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03020,RNA polymerase,25,-0.6346220485451979,-1.953591053592582,0.0025286749390558668,0.03137280395469019,0.027477988196554694,2244,"tags=52%, list=18%, signal=43%",33712/261631/41741/40002/33210/39941/34796/42563/48312/40415/33963/5740790/42942,Polr1C/Polr2G/Polr2I/Polr3D/Polr1B/Polr3G/Polr2C/Polr1H/Polr2F/Polr2H/Polr1F/Polr2K/Polr2L,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00010,Glycolysis / Gluconeogenesis,48,0.5126885059032831,1.68093303002828,0.0026343575839816195,0.03137280395469019,0.027477988196554694,2352,"tags=44%, list=19%, signal=36%",43191/46246/36649/39945/36904/42621/33475/41787/34586/261603/37130/40946/31407/45880/3771877/44010/40409/35923/33476/33461/32345,Hex-t2/Pglym87/Pgm2b/CG12229/CG9010/CG7069/CG2964/CG7362/CG4988/CG32445/Pepck2/CG2767/CG7024/Ldh/Adh/Pgm1/CG11249/Pgm2a/G6P/Pgk/CG10996,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme00590,Arachidonic acid metabolism,10,-0.7614692929051219,-1.7990349138562258,0.004712134224630973,0.04938627728475974,0.043255156480826146,2485,"tags=70%, list=20%, signal=56%",39856/32672/35146/36927/32164/31747/41173,Su(P)/CG4829/CG10602/GstS1/CG1492/GIIIspla2/p23,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme04814,Motor proteins,91,0.42516902108444754,1.5521723272593955,0.004900928280166998,0.04938627728475974,0.043255156480826146,2613,"tags=33%, list=21%, signal=26%",37671/33411/41885/41124/41440/37368/326131/117406/37674/42159/34882/37274/26067054/41955/38851/41852/26067053/32785/37904/35438/39537/2768886/40904/35007/38611/38170/37374/38135/3355181/35073,Klp59C/CG17237/Act88F/betaTub85D/Dnali1/Act57B/CG31275/betaTub65B/Klp59D/CG7794/ck/CG10822/kl-5/Mhcl/mmm/Tm1/kl-3/Dhc16F/CG16837/CG10834/CG32137/Sdic4/alphaTub84D/Mhc/Klp64D/robl62A/CG9313/Klp61F/kl-2/btv,TRUE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme04745,Phototransduction - fly,29,0.5519079040336152,1.6152641657682902,0.005837052595679503,0.05461813500242964,0.04783749871647112,972,"tags=34%, list=8%, signal=32%",38993/41885/319047/38092/37368/42367/40148/35751/246577/36897,Arr2/Act88F/CG31960/CG13898/Act57B/ninaE/Gbeta76C/azot/CG30378/inaC,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00900,Terpenoid backbone biosynthesis,23,0.6164124188299448,1.715255095921875,0.006313296991475307,0.05513612705888434,0.048291184004969026,1180,"tags=26%, list=9%, signal=24%",32128/31824/3355165/35255/36209/31708,CG9360/CG10962/CG40485/Pmvk/Fpps/Dhdds,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03040,Spliceosome,117,-0.3693953187422453,-1.5527766315470102,0.006988183963320651,0.05721575619968783,0.05011263500012836,2336,"tags=33%, list=19%, signal=27%",40678/33909/36306/43004/43556/3354996/35173/32602/42166/41670/35924/50007/39456/36984/42274/37402/34426/53444/35192/44668/36143/42852/43427/31442/34080/40987/31707/38229/44921/33645/42028/37372/40781/39408/48581/38720/44409/36314/44920,noi/Phf5a/SmD3/PQBP1/CG15525/CG17168/Acn/U2af50/Cbp20/B52/tsu/Sf3b5/Sf3a2/cyp33/snRNP-U1-C/mago/SmB/SC35/l(2)37Cb/SmD1/CG12343/Hsp68/Slu7/snf/SmE/CG7483/mahe/CG2021/Hsp70Ba/Dim1/CG10324/CG9344/SmD2/CG10418/Hsp70Aa/Sf3b6/Cbp80/SmF/Hsp70Ab,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04215,Apoptosis - multiple species,19,-0.5888004917731398,-1.6811999330437852,0.011503827161899478,0.08682609671002249,0.0760469629681997,3759,"tags=89%, list=30%, signal=63%",36251/37729/53585/39753/41260/42077/32849/43514/32646/40009/42008/42594/40014/44801/41756/40015/34996,Buffy/Dcp-1/Debcl/Diap1/Bruce/Det/wgn/Drice/Septin4/hid/Decay/Fadd/grim/bsk/HtrA2/rpr/Cyt-c-p,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04142,Lysosome biogenesis,154,-0.3278151946605112,-1.4341326381269652,0.011930303364735915,0.08682609671002249,0.0760469629681997,2405,"tags=31%, list=19%, signal=25%",38813/41071/42216/246425/31902/42266/34206/32145/39965/31842/246439/40052/37884/42796/43943/38503/38528/41370/318103/35055/33211/31423/33295/39981/41643/35411/40679/42525/31144/34204/31808/42214/59177/42341/43662/36829/31903/246490/59178/31155/44702/31342/5740347/317987/33374/36731/44307,Cln7/RagA-B/Vha100-2/CG30059/Gga/Sgsh/LManVI/BORCS5/anchor/AP-1gamma/Blos1/Dysb/CG3376/Gba1a/or/VhaM9.7-c/Hexo1/Sptz/CG32590/Lamtor3/AP-2alpha/Hgsnat/Vps29/Cln3/Lip3/Lamp1/Vha26/AP-2sigma/Vps26/LManIV/Hexo2/Vha100-4/Tsp42Eb/Vha13/Sap-r/CG7997/Lst8/CG30160/Tsp42Ea/Rbcn-3B/Vha36-1/VhaAC39-1/Blos3/Vps11/Npc2a/Vha14-1/Vha16-1,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00190,Oxidative phosphorylation,116,0.3914092710402977,1.4842025476783867,0.01357288247384166,0.09358145284596091,0.08196366701655076,1674,"tags=28%, list=13%, signal=25%",19893529/19893552/19893555/46069/19893538/38612/34997/19893549/36998/36328/19893551/37617/34695/41324/42041/43073/43457/39926/39348/246451/19893558/246543/19893535/34054/19893539/40995/31950/34482/43369/38378/40477/39761/19893556,ND2/ND4L/ND6/ATPsynG/ATP8/Cyt-c1/VhaSFD/ND5/ND-51L1/Vha36-2/ND4/blw/Vha68-3/SdhCL/VhaM9.7-d/ND-49L/Cyt-c1L/ND-24L/SdhAL/COX6AL/ND1/Vha100-3/COX2/ATPsynGL/ATP6/COX7AL/ATPsyndelta/Vha16-5/UQCR-14L/ND-30/ND-B14.5AL/ATPsynbetaL/CYTB,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme04517,IgSF CAM signaling,99,0.3812073409544543,1.4085604807962102,0.031215987814662866,0.20446472018604175,0.17908119325253963,1990,"tags=22%, list=16%, signal=19%",31290/38993/318552/43026/33411/41885/41124/39258/36746/37368/117406/42159/36897/31746/37603/2768716/43770/36699/41957/32569/40904/37403,rst/Arr2/gskt/Cad96Ca/CG17237/Act88F/betaTub85D/IRSp53/sli/Act57B/betaTub65B/CG7794/inaC/Traf6/robo1/mim/Ank/Arf6/Akt/vap/alphaTub84D/Magi,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03060,Protein export,24,-0.5091993185193548,-1.5637306546061425,0.03466031810715106,0.2162143653350852,0.18937216409420882,1645,"tags=29%, list=13%, signal=25%",40557/36759/32095/38815/38883/46080/42436,CG9853/CG8320/Spase25/Srp19/Srp9/Sec61beta/Srp14,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme01210,2-Oxocarboxylic acid metabolism,30,0.5040393748416304,1.4919176630481645,0.04608294930875576,0.2744030163385002,0.24033691266288895,1657,"tags=37%, list=13%, signal=32%",32297/317829/41326/41468/37900/31407/42689/41360/42731/32292/41269,Bcat/CG32026/mAcon2/CG14740/CG3483/CG7024/Irp-1A/CG5214/CG6733/CG1640/Irp-1B,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00480,Glutathione metabolism,72,0.38830095683265575,1.356277805205893,0.054814814814814816,0.31220611916264096,0.2734469022798543,2165,"tags=28%, list=17%, signal=23%",48336/38986/38975/326188/326209/40445/48339/48340/36844/38973/36515/37109/44110/38413/43463/326187/37106/37110/32974/48335,GstD3/S-Lap1/GstO1/S-Lap4/S-Lap2/CG7140/GstD6/GstD7/S-Lap8/se/S-Lap5/GstE4/Mgstl/Gtpx/CG11951/S-Lap3/GstE1/GstE5/Zw/GstD2,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03018,RNA degradation,42,-0.41740480172932914,-1.4364910589955742,0.06279719361759577,0.3427680151627102,0.30021465369815525,3121,"tags=50%, list=25%, signal=38%",48782/40683/32574/32045/42983/33351/39957/37790/41270/36766/34548/5740252/42058/33964/37070/38229/40173/34364/37372/37413/39408,Mtr4/Rga/Tob/Hsp60A/Trf4-2/Eno/Edc3/DCP1/Rrp46/Rrp42/Csl4/Not1/Patr-1/Rat1/pAbp/CG2021/Mtr3/me31B/CG9344/LSm1/CG10418,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00910,Nitrogen metabolism,14,0.5855253716486066,1.4555844695421034,0.0755336617405583,0.3955188304465279,0.3464166534244399,561,"tags=21%, list=4%, signal=20%",36126/42756/37366,CAH13/bb8/CAH15,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00270,Cysteine and methionine metabolism,30,0.47473519682134024,1.4051795569164454,0.08755760368663594,0.3955188304465279,0.3464166534244399,3026,"tags=43%, list=24%, signal=33%",32297/42185/39470/48552/39469/45880/34554/41433/46391/33373/36510/32334/37139,Bcat/Mdh2/CG10749/Sam-S/CG10748/Ldh/CG6287/Kyat/CG11899/Got2/CG13334/CG11134/CG5493,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00250,"Alanine, aspartate and glutamate metabolism",22,0.5069751284627905,1.3956474743815428,0.08737864077669903,0.3955188304465279,0.3464166534244399,2331,"tags=32%, list=19%, signal=26%",2768965/42756/42051/32292/36128/33172/33373,AsnS/bb8/Adsl/CG1640/Daao1/Gs1/Got2,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04213,Longevity regulating pathway - multiple species,42,-0.40168977571909853,-1.382408081842336,0.07929838340126841,0.3955188304465279,0.3464166534244399,1284,"tags=24%, list=10%, signal=21%",41140/40333/31666/42852/35931/39251/44921/38654/48581/44920,Ras85D/Ac78C/Atg5/Hsp68/alc/Sod1/Hsp70Ba/S6k/Hsp70Aa/Hsp70Ab,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00030,Pentose phosphate pathway,18,0.5208187325538726,1.3712897940645152,0.08387096774193549,0.3955188304465279,0.3464166534244399,2067,"tags=44%, list=16%, signal=37%",36649/40012/40445/44010/31007/37804/35923/32974,Pgm2b/CG5103/CG7140/Pgm1/CG13369/Taldo/Pgm2a/Zw,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04620,Toll-like receptor signaling pathway,28,-0.42925803805721197,-1.3595680889040371,0.10655737704918032,0.4653005464480874,0.40753523152142657,1608,"tags=54%, list=13%, signal=47%",42446/34780/36057/32256/31872/42692/42594/35956/41020/41136/38146/44801/34969/2768679/318725,Pi3K92E/p38b/Jra/hep/Dsor1/Takl2/Fadd/Myd88/Mkk4/RhoL/Rac1/bsk/cact/p38c/Takl1,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03272,Virion - Hepatitis viruses,18,-0.4980385650099071,-1.3921025899294812,0.112565445026178,0.4756797838203006,0.4166259255637828,1792,"tags=33%, list=14%, signal=29%",35933/39881/35411/59177/246490/59178,shrb/TSG101/Lamp1/Tsp42Eb/CG30160/Tsp42Ea,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03420,Nucleotide excision repair,38,-0.3901213920683808,-1.3179301170203825,0.12573099415204678,0.5147112573099415,0.4508117882425362,2217,"tags=37%, list=18%, signal=30%",43785/40972/261631/3772329/37560/41741/37414/36697/34796/48312/39688/40415/5740790/42942,Rad23/RPA1/Polr2G/Chrac-14/PolE4/Polr2I/Xpd/Xpc/Polr2C/Polr2F/mrn/Polr2H/Polr2K/Polr2L,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04136,Autophagy - other,17,-0.5054508744828404,-1.384603856927335,0.12972972972972974,0.514987714987715,0.4510539247381354,1880,"tags=47%, list=15%, signal=40%",32001/39383/40044/326166/45959/31666/37141/31903,Atg8a/Atg12/Atg3/Tap42/mts/Atg5/Atg7/Lst8,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme01040,Biosynthesis of unsaturated fatty acids,26,-0.4134681484671106,-1.2882949114058935,0.14945652173913043,0.5560103077156283,0.48698371668142626,823,"tags=35%, list=7%, signal=32%",34614/326148/39245/33898/117369/41629/39860/38457/43592,Hacd1/CG31523/Elo68beta/Acox3/Desat1/CG8630/Baldspot/Sc2/CG15531,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04214,Apoptosis - fly,54,-0.3330952519283817,-1.230178186574329,0.14792899408284024,0.5560103077156283,0.48698371668142626,2860,"tags=43%, list=23%, signal=33%",41260/32849/36057/43514/32256/3355109/40016/40009/42692/42008/2768677/35528/41140/39962/37247/42366/40014/44801/41756/40015/34996/33231/318725,Bruce/wgn/Jra/Drice/hep/Parp1/skl/hid/Takl2/Decay/p53/Strica/Ras85D/Eip74EF/hpo/Ask1/grim/bsk/HtrA2/rpr/Cyt-c-p/Tspo/Takl1,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme01240,Biosynthesis of cofactors,116,0.31378238780512646,1.189845652248304,0.15279672578444747,0.5560103077156283,0.48698371668142626,2194,"tags=25%, list=18%, signal=21%",32297/326159/53507/41908/42834/35292/48552/40946/53503/53504/3346188/42051/32496/53584/34759/34627/32212/37815/38760/41174/42939/37420/41573/39396/41334/41236/31524/318753/46391,Bcat/Fpgs2/Ugt35C1/Uros2/GluProRS/pr/Sam-S/CG2767/Ugt303A1/Ugt35E1/Vkor/Adsl/Alp11/Ugt37B1/Flad2/firl/Fpgs1/Alas/sgl/nmdyn-D7/Ppox/Ugt49B1/Ugt37A2/Ak1/Ugt35A1/Alp13/Shmt/CG31473/CG11899,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme00563,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,17,-0.48276815899855247,-1.3224680947184662,0.16216216216216217,0.5590327169274538,0.48963090514337065,1806,"tags=59%, list=14%, signal=50%",33258/42388/36049/31772/37118/37020/33425/35685/34185/40944,PGAP2/PIG-L/PIG-N/PIG-T/PIG-O/PIG-A/PIG-Wa/PIG-G/PIG-U/PIG-H,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme00513,Various types of N-glycan biosynthesis,29,-0.3884257510255571,-1.2377096222738855,0.16201117318435754,0.5590327169274538,0.48963090514337065,1869,"tags=38%, list=15%, signal=32%",31849/31957/32122/38528/37754/250735/43031/3355171/3772288/31808/34159,Ost48/alpha-Man-Ia/FucT6/Hexo1/Alg3/fdl/Alg9/FucTC/CG33774/Hexo2/Dad1,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00220,Arginine biosynthesis,13,0.5241362991550735,1.2856895369352586,0.17263843648208468,0.5626629851204172,0.4928104891773844,3722,"tags=54%, list=30%, signal=38%",42756/42731/32292/33172/33373/3771738/42729,bb8/CG6733/CG1640/Gs1/Got2/Argl/CG17110,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00790,Folate biosynthesis,28,0.43065558470299803,1.2501201832574846,0.1761006289308176,0.5626629851204172,0.4928104891773844,2401,"tags=29%, list=19%, signal=23%",326159/35292/38973/32496/32212/41236/33045/38746,Fpgs2/pr/se/Alp11/Fpgs1/Alp13/mal/ple,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03082,ATP-dependent chromatin remodeling,56,-0.3206056930874969,-1.1867239721031597,0.17391304347826086,0.5626629851204172,0.4928104891773844,2650,"tags=27%, list=21%, signal=21%",40170/31362/31521/35526/43819/39212/3772329/3772186/39102/35490/35880/43229/33973/35485/35560,Mi-2/Tip60/Act5C/Act42A/pho/simj/Chrac-14/CG33695/Uch-L5/CG10395/MrgBP/His2Av/Gas41/d4/Bap170,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00630,Glyoxylate and dicarboxylate metabolism,34,0.40922815097999343,1.2360964187714338,0.1951219512195122,0.5865003417634996,0.5136885275389432,2279,"tags=38%, list=18%, signal=31%",41326/42185/41468/39470/40708/39469/37541/40349/42689/38358/41269/31524/33172,mAcon2/Mdh2/CG14740/CG10749/CG1236/CG10748/CG11291/ppl/Irp-1A/CG32487/Irp-1B/Shmt/Gs1,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme04080,Neuroactive ligand-receptor interaction,53,0.3706615260034746,1.234500953218407,0.18910741301059,0.5865003417634996,0.5136885275389432,2621,"tags=23%, list=21%, signal=18%",40665/318986/34226/33360/32554/39984/43838/33248/32860/41639/34878/42530,Nmdar1/t-cup/Try29F/c-cup/Lcch3/Grd/mGluR/GABA-B-R3/CCKLR-17D1/PK2-R1/GABA-B-R1/SIFaR,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00564,Glycerophospholipid metabolism,50,0.36803292643390045,1.2187741021712581,0.19699248120300752,0.5865003417634996,0.5136885275389432,2393,"tags=28%, list=19%, signal=23%",35689/37672/33824/33064/40470/38823/41625/38180/41330/35554/31899/31716/31826/37852,Gpo2/Gpdh2/Gpdh1/CG15450/CG11437/SMSr/Ace/Pcyt2/CG4757/Pld/LPCAT/sws/rdgA/Gpat4,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03008,Ribosome biogenesis in eukaryotes,65,-0.298117335281789,-1.1406225257497618,0.2085889570552147,0.6072256305385139,0.5318408495676821,2130,"tags=52%, list=17%, signal=44%",34680/35374/33966/3772365/32132/38749/3772130/43046/39915/2768873/41973/34184/43009/36019/37397/44072/35747/35885/32338/31387/36989/48448/36831/37776/42811/46032/37662/33964/36976/42060/36379/42633/36135/38889,CG5776/l(2)05287/nop5/RNaseMRP:RNA/CkIIbeta/Sbds/snoRNA:U3:54Aa/RIOK2/Pop5/Ste:CG33236/Mat89Ba/CG13097/CG11920/CG1671/Gar1/Ran/drosha/CG30349/Rtc1/CG3527/Ns2/CkIIalpha/wcd/eIF6/CG10214/Bka/Fib/Rat1/CG4866/Ns1/Ak6/Nop56/Nop10/Pop4,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme00062,Fatty acid elongation,14,-0.46440346135359367,-1.220995072382846,0.22646310432569974,0.607259475218659,0.5318704925579256,3244,"tags=57%, list=26%, signal=42%",31703/34276/34614/326148/39245/34313/39860/38457,spidey/Mtpalpha/Hacd1/CG31523/Elo68beta/yip2/Baldspot/Sc2,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04320,Dorso-ventral axis formation,27,-0.3822113878202952,-1.2047264903567707,0.21891891891891893,0.607259475218659,0.5318704925579256,1572,"tags=22%, list=13%, signal=19%",36497/41140/42757/31239/31293/41666,drk/Ras85D/pnt/egh/N/sqd,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme04120,Ubiquitin mediated proteolysis,84,0.3192825100543517,1.1551669239338762,0.22714285714285715,0.607259475218659,0.5318704925579256,2544,"tags=25%, list=20%, signal=20%",31564/39885/41682/31016/38437/41467/37713/38591/34968/31746/39266/34420/33932/32751/37808/37763/40548/40900/35420/32995/37876,CG11700/sinah/Ubc87F/SkpA/CG10862/CG14739/SkpF/CG17030/fzy/Traf6/Ube3a/RpS27A/Ube4A/CG8188/fzr2/CG15800/Skp2/Ubc84D/Cul2/SkpD/CG3356,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03013,Nucleocytoplasmic transport,75,-0.2869082731868384,-1.1208097800713297,0.22324159021406728,0.607259475218659,0.5318704925579256,2264,"tags=29%, list=18%, signal=24%",39483/33859/35336/44072/35173/42166/36264/35924/42816/37078/32153/36360/37402/41185/41804/35784/33226/317813/40987/44409/37467/41965,Srrm1/Kr-h2/Fs(2)Ket/Ran/Acn/Cbp20/Mgtor/tsu/Nup98-96/Nup75/Upf1/Nup54/mago/Pnn/Nup93-2/Nup50/lwr/CG18789/CG7483/Cbp80/Rae1/Bin1,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_CS,dme00061,Fatty acid biosynthesis,12,0.5041474481456909,1.213855481890088,0.2413793103448276,0.6324137931034484,0.5539019963702361,1443,"tags=25%, list=12%, signal=22%",34822/31289/31668,hll/CG3603/Acsf3,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme04081,Hormone signaling,47,-0.32329390349282505,-1.1489242346595956,0.2619047619047619,0.6712920313219713,0.5879536473611482,1336,"tags=17%, list=11%, signal=15%",35731/31376/40333/36104/37805/38765/48973/36385,sax/norpA/Ac78C/Galphao/Galphas/Galphai/Src64B/CG17760,FALSE
CSF_vs_WRF,Female,GSEA,Higher_in_WR,dme03015,mRNA surveillance pathway,69,-0.2840826391810961,-1.1045342641346596,0.26646706586826346,0.6712920313219713,0.5879536473611482,2264,"tags=33%, list=18%, signal=27%",39483/34877/42922/33259/35173/42166/42368/35924/32153/34286/43231/37402/43734/41185/45959/35788/2768940/40987/37070/44289/34658/44409/41965,Srrm1/Rnmt/Pp1alpha-96A/Clp/Acn/Cbp20/CG4733/tsu/Upf1/pelo/Rb97D/mago/CstF50/Pnn/mts/Pabp2/Pp2A-29B/CG7483/pAbp/flw/eRF3/Cbp80/Bin1,FALSE
