"","CSF1","CSF2","CSF3","CSM1","CSM2","CSM3","WRF1","WRF2","WRF3","WRM1","WRM2","WRM3"
"Spp",9.32511244851766,9.33316827505962,9.15817048306627,9.57356648959627,9.56003300611619,9.4178291288916,9.2397940721137,9.40197105107501,9.1322915735769,9.77483965208286,9.67580369043346,9.63718388460356
"SppL",0.329092198918466,-1.26672507384649,0.372409288002289,0.677224936257086,-0.245579651663828,-0.346476017300958,-1.24793289994207,0.366971416491153,-1.2238228163688,-1.23233239099421,-1.32183463644913,-0.219258224474116
"Spps",0,0,0,0,0,0,0,0,0,0,0,0
"Spred",8.40028210954639,8.13932285155714,8.41294818032694,8.64954640502932,8.48926021705035,8.65661487006973,8.60491888342719,8.51957078549551,8.48487339881949,8.96792751713608,8.81120738620045,8.54963836700422
"Sprn",0,0,0,0,0,0,0,0,0,0,0,0
"Sps1",-0.56292801010526,-1.51670009909235,-1.45969291197178,-1.50204672214801,-1.49866403244655,-0.149010436884301,-1.50021402978342,0.0216383066072431,-1.47906264459219,-0.563047306035569,-0.135344706217411,-1.47922247831048
"Sps2",-0.654835648598286,-0.685726623618301,-0.627563735222261,2.62126655406067,3.09270399845113,2.2181676954129,-0.66889771980804,-0.630977212408297,-0.647315323453427,2.25519727578706,1.92370016767419,2.41919764919947
"Spt",5.32623842359309,5.10350023757007,4.59304788702975,5.10606339882418,4.69339254840597,4.49777579648882,5.34469924857619,4.88884751298803,4.81592376956101,4.67593480711339,4.55704975085213,4.77545421476609
"Spt-I",0,0,0,0,0,0,0,0,0,0,0,0
"Spt20",4.92808048539307,4.60761443087062,4.39478176443687,4.8278325380604,4.31422613459952,4.77376872746009,4.19788854107012,4.94471342234154,4.17943220763221,4.28345824801602,4.5453551226194,4.29837605043137
"Spt3",6.85804588644272,6.73478655121851,6.46370889488451,6.77632549447289,6.73379597423172,6.74887934828362,6.33939088199008,6.76936579873341,6.84561006069222,6.84843647620295,6.86802621231001,6.98919420783822
"Spt5",9.27023776887025,9.32751157455027,9.25948422608119,9.05296828994108,9.08480875260566,9.04197533086841,9.1578262254789,9.11027992997797,9.09026989258084,9.13522948357402,9.19636272236665,9.0559490259709
"Spt6",0,0,0,0,0,0,0,0,0,0,0,0
"Spt7",6.12363437950927,6.07281598788666,5.762467663171,5.99426838833073,5.67943221500236,6.11503769192634,6.12371193957456,5.42838115200283,5.58178497494299,6.04439541781958,6.04029774762765,5.92143193418703
"Sptr",7.75314188240014,7.92275798854417,7.97665424634098,7.0790344027287,7.27798379754232,7.26253149489426,7.81488371253329,8.10619382156176,7.93377355264153,7.44318489462732,7.44976138980997,7.31194724169374
"Sptz",9.13194719985275,9.47874974788407,9.17501453889481,9.22364334561007,9.33102918755863,9.2981228292858,9.39462851725201,9.34995578977455,9.4296838559222,9.23692375327945,9.3731044006241,9.25649882661257
"Spx",6.69251154736541,7.20443973767417,7.14086542495377,6.97324471558615,7.2298207328802,7.22176042051347,6.85893827586054,7.0399032518104,6.91348456943995,7.14606266653876,7.31181834277792,7.0311643760283
"Sqor",0,0,0,0,0,0,0,0,0,0,0,0
"Sr-CI",0,0,0,0,0,0,0,0,0,0,0,0
"Sr-CII",-2.24330373592375,-2.25307229388259,-2.23467279265006,-2.24834280553619,-2.24725101682541,-2.27158643300746,-2.24775129020059,-2.23575355485824,-2.24092452049745,-2.24333400639005,-2.26867656548064,-1.91569147487248
"Sr-CIII",0.911472757045574,-1.36180831305067,-1.2974687412783,-0.342519493603245,0.227148024650315,0.474022751580674,-1.34320177073342,-1.30124796207255,-1.31932984976461,-0.321448241743976,-1.416373496082,-0.31150330080003
"Sr-CIV",4.86331246578516,5.09895978587526,4.84090247859627,4.75144949233084,4.83738181458128,4.165228625387,5.19193382849745,5.65382542192408,5.46675145217989,5.1931896477837,4.24065286740659,5.20901606920574
"Sras",7.21597172774259,7.15748953942529,7.1578498091552,7.2252957089917,7.26750292477799,7.00412880151636,7.0203537080915,7.09198497835519,7.24664737778882,7.00663808225357,7.32306092249679,6.89266185341983
"Src42A",8.02602579180356,8.59026089403704,8.09691944019565,8.07473447375268,7.95162348651612,8.12129190106886,8.19604680509977,8.30902964860166,7.69345815904819,7.58003653179513,8.13428619994873,7.87173333434877
"Src64B",5.32296201408608,5.62098354298745,5.69642621230791,5.75815013507555,6.03592014120134,6.10366313258413,6.09522823802705,6.01217813062877,6.09456016764849,6.15525072571762,6.24760819867296,5.82715110806706
"Srg1",11.6155761888129,11.3738552662392,11.1009851849799,10.8094275773835,11.0384822924566,10.3482320959839,11.4598302416504,11.7617243261325,11.7518780963662,10.9383902034903,10.8102874086448,11.0472290781382
"Srg2",5.07558682147764,4.83158402207582,4.91133381581275,5.00856955341457,4.86934737514398,4.59019998208266,6.87221833337368,6.19473790958359,6.13129017208921,4.53001765048503,4.56496012475523,5.18724802199956
"Srg3",0,0,0,0,0,0,0,0,0,0,0,0
"Srlp",8.71881942079458,8.48834239485204,8.77327506784096,9.46182115542082,9.27687384796667,9.24672846466526,8.89271623284359,8.80192012792034,9.00221066921132,9.35000547957778,9.22412955475679,9.05805587338263
"Srp14",7.84932338427577,7.85804912832738,7.72324693811635,8.24798990327991,8.51974793204614,8.29656214354556,8.15768839891116,8.11468273739352,8.25557031260132,8.28533565591771,8.1780608890498,8.19579943626938
"Srp19",8.24920723143008,8.14278963667985,8.04154340166251,8.25472102507936,8.16658352993405,8.0884035063598,8.18970007519695,8.34328045444735,8.45343280999744,8.39300892599833,8.41573157645184,8.161752126696
"Srp54",9.12701867635854,9.24237737039971,9.1594702226071,8.95750553579897,8.83713307766256,8.73520133047078,8.98116047421346,9.24694813242012,9.13916078392865,9.05146700746078,9.22667621289419,9.0589114489112
"Srp54k",10.0998577293923,10.1730494107571,10.0960079399768,10.4023505350218,10.4451704396241,10.4794290752046,10.0971284895192,10.1160413162258,10.2480246342806,10.4456349237352,10.4191387714866,10.4514749393361
"Srp68",9.54509605398298,9.55131698035528,9.46208101002652,9.54631020150105,9.46516251369246,9.40024993314404,9.41741378907793,9.58107346065529,9.63207055429813,9.60731544590127,9.67265993757091,9.61333668422094
"Srp72",8.97860973353148,9.01660781325772,8.76742736333886,8.8586118410126,8.71368853125292,8.7489086643404,8.84366770310285,9.04918495993453,9.0206027867393,9.03584120340116,9.0507705864178,8.83790727720767
"Srp9",8.50256233684064,8.39013709764027,8.3322165308695,8.41515745334428,8.63746174215867,8.52307059138059,8.6840427456266,8.45297395943716,8.78781852274913,8.49303854970518,8.73537530359744,8.69062296935471
"SrpRalpha",9.79520817877019,9.75016249225085,9.64642611819275,9.75366596079523,9.77720504055664,9.66497849911324,9.62114078198604,9.60448474307354,9.84687906920369,9.91984808233443,9.88915825325232,9.74292341374604
"SrpRbeta",0.0294617884215065,-1.46869408313143,-1.41113896188322,-1.45389986280017,0.0106349154550468,-0.623741594009974,-1.45204955520594,-0.484082888227855,-1.43069486993311,-1.43823193579931,-0.61257764438135,-0.504724771227251
"Srpk79D",0.323381112067629,0.287190376199237,2.52779702573935,4.90612372865835,5.05923103007011,5.4542737717572,0.306887578238934,0.351438474488301,0.332214904097945,4.55153380923304,4.37200674992525,4.98465048137836
"Srr",6.43416173271252,7.07352562701444,6.2057174813238,6.17891334107582,6.64660653030544,6.31847856719102,6.42941323255245,6.62778273216651,6.09941024548018,6.1493325000646,6.31406315917548,6.18052306897946
"Srrm1",8.04110541337214,8.1332665327105,8.20666460381616,8.153621751938,8.1985773493189,8.20565190284745,8.14221195292225,8.21123233182806,8.29203657372955,8.30030186731857,8.36251808734378,8.18776327586137
"Srrm234",7.11787984182656,7.22895753811567,6.92759067007911,7.14607520043759,6.86450824452372,7.20181172716295,6.88019742685148,6.99669309534444,6.99865848845095,7.49884105354827,7.1962166085326,7.24743526150921
"Srx",1.18681977542074,0.841698679798577,-1.10166319890522,0.868214075030287,0.874344137469227,-1.24314310675945,-1.1517895102201,-1.10580546545343,-1.1256243653254,-0.06714660686939,1.26651986999648,-1.12582208629546
"Sry-alpha",0,0,0,0,0,0,0,0,0,0,0,0
"Sry-beta",0,0,0,0,0,0,0,0,0,0,0,0
"Sry-delta",7.53938567629956,7.46904818188376,7.58431264067023,7.77796999260838,7.95611813231921,7.7917085057999,7.57525983185048,7.68415121898386,7.60319879218679,7.86865584153383,7.90701109909075,7.80809966767587
"SsRbeta",9.76255119963027,9.74583717301776,9.69030992459449,10.0703318462175,10.066028365756,9.83598586868276,9.73420066818147,9.80389128033113,9.97125947386376,9.93366923977659,10.0658054483568,9.94395093849746
"Ssadh",0,0,0,0,0,0,0,0,0,0,0,0
"Ssb-c31a",7.05030404394074,6.66230829603341,6.97069821005694,7.52389604020632,7.85626867635436,7.33759369256134,7.14282471431262,7.19193195722593,7.41354153911046,6.82304507973961,7.23831988095912,7.24869832547322
"Ssdp",0,0,0,0,0,0,0,0,0,0,0,0
"Sse",4.30464485629795,4.03716015821232,4.10419040791815,4.22314441440061,4.27782905377737,2.82683272179409,2.64958204034311,3.6004019327828,3.56688089969876,2.22549001925914,2.52685598963086,2.48565671173398
"Ssk",0,0,0,0,0,0,0,0,0,0,0,0
"Ssl",1.42673381419741,1.39404990346753,4.65811010897787,7.70361281726807,7.61805102021455,7.76373739448418,1.41180583503917,2.05106203953905,1.43475144927488,7.33829844352978,7.22168208618057,7.14097351423188
"Ssl1",0.253937639795588,0.486664695915158,-1.64554322861302,-1.68840505975626,-1.684981795729,-1.76128461328188,-1.68655038480868,-1.64893191944007,-1.66514529523728,-0.710520804642488,-1.75216082886245,-1.66530704611201
"Ssl2",-2.24016964116654,-2.24857468320869,-2.23274342315314,-2.2445053468177,-2.24356595227719,-1.98462386154331,-2.24399639643984,-2.23367333029354,-2.23812252164596,-2.24019568641733,-2.26200087767581,-2.23816690849063
"Ssrp",8.09309957096903,8.1287604935014,7.94593383335561,8.07540416816175,8.23339854778996,8.09343621509824,8.17213106715875,8.1398997770454,7.94733300754181,8.23492758673068,8.05671744085667,8.15684368677726
"Ssu72",0,0,0,0,0,0,0,0,0,0,0,0
"St1",7.85799088973575,8.09855543629066,8.01910446465029,8.35037443407314,8.64749195265711,7.93229246665419,7.71733521294708,7.64713233557257,8.23622478487393,8.07740458904818,8.36941609849224,7.75534240348359
"St2",0.331700413445157,-0.72473170679193,0.371915949484877,1.23508768047228,2.5021514871585,0.201225234130951,-0.709901127275277,0.926894484285908,1.79416468315341,1.26370270620705,-0.768114585676156,1.79384833132929
"St3",6.58490015445534,6.39546374435649,6.72296265177813,7.192249561906,6.75465194460893,7.01238361423293,6.44350197672634,6.29145911943538,6.76665805951589,6.80087573492213,7.08644801259481,6.95622492411564
"St4",-1.38748347411679,-1.42133068445991,-1.35757800048647,-1.40494341547398,0.172577264758686,0.924974944507845,-1.40289386588135,-1.3613227482727,-1.37923969798063,0.192274720760184,-0.487379763355884,0.204155646985511
"Stacl",7.52372177519634,7.80350814627917,8.07415421852002,7.64414574492075,7.40253876225176,7.58472440960725,7.73561315638233,7.4243812939972,7.34835910491911,7.49884578554719,7.66148405549604,7.52080370508142
"Stam",9.25452352818875,9.46416135809008,9.3796569367802,9.37800034906753,9.39512868356456,9.35541269389172,9.41107470343171,9.56350640174015,9.4730588578223,9.42802463351934,9.63883920990294,9.3284269464532
"Start1",0,0,0,0,0,0,0,0,0,0,0,0
"Stat92E",8.29119360155744,8.43428963597647,8.331177147578,8.35014660260511,8.39650456346492,8.29140180966561,8.45828911521823,8.39127261161149,8.42640908109472,8.10992461603826,8.249095720068,8.35944977958655
"Ste12DOR",-1.12231541251563,-1.1617343013905,-1.08748712002613,0.564802793091698,-0.0250270561837757,1.55151338706982,-1.14026254949759,-1.09184830061838,-1.11271460665523,-0.00664033873108327,2.2431569538036,1.9163912068559
"Ste:CG33236",-1.80740594383678,-1.83114845143209,-1.78642841193352,-1.02904820085045,-1.81699982117091,-1.87614711865042,-1.81821573701641,-0.460063584183523,-1.80162325405105,-1.80747951629027,-1.8690746774418,-1.01114342186564
"Ste:CG33237",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33238",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33239",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33240",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33241",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33242",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33243",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33244",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33245",0,0,0,0,0,0,0,0,0,0,0,0
"Ste:CG33246",-2.06149220220056,-2.07747621647189,-2.0473696345664,-2.06973748885789,-2.06795102596256,-2.10777037710854,-2.06876960909449,-2.04913805510833,-2.05759915949263,-1.5292877154033,-2.1030090434222,-1.52542955322267
"Ste:CG33247",0,0,0,0,0,0,0,0,0,0,0,0
"SteXh:CG42398",0.131419591312106,-1.44990449483332,0.555745390672478,-1.43401956327568,0.111862284158601,-0.00752717141078196,-1.43203284083701,-1.39173604955625,-1.40910377080843,-0.43496638918731,-1.50231455871056,-1.40927703787753
"Stim",4.74648138526232,5.26643386236744,5.30441210001263,5.60505320455018,5.8392897641297,5.34053036587258,5.06258560229748,5.17415926278881,4.88830907892476,5.6799851130138,5.02096716691644,5.56845760962473
"Sting",1.98015313764742,2.88457098983567,2.03048182961048,0.309301673841597,1.61354052942253,1.81665402937069,5.10249868311629,4.97741376686504,4.61922441768694,0.327356332800102,2.64597583481339,4.68385871951389
"Stip1",10.3129298739964,10.179739297574,10.2069488492555,10.2478447407322,10.355741243215,10.2962400558676,10.449585574166,10.4736189376095,10.2765238786101,10.5163280934684,10.5116402117371,10.5053705068556
"Stlk",4.86019014201148,5.61441715226101,5.34475015788846,5.33402807143012,5.08206661808045,4.98640690187533,4.97873390978532,5.02047247409844,5.40899397770878,5.46611294402013,5.54869357754168,5.05679245213051
"Stoml2",-0.745807618515028,0.262469952510388,0.349714011034983,0.847844309103447,1.23656037631335,2.94695820869972,0.287623009786639,-0.724084917586782,-0.7389637273665,0.875032115027788,0.738145850273053,2.43903586791025
"Strica",2.38570096701209,3.49596892764927,3.10684587145543,2.56147673089353,2.56793378336252,2.22526714321141,3.14513273458376,3.76344329526305,3.92799855819807,4.13321194683073,3.12120824990085,3.06730754798352
"Strip",-0.160143191991696,2.05414958357618,1.30720192770051,1.58961294984161,1.59581047201776,2.42244462693689,0.725976771512565,2.15948567573962,1.63179046609739,2.9465963348731,0.628658180393212,2.74360684766124
"Strn-Mlck",14.3290900763086,14.5799378188379,14.5828758150545,14.095049484084,13.7575914939543,13.9135772166598,14.5696403252802,14.2600985594625,13.7599291037426,13.9625043482033,13.4964145017683,13.9019272312446
"Strump",0,0,0,0,0,0,0,0,0,0,0,0
"Stt3A",0,0,0,0,0,0,0,0,0,0,0,0
"Stt3B",10.3289291643691,10.579264605451,10.4575717582631,10.4653701652373,10.4826930037574,10.4622869891533,10.4126006155708,10.3557751023598,10.5014262797718,10.6607180623882,10.7067290805351,10.6496166425374
"Su(H)",4.3099283838098,4.01987611398268,3.77448213279449,3.98658460425504,3.99366149173376,2.71474627866519,4.46981963362783,3.92769758021412,4.37611906209444,4.14414427828776,4.24020304050482,4.1596004469167
"Su(P)",9.92287259167584,9.94635510340529,9.81343575857901,9.82455826606715,9.89276343780013,9.67635925774026,9.91419455497814,9.91433410795853,10.0576451134817,9.86551017757333,9.87692787475666,9.70643919721315
"Su(Ste):CR40820",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR41533",-2.05985842932366,-2.07552036068166,-2.04602043586782,-2.06793757086233,-1.02312924236397,-2.10520408445625,-2.06698919418049,-2.0477532221798,-2.05604383265037,-2.05990696196967,-2.10053869314077,-2.05612654297007
"Su(Ste):CR42406",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42407",-2.01951993688836,-2.03980538552236,-2.00159686603396,-2.02998410040326,-2.02771688512902,-2.07825196277591,-2.02875575595293,-2.00384118360386,-2.01457924323399,-0.434622429514706,-2.07220931364635,-2.01468637024812
"Su(Ste):CR42408",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42409",-2.24304979680101,-2.25270786794429,-2.23451647340546,-2.24803187225348,-2.2469524321676,-2.27101260376896,-2.24744704722428,-2.23558501170349,-2.24069749137893,-1.92147420827835,-2.268135648162,-2.2407484954431
"Su(Ste):CR42410",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42411",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42412",-2.24045246977883,-2.24898054853216,-2.23291754351195,-2.24485164340091,-2.24389849758894,-2.26514363393046,-2.24433524278303,-2.23386106304307,-2.23837538362014,-2.24047889629149,-1.978625545987,-2.23842042021902
"Su(Ste):CR42414",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42415",-1.7748280794903,-1.8002139666156,-1.75239855072524,-0.0743944876587967,-0.952703820609468,-1.04104716024854,-1.78638609156651,-1.75520716460067,-1.76864513063403,-1.77490674439089,-1.84076532323649,-1.76877919295318
"Su(Ste):CR42416",-2.01863675678161,-2.0385790542458,-2.00101687482096,-0.475034045495219,-2.02669504442727,-2.07637526442105,-2.02771634158322,-2.00322322723596,-2.01377964051505,-2.01869855327664,-2.07043483349504,-2.01388495535529
"Su(Ste):CR42417",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42418",-1.74389468681591,-1.76897264741779,-1.72173722444666,-0.420126927211055,-0.935375460149917,-0.524002037516587,-1.75531250215765,-1.72451177031012,-1.73778673608503,-1.74397239752454,-1.80903212293155,-1.73791917225089
"Su(Ste):CR42419",-2.24304979680101,-2.25270786794429,-2.23451647340546,-2.24803187225348,-2.2469524321676,-2.27101260376896,-2.24744704722428,-2.23558501170349,-2.24069749137893,-1.92147420827835,-2.268135648162,-2.2407484954431
"Su(Ste):CR42420",-1.56698949175869,-1.5983373051885,-1.53929234335591,-1.58316012971118,0.32900989675878,-1.65775014601369,-1.58126192606032,-1.54276056581072,-1.55935446501191,-0.602370452826848,0.492873880299929,-0.592737658440494
"Su(Ste):CR42421",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42422",-1.37220241607689,-1.40980044876756,-1.3389829287459,1.78828717151735,0.731461654663227,-1.48105919657758,-1.38932053031632,-1.34314265559659,-1.36304509523657,1.49931721716248,0.212081766095681,-1.3632436496315
"Su(Ste):CR42424",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42425",-1.85700582493038,-1.87940296412826,-1.83721698416959,-0.60340468184445,-1.8660560655268,-0.703977428982734,-1.86720308154165,-1.83969493247254,-1.85155081106761,-1.85707522840325,-1.91518010181181,-1.85166908987379
"Su(Ste):CR42426",-1.76121440146373,-1.78910149694841,-1.73657494698021,-0.878297164644545,-0.874061202394909,-1.84195531301498,-1.77391119574125,-1.7396602865997,-1.75442226202497,0.35405913230817,-1.83364827794284,-1.7545695331712
"Su(Ste):CR42427",-2.24330373592375,-2.25307229388259,-2.23467279265006,-2.24834280553619,-2.24725101682541,-2.27158643300746,-2.24775129020059,-2.23575355485824,-2.24092452049745,-2.24333400639005,-2.26867656548064,-1.91569147487248
"Su(Ste):CR42428",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42429",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42430",-1.06096050626829,-1.08164607433337,-1.04220486552236,1.22671572977362,0.562268181218137,0.43529832320406,-1.07040648834591,-1.04482478367972,-1.05588904559631,1.25573371976754,1.10914547008676,1.683881373438
"Su(Ste):CR42431",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR42432",-1.89529193707647,-1.91508537339971,-1.87780358036945,-1.90550229810645,-1.90329007288179,-1.95259945023601,-1.90430374646979,-1.8799934632609,-1.89047107720767,-1.23624875546138,-1.28759884538674,-1.23147108909104
"Su(Ste):CR42433",-1.50322787716444,-1.53679660195258,-1.47356845756151,0.0747480561850925,0.75880978134996,-0.606973927640097,-1.51851147645601,-1.47728239459097,-1.49505192855525,0.781361951669405,-1.59041920428565,-1.49522920426256
"Su(Ste):CR42438",-2.24016964116654,-2.24857468320869,-2.23274342315314,-2.2445053468177,-2.24356595227719,-1.98462386154331,-2.24399639643984,-2.23367333029354,-2.23812252164596,-2.24019568641733,-2.26200087767581,-2.23816690849063
"Su(Ste):CR42439",-1.89390072322505,-1.91351687347119,-1.87656900643162,-1.2508185900351,-1.901827221236,-1.2974939018532,-1.90283181554081,-1.87873927495491,-1.88912304288912,-1.89396150906646,-1.94485166591842,-1.23602559341164
"Su(Ste):CR42444",-1.49347941597804,-1.524846924187,-1.46576486638643,-0.559443439534213,-0.55504397917693,-1.5842970921062,-1.50776081717116,-1.46923526780901,-1.48583959240019,0.0223766692224692,0.539235911174954,-0.52968320157148
"Su(Ste):CR45794",-2.06031556479772,-2.07606761600061,-2.04639794656283,-1.54391134875311,-2.0666806568755,-2.10592214199117,-2.06748736057265,-2.04814070344805,-2.05647901866924,-1.53583453117703,-2.10122990568881,-2.05656220490989
"Su(Ste):CR45795",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Ste):CR45796",0,0,0,0,0,0,0,0,0,0,0,0
"Su(Tpl)",-1.69404866625375,-1.72001944357493,-0.288441039939369,-0.873779238936384,-1.7045429432753,-1.76924130278192,-1.70587297463521,-0.827223951346188,-1.68772326241256,-1.69412914359165,-0.947623609053791,-1.68786041352414
"Su(dx)",0.675571718942471,-0.948664554946326,1.38436128228562,0.649526112338965,0.655162658239814,-0.992780748191188,-0.935932710236607,1.09278348705743,0.687896202772804,0.121347807805675,1.1871926911454,-0.919694930579968
"Su(fu)",7.91403672537497,7.83442900399055,7.65515682926172,7.86171510446635,7.78791719847821,7.83108959225318,7.53950048969774,7.91392503024524,7.74305597104595,7.93184947252294,7.9969148912524,7.90682081174905
"Su(var)2-10",4.98398460057002,4.73720227907991,4.68728080930648,5.0782804298152,5.05491082380667,5.01006594947347,4.95443395760352,4.4244213273622,4.85586561540617,4.83998253877501,4.91235075502958,4.89321156543101
"Su(var)2-HP2",6.21213253203008,6.31826107341939,6.2847879179924,6.74076432986778,6.30284709396412,6.98620428065866,6.32697707012534,6.64128931991815,5.8281666261915,6.61191869659209,6.33901874908102,6.13126507643933
"Su(var)205",-2.24304979680101,-2.25270786794429,-2.23451647340546,-2.24803187225348,-2.2469524321676,-2.27101260376896,-2.24744704722428,-2.23558501170349,-2.24069749137893,-1.92147420827835,-2.268135648162,-2.2407484954431
"Su(var)3-3",0,0,0,0,0,0,0,0,0,0,0,0
"Su(var)3-7",-1.58563476152294,-1.6185721159805,-1.55653318490266,-1.60262535754135,-1.59894409446127,-1.68099757994376,-0.00385629871563342,-0.542766535005895,1.14627770970236,-1.58573682664681,-0.681314580275726,-1.57778652998535
"Su(var)3-9",5.64819565423428,5.64749593377461,5.34501767194812,6.00469744739958,6.25472456914038,6.24329052595572,5.22999629793615,5.42512999869781,5.17775826098293,5.60295680978653,5.56442990844917,6.02270231082936
"Su(z)12",3.85378946931858,3.14872722816949,3.58405233861122,4.01594369363434,3.75515908240317,3.92101701013225,3.18108543747358,3.66756221349432,3.7961300950476,3.52899582507646,3.99528113960079,3.33966287416928
"Su(z)2",-2.05969900423748,-2.07532950649815,-2.04588877974788,-2.06776193320823,-2.06601498079378,-2.10495366337628,-1.02585072043196,-2.0476180888444,-2.05589206238831,-2.05974743949209,-2.10029763419081,-2.05597460673164
"SuUR",0,0,0,0,0,0,0,0,0,0,0,0
"Sugb",5.88347181398284,4.41898073202357,4.39022258135195,3.76834011491916,5.2718801569421,4.34249297168613,4.00113434260337,4.48574788863421,4.78988795609238,3.27234802095006,3.3589838448292,3.63132082785935
"Sulf1",-1.89733183678301,-1.92089343750839,-1.87651414392035,-1.90948598960022,-1.90685261323207,-1.9655492358025,-1.90805926436411,-1.87912092454605,-1.89159320840506,-0.204864798482168,-1.9585306833079,-1.10713646504497
"Sumo",-2.24330373592375,-2.25307229388259,-2.23467279265006,-2.24834280553619,-2.24725101682541,-2.27158643300746,-2.24775129020059,-2.23575355485824,-2.24092452049745,-2.24333400639005,-2.26867656548064,-1.91569147487248
"Sur",7.95431863445225,7.91635284831828,8.0095282578629,7.22133541665376,7.344898347261,7.49475028672048,7.50295303780723,7.74722252075916,7.69089310067408,7.30678724945022,7.03434322419852,7.55449330714124
"Sur-8",0,0,0,0,0,0,0,0,0,0,0,0
"Surf1",8.97795849783922,8.87450474260829,8.90297718415863,8.89066269379579,8.87742640567617,8.68663377656722,8.86010860240486,8.85847652890826,9.05927323181721,8.9335550660765,8.83645008013379,8.69066304275834
"Surf4",10.224991297193,10.3340118318204,10.261017312478,10.1325310641036,10.2733788998723,10.101208857686,10.397265906162,10.3438606667462,10.4631514908232,10.371109471623,10.5105246800748,10.317469661482
"Surf6",6.45575166737198,5.98199895833914,5.89146196343045,6.09728366522672,5.9480475538528,6.38190701406119,6.88880903481211,6.43008876032268,6.45940251658179,6.66936054023203,6.24801117560721,6.40803485381652
"Suv3",-0.541978320606808,1.78937488449325,1.90078449980654,0.416060467734975,2.01309397413346,0.310744665532456,0.952339169038989,-0.521139043844782,1.63690412928871,1.62271636028467,0.323842976313612,0.988017017200966
"Svil",4.80052280745901,4.95775276378246,5.26639858757927,4.88360167815125,4.06878367852789,5.27398666247503,5.48011222552396,5.60543909441928,4.77453635360248,4.87905732617727,4.98116898656681,5.28017651627542
"Svip",2.39094440330302,1.97313484458806,3.2193168996346,1.77438959900436,3.04991033703666,2.70042668666178,-0.379759665967602,1.19054736642222,-0.357852146655349,-0.365587092192815,0.485803445892753,0.61928815397193
"Swim",3.04855513518601,3.45999698672068,4.03575760238619,1.13287209028232,1.95045523998827,1.81310385740182,3.49539109877393,3.72326734171578,2.64479079121518,2.92470997795649,0.267159625978636,3.6880703707671
"Swip-1",0,0,0,0,0,0,0,0,0,0,0,0
"Sws1",0,0,0,0,0,0,0,0,0,0,0,0
"Swt1",0,0,0,0,0,0,0,0,0,0,0,0
"Sxl",7.36518175744561,6.95716265793069,7.44328377542058,7.38343123879147,7.07091545529725,7.35872315513385,7.79711031553294,7.25855098394342,7.39450900686758,7.26019088419376,7.12751613694436,7.39416111096187
"Syb",1.77948116121836,1.72469113115138,1.82813425840839,2.01566521405604,1.75730593197825,2.42552346711619,2.41622930121228,3.39247837316973,2.05906850178485,2.60097522565603,2.10944592152892,0.956449277374586
"Sym",7.84092090866181,7.97137850047189,7.90835394990932,8.10367216932405,8.13388635126397,8.19958477255385,7.97311317934609,7.85582467046996,7.78528345792474,8.20826166072932,7.99295468088034,7.96098292221317
"Syn",0,0,0,0,0,0,0,0,0,0,0,0
"Syn1",0,0,0,0,0,0,0,0,0,0,0,0
"Syn2",1.82255968949673,2.95074146559329,2.95700658541034,2.60828884348172,2.06341262448986,2.60029312892373,2.74992828358173,2.13067083967504,1.4932753955711,0.997297478493365,2.32795748240265,1.83563512327177
"Synd",-0.725846881524366,0.228390674181718,-0.704687931735931,0.783516520460887,1.15446040890716,1.69494244454661,0.251786432830946,1.21818805130356,1.1894766744246,0.271272868352507,0.679873138244118,0.281698014410376
"Syngr",10.6789489325764,10.5606828282735,10.8710383478598,10.6326866303815,10.3701976250847,10.7374913268084,10.7937907890391,10.5463356152307,10.5219516188337,10.6416694591468,10.494869311882,10.8102267131384
"Synj",3.72868434074446,4.14641306929475,4.37530259637317,3.40843838318784,4.29198687455999,4.07997122855373,4.52061685602877,3.93639962879162,4.10746168740075,4.5916519721135,3.56902437715643,3.74342700598878
"Syp",0,0,0,0,0,0,0,0,0,0,0,0
