"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Usf",68.3486978837003,0.138140619738745,0.303963477459511,0.454464532690926,0.649494513988602,0.991326734145141,"Usf"
"UQCR-6.4",3.85407248308854,-0.622720016309322,1.37053447084973,-0.454362899696523,0.649567650737751,NA,"UQCR-6.4"
"phyl",78.0006729293656,0.169201166289271,0.372682127466358,0.454009338842108,0.649822105163569,0.991623744596719,"phyl"
"rno",0.675175633065791,1.49498823126345,3.29414310777377,0.453832205326923,0.649949601851078,NA,"rno"
"ACXB",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"ACXB"
"ATPsynCF6",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"ATPsynCF6"
"CG10654",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG10654"
"CG13170",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG13170"
"CG14374",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG14374"
"CG42814",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG42814"
"CG42818",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG42818"
"CG45494",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG45494"
"CG7231",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"CG7231"
"Cirl",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"Cirl"
"Paip1",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"Paip1"
"Ret",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"Ret"
"SPR",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"SPR"
"Vha16-4",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"Vha16-4"
"asRNA:CR43865",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"asRNA:CR43865"
"lncRNA:CR43285",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:CR43285"
"lncRNA:CR43420",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:CR43420"
"lncRNA:CR44461",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:CR44461"
"lncRNA:CR45333",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:CR45333"
"lncRNA:CR45540",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:CR45540"
"lncRNA:CR46213",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:CR46213"
"lncRNA:Yu",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"lncRNA:Yu"
"snoRNA:Me28S-C788b",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"snoRNA:Me28S-C788b"
"snoRNA:Psi28S-3316e",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"snoRNA:Psi28S-3316e"
"snoRNA:hts-a",0.325817890194329,1.83237209576185,4.03851555476609,0.453724164464183,0.650027372246772,NA,"snoRNA:hts-a"
"Uba3",205.711281945061,0.0957449143818473,0.21110349079,0.4535449130829,0.650156410085428,0.991930876528944,"Uba3"
"Kaz1-ORFB",1.47773805314832,-1.04792661556656,2.3116250144324,-0.453328982436137,0.650311866187401,NA,"Kaz1-ORFB"
"lncRNA:CR45530",7.50927176078242,-0.445513136912094,0.983523848385937,-0.452976445505848,0.650565702681493,0.992039406114781,"lncRNA:CR45530"
"CycB3",4.91566864168242,-0.578207214993791,1.27662284605772,-0.452919369866619,0.650606802558783,NA,"CycB3"
"CG8097",1.84769546019279,-0.835146893322037,1.84397973516469,-0.452904594012497,0.650617442749262,NA,"CG8097"
"CG18765",136.897352367162,0.125393804335212,0.276968065909233,0.452737408276899,0.650737839265854,0.992039406114781,"CG18765"
"rod",64.6109018266565,0.152210208008776,0.336343825278753,0.452543488445576,0.650877499390709,0.992039406114781,"rod"
"CG43204",1.45196630387092,-1.01527142435238,2.24397369774715,-0.45244354930348,0.65094947986389,NA,"CG43204"
"Kdm4B",12.1104932506738,0.34893224619534,0.771238417370524,0.452431100858535,0.650958445997898,0.992039406114781,"Kdm4B"
"CG15715",49.7373629012589,-0.211527840437292,0.467678653099334,-0.452293126991117,0.651057826625999,0.992039406114781,"CG15715"
"CG12826",35.56583663398,-0.225880530911225,0.499685084561015,-0.452045774209303,0.651236006866201,0.992039406114781,"CG12826"
"Npc1b",20.0832112784753,0.331102904445563,0.732549431353906,0.451987115509209,0.65127826450415,0.992039406114781,"Npc1b"
"Mpi",954.351691998819,0.0725910999586448,0.160617859486559,0.451949118178351,0.651305638321208,0.992039406114781,"Mpi"
"Fmr1",0.666490125190851,-1.49125881025155,3.3004673667597,-0.451832617789407,0.651389569786815,NA,"Fmr1"
"Mettl2",0.666490125190851,-1.49125881025155,3.3004673667597,-0.451832617789407,0.651389569786815,NA,"Mettl2"
"dpy",0.666490125190851,-1.49125881025155,3.3004673667597,-0.451832617789407,0.651389569786815,NA,"dpy"
"lncRNA:CR44185",6.23943024286856,-0.480364915967097,1.0633023612486,-0.451766998244057,0.651436846635227,0.992039406114781,"lncRNA:CR44185"
"CG14777",20.0588675734437,0.262443500165214,0.581202655313912,0.451552479613958,0.651591410438019,0.992039406114781,"CG14777"
"CG10809",0.663390526718305,1.49504308226175,3.31145508030863,0.451476177693588,0.651646390695139,NA,"CG10809"
"lncRNA:CR44560",0.663390526718305,1.49504308226175,3.31145508030863,0.451476177693588,0.651646390695139,NA,"lncRNA:CR44560"
"p38b",429.969387096468,-0.0750704248585085,0.166344540250804,-0.451294792996043,0.651777097200768,0.992039406114781,"p38b"
"RhoGEF4",2.66672282392816,-0.76942801546199,1.70493500964803,-0.451294630650367,0.651777214192475,NA,"RhoGEF4"
"snoRNA:Or-CD10",1.00683460893916,-0.998694539536107,2.21307571580394,-0.451269937311346,0.651795009135717,NA,"snoRNA:Or-CD10"
"CG10175",12.4333326207679,0.399458261070741,0.885266348548065,0.451229465263078,0.651824175235557,0.992039406114781,"CG10175"
"CG31948",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG31948"
"CG34190",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG34190"
"CG34201",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG34201"
"CG34221",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG34221"
"CG42716",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG42716"
"CG43376",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG43376"
"CG5895",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG5895"
"CG6470",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG6470"
"CG7115",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG7115"
"CG7203",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CG7203"
"CatB",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"CatB"
"Ctu2",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Ctu2"
"Drsl6",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Drsl6"
"Dso1",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Dso1"
"HINT1",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"HINT1"
"Iml1",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Iml1"
"Pex10",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Pex10"
"Rad9",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Rad9"
"Sfp24Bb",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Sfp24Bb"
"Su(z)2",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Su(z)2"
"Tim9a",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Tim9a"
"Toll-9",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"Toll-9"
"eIF2Bepsilon",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"eIF2Bepsilon"
"lncRNA:CR43498",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR43498"
"lncRNA:CR43604",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR43604"
"lncRNA:CR43970",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR43970"
"lncRNA:CR43992",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR43992"
"lncRNA:CR45633",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR45633"
"lncRNA:CR46086",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR46086"
"lncRNA:CR46114",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"lncRNA:CR46114"
"snoRNA:Edc3-a",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"snoRNA:Edc3-a"
"snoRNA:Psi18S-1854a",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"snoRNA:Psi18S-1854a"
"term",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"term"
"wbl",0.318324070289611,-1.82387445081507,4.04248848160456,-0.451176165155364,0.651862586663159,NA,"wbl"
"CG11398",1.1421037667232,1.27182979653886,2.81922285859824,0.451127796676293,0.651897444846824,NA,"CG11398"
"CG34330",0.66087009062035,-1.4912525954998,3.30882664606885,-0.450689248792024,0.65221353213348,NA,"CG34330"
"Hpr1",239.822586675396,-0.0871039226626028,0.193338384884424,-0.450525759355406,0.652331384589044,0.992227812506708,"Hpr1"
"Sfp93F",1.52614943025484,1.00845900332105,2.23871911985574,0.450462496334081,0.652376990491355,NA,"Sfp93F"
"CG7208",2.14552147986665,-1.09908445783347,2.44009089469977,-0.450427670633433,0.652402096668048,NA,"CG7208"
"ftz-f1",16.8022177231181,-0.29106428599021,0.646213147357488,-0.450415295913489,0.652411017815429,0.992227812506708,"ftz-f1"
"CG15461",3.82841544415775,0.664715978699869,1.4768394309219,0.450093601770184,0.652642950073554,NA,"CG15461"
"AOX2",4.43136572712487,-0.53415566945934,1.18733894378008,-0.449876315653196,0.652799626141247,NA,"AOX2"
"CG17994",6.96810694938659,0.432255311268793,0.960859176597327,0.44986333252239,0.652808988227001,0.992227812506708,"CG17994"
"CG12836",6.46333265994,-0.519069606362298,1.15411727220582,-0.44975464700413,0.652887363081454,0.992227812506708,"CG12836"
"Cdc37",525.917006695623,-0.0747176608867372,0.166215190518798,-0.449523660584361,0.653053943782204,0.992227812506708,"Cdc37"
"Camp",8.49585219993167,0.385591315948174,0.858042800548178,0.449384710997903,0.653154158523259,0.992227812506708,"Camp"
"lncRNA:CR44361",1.50238051626223,1.03819533727184,2.31026520816031,0.449383617778915,0.653154947011431,NA,"lncRNA:CR44361"
"Vps52",351.27824808622,-0.0782993168200386,0.174246298211982,-0.449360001466329,0.653171980457384,0.992227812506708,"Vps52"
"CG8916",2.20760049793937,-1.36225713180221,3.03449629953283,-0.448923642454905,0.653486740247899,NA,"CG8916"
"epsilonTry",1.15663704905196,-1.26190961701829,2.81273267659989,-0.448641859042117,0.653690032457893,NA,"epsilonTry"
"atms",3.62377204724572,-0.7439008945834,1.65840471301972,-0.44856414646149,0.653746102601829,NA,"atms"
"Mtr4",176.223743537497,-0.119978739957672,0.267508530194608,-0.448504351881375,0.653789246119749,0.992227812506708,"Mtr4"
"ND-39",1.59394717283079,-1.21473883142786,2.70853717684444,-0.448485197771249,0.653803066608544,NA,"ND-39"
"Ir7b",0.648662308242178,-1.4912390040896,3.32734302075087,-0.448177117534783,0.654025375648961,NA,"Ir7b"
"Amun",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"Amun"
"CG10993",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG10993"
"CG12935",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG12935"
"CG30479",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG30479"
"CG31549",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG31549"
"CG31680",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG31680"
"CG32201",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG32201"
"CG33454",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG33454"
"CG44812",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG44812"
"CG8960",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"CG8960"
"Ctl1",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"Ctl1"
"Damm",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"Damm"
"Graf",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"Graf"
"Nplp2",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"Nplp2"
"Oseg1",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"Oseg1"
"RhoGAP1A",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"RhoGAP1A"
"btn",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"btn"
"for",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"for"
"lncRNA:CR44763",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"lncRNA:CR44763"
"lncRNA:CR45964",0.320197855623827,1.81082883156179,4.04046444675641,0.448173435362235,0.654028032870526,NA,"lncRNA:CR45964"
"CG5577",6.29511523029701,-0.458613381269603,1.02343954710149,-0.448109888433035,0.654073891887788,0.992227812506708,"CG5577"
"Cdc16",130.728021408443,-0.118583269059851,0.264655822787197,-0.448065974181118,0.654105583630435,0.992227812506708,"Cdc16"
"CG17266",2.58460669904696,0.735264516571415,1.64180701328829,0.447838577019347,0.65426970006209,NA,"CG17266"
"VGAT",381.604418612244,0.0994457553401881,0.22207670739734,0.447799125381753,0.654298174687171,0.992227812506708,"VGAT"
"CG12490",0.66858788525812,1.47818598110037,3.30107528227135,0.44778923674933,0.654305311988147,NA,"CG12490"
"asRNA:CR43806",0.66858788525812,1.47818598110037,3.30107528227135,0.44778923674933,0.654305311988147,NA,"asRNA:CR43806"
"Cyp12a4",918.953332944568,-0.106528846576893,0.237921830536687,-0.447747255208121,0.654335613283814,0.992227812506708,"Cyp12a4"
"rut",2.7437990942096,0.849840513708593,1.89824610528299,0.447697751805423,0.654371344415178,NA,"rut"
"slbo",1.14000092007351,-1.28944320042209,2.88073096499548,-0.447609726868095,0.654434882015708,NA,"slbo"
"lncRNA:CR45962",10.1602433970022,0.339853774323148,0.759305676267496,0.447584925209252,0.654452784643461,0.992227812506708,"lncRNA:CR45962"
"LTV1",2.16689524256161,-0.680601932841364,1.52126364421417,-0.447392492044294,0.654591695786828,NA,"LTV1"
"CG11964",230.707087146468,0.0933994333284432,0.208867409916641,0.447170927076268,0.654751651028687,0.992227812506708,"CG11964"
"Yif1",0.665393362003102,1.47819416456665,3.30579187495755,0.447152821617251,0.654764722672273,NA,"Yif1"
"porin",16.758478452909,-0.296312566209402,0.662697260779221,-0.447131116644407,0.65478039320535,0.992227812506708,"porin"
"betaNACtes4",2.650230443882,-0.738895834896154,1.65290637810573,-0.44702824351307,0.654854667507161,NA,"betaNACtes4"
"HERC2",241.835565078999,0.103644847127103,0.231855082587779,0.447024261751363,0.654857542403948,0.992227812506708,"HERC2"
"asRNA:CR43476",0.661094065353403,-1.47750111615673,3.30629846074816,-0.446874694979108,0.654965535754772,NA,"asRNA:CR43476"
"CG13358",1.50512709005115,0.993254680332051,2.22271242340434,0.446866031733771,0.654971791194797,NA,"CG13358"
"CG8321",56.6636593713366,-0.185843250932894,0.415911631226639,-0.446833502551469,0.654995279646736,0.992227812506708,"CG8321"
"CG33965",1.845692624908,-0.815888546386674,1.82614570399266,-0.446781735215775,0.655032660158337,NA,"CG33965"
"Pkg21D",28.2608735275311,-0.210893040885911,0.472482657519799,-0.446350860776457,0.655343822456618,0.992227812506708,"Pkg21D"
"PIG-O",369.480628135238,-0.0746476633830226,0.167320887700068,-0.446134755852077,0.655499908337551,0.992227812506708,"PIG-O"
"CG31454",24.1560585123925,0.265466875530808,0.595179153632692,0.446028517481708,0.655576646533824,0.992227812506708,"CG31454"
"ppk12",47.081553372076,0.193109167224986,0.433115806017193,0.445860355457266,0.655698120913301,0.992227812506708,"ppk12"
"Aldh7A1",973.005412012644,-0.0757460578412223,0.169905306692044,-0.445813372848402,0.655732061138725,0.992227812506708,"Aldh7A1"
"CG5281",94.8725933809763,0.13677496834106,0.307058705686278,0.44543589160049,0.656004779298252,0.992227812506708,"CG5281"
"ChAT",207.262197821079,-0.0892402370906273,0.200345480482581,-0.445431745581034,0.656007774919716,0.992227812506708,"ChAT"
"CG9747",0.656802778910635,1.47821626197531,3.31863917952443,0.445428436780869,0.656010165629495,NA,"CG9747"
"Ser8",0.656802778910635,1.47821626197531,3.31863917952443,0.445428436780869,0.656010165629495,NA,"Ser8"
"lncRNA:CR44611",0.656802778910635,1.47821626197531,3.31863917952443,0.445428436780869,0.656010165629495,NA,"lncRNA:CR44611"
"CG34443",1.10050703578192,1.2902643334036,2.89781598476891,0.44525406036315,0.656136162934179,NA,"CG34443"
"lncRNA:CR44419",1.48697528700453,-0.997728831301057,2.24102549008191,-0.445210835716371,0.656167396818479,NA,"lncRNA:CR44419"
"unc-104",1.48697528700453,-0.997728831301057,2.24102549008191,-0.445210835716371,0.656167396818479,NA,"unc-104"
"CG12374",44.6971784574949,0.343663394194266,0.772084308159796,0.445111227572235,0.656239375386236,0.992227812506708,"CG12374"
"Fancd2",34.6573715514563,0.181554379344637,0.407956791193006,0.44503335466903,0.656295649915767,0.992227812506708,"Fancd2"
"825-Oak",456.628336200856,0.41179060340216,0.925591169992897,0.444894697304989,0.656395854910757,0.992227812506708,"825-Oak"
"CG14631",3.63688429952857,0.522720542124946,1.17506432073722,0.444844195249666,0.656432353305139,NA,"CG14631"
"snoRNA:Psi28S-3385b",11.9491361107918,-0.354711423815113,0.797620148139863,-0.444712216262764,0.656527739851056,0.992227812506708,"snoRNA:Psi28S-3385b"
"CG34404",27.3448950444349,0.248317344330328,0.558586618571457,0.444545816305769,0.656648011801851,0.992227812506708,"CG34404"
"Doc2",5.9235700541192,0.445163662445626,1.00157842533927,0.444462112185405,0.656708515528705,0.992227812506708,"Doc2"
"CG4597",11.0945924954318,0.366575943456681,0.825067895035551,0.444297912526199,0.656827210266695,0.992227812506708,"CG4597"
"rho",3.12910826001642,0.753494538120311,1.6969609084126,0.444025866703763,0.657023882641006,NA,"rho"
"Fie",0.657899542098384,-1.46943087739876,3.30980662226663,-0.443962758281166,0.657069509539107,NA,"Fie"
"mus302",0.657899542098384,-1.46943087739876,3.30980662226663,-0.443962758281166,0.657069509539107,NA,"mus302"
"zen",0.657899542098384,-1.46943087739876,3.30980662226663,-0.443962758281166,0.657069509539107,NA,"zen"
"SerRS-m",30.5131025048758,0.198687742523994,0.447903090729731,0.44359538176057,0.657335145279999,0.992227812506708,"SerRS-m"
"asRNA:CR43468",3.30173717432008,0.570432433824671,1.28617991467588,0.443509051351047,0.657397573740466,NA,"asRNA:CR43468"
"Rab7",207.807746321507,-0.120590792117926,0.271991939061936,-0.443361639811192,0.657504177572604,0.992227812506708,"Rab7"
"Hsp70Bb",428.7776894195,-0.159192363661847,0.359065613524318,-0.443351737581703,0.657511338833035,0.992227812506708,"Hsp70Bb"
"kirre",59.0569865871968,-0.160177273489547,0.361311754133762,-0.443321512950968,0.657533197382938,0.992227812506708,"kirre"
"CG4820",24.6956467329727,0.243561276981209,0.549494652368138,0.443245945946046,0.657587848964817,0.992227812506708,"CG4820"
"CG12164",0.64326624840473,-1.4774451319075,3.33349889078891,-0.443211526480468,0.657612742423244,NA,"CG12164"
"CG13607",0.64326624840473,-1.4774451319075,3.33349889078891,-0.443211526480468,0.657612742423244,NA,"CG13607"
"CG42391",0.64326624840473,-1.4774451319075,3.33349889078891,-0.443211526480468,0.657612742423244,NA,"CG42391"
"skd",41.6087614034775,0.176595036896962,0.39845271328181,0.443201993637984,0.657619637002387,0.992227812506708,"skd"
"tn",221.117290921904,0.199633771596544,0.450437210582755,0.443199999703105,0.657621079109185,0.992227812506708,"tn"
"Kat60",15.154583670939,0.304837400972597,0.687838995423921,0.443181330224995,0.657634581809224,0.992227812506708,"Kat60"
"CG44476",16.1105890013354,-0.292300647835352,0.659639150055986,-0.443122043029956,0.657677462013729,0.992227812506708,"CG44476"
"Qtzl",8.98535755961146,0.404946978629342,0.914112860627452,0.442994509836984,0.657769705806756,0.992227812506708,"Qtzl"
"CG43680",1.62452780936412,-1.18268167830192,2.67092731835526,-0.442798151104393,0.657911740780457,NA,"CG43680"
"asRNA:CR44018",4.0643408987053,0.530081577277231,1.19718114622789,0.442774745448863,0.657928671952295,NA,"asRNA:CR44018"
"Sp7",14.4510291393101,-0.304834828930684,0.688794504983132,-0.442562806069642,0.658081992545574,0.992227812506708,"Sp7"
"CCT6",1012.17469139243,-0.0612956639486598,0.138557343009569,-0.442384810629823,0.658210768620369,0.992227812506708,"CCT6"
"CG43156",10.1422121753819,-0.413472253574516,0.935058345510983,-0.442188720692681,0.658352647434481,0.992227812506708,"CG43156"
"Nup62",1.16971385473456,1.29945231763215,2.93877757809443,0.442174435832855,0.65836298357556,NA,"Nup62"
"cta",124.200221475909,-0.123446732520089,0.279201774280994,-0.442141647695441,0.658386708438469,0.992227812506708,"cta"
"Ndc80",23.7160811024018,-0.223751906010662,0.506224223387041,-0.442001578892423,0.658488063391583,0.992227812506708,"Ndc80"
"mrj",7.4194295502963,0.422464520755325,0.95600202949405,0.441907556387624,0.658556102379561,0.992227812506708,"mrj"
"CG30283",21.6066400954211,-0.227615267073625,0.515084727325286,-0.441898691610558,0.65856251748384,0.992227812506708,"CG30283"
"Arglu1",215.911678132753,0.0999283025945806,0.226156202229123,0.44185523814793,0.658593963476701,0.992227812506708,"Arglu1"
"CG43797",2.90689939111354,0.620651773927982,1.40469430839138,0.44184116801807,0.658604145745257,NA,"CG43797"
"SF1",23.5558001362852,0.233459950698695,0.528956160510785,0.441359734752412,0.658952587395531,0.992227812506708,"SF1"
"Mrp4",1038.96522502732,0.0566046441137411,0.128323423779553,0.441109210201423,0.65913393608498,0.992227812506708,"Mrp4"
"Cf2",21.5271603372488,-0.319010232465185,0.72324554151627,-0.441081505730939,0.659153991914876,0.992227812506708,"Cf2"
"CG1578",241.066429303131,-0.085533467202641,0.193938360550893,-0.441034290274901,0.659188172708966,0.992227812506708,"CG1578"
"Dlip3",35.8625451828364,0.18655847949468,0.423284558129391,0.44074010240093,0.659401160847146,0.992227812506708,"Dlip3"
"thoc5",117.819632986311,0.1059961957753,0.240649557615947,0.44045871858389,0.659604904858328,0.992227812506708,"thoc5"
"Mal-A6",0.640071725149711,-1.46935085769691,3.33720211164143,-0.440294237071004,0.659724014104324,NA,"Mal-A6"
"CG31176",101.631478301476,0.163504333946563,0.371488070042565,0.440133471655842,0.659840440675211,0.992227812506708,"CG31176"
"GstO3",362.36718475031,-0.0924660118002489,0.210241584768828,-0.439808384729978,0.660075894317427,0.992227812506708,"GstO3"
"CG8149",290.591753494611,-0.0746299842193872,0.169734564023725,-0.439686428327914,0.660164233466775,0.992227812506708,"CG8149"
"lncRNA:CR46478",2.69678369669042,-0.737673375371904,1.67788759408878,-0.439644096523948,0.660194897626782,NA,"lncRNA:CR46478"
"Mlp60A",350.700661506774,-0.133664392669351,0.304091853725351,-0.43955269117493,0.660261111451455,0.992227812506708,"Mlp60A"
"Idh",8.27148701388375,-0.355338098963046,0.808427432008734,-0.439542357042638,0.660268597640526,0.992227812506708,"Idh"
"amn",4.39800947821694,0.545207059680965,1.24056603482749,0.439482497807364,0.660311961171486,NA,"amn"
"Rift",293.755317809086,0.08795724442024,0.200182067236303,0.439386232915717,0.660381700265198,0.992227812506708,"Rift"
"Prp38",150.064619589378,0.118820389235885,0.270577372299623,0.439136459290874,0.66056266250456,0.992227812506708,"Prp38"
"CG7741",12.3724707883581,-0.403105121550166,0.918197346062896,-0.439017955430415,0.660648526087129,0.992227812506708,"CG7741"
"r-l",158.183443170984,-0.102290513007463,0.233009862903376,-0.438996494538435,0.660664076345852,0.992227812506708,"r-l"
"CG45095",2.64800363386415,-0.735021568392491,1.67438202031682,-0.438980805738354,0.660675444321141,NA,"CG45095"
"CG32547",10.9147670728751,-0.377502446812185,0.860098648421093,-0.438905987708709,0.66072965792596,0.992227812506708,"CG32547"
"CG6985",38.9777622297229,-0.198816952142907,0.452985057920386,-0.438903996206095,0.660731101005339,0.992227812506708,"CG6985"
"Taf12L",5.02171385119125,-0.569782342990481,1.29845089986237,-0.43881701114064,0.660794133212386,NA,"Taf12L"
"lncRNA:CR44022",1.51416562260972,1.01225409485481,2.30935322929109,0.438327962139227,0.661148558800777,NA,"lncRNA:CR44022"
"Syx16",133.107398468149,0.11098209691339,0.253300973440869,0.438143191499807,0.66128248631364,0.992403166522109,"Syx16"
"Cam",1659.02228939263,-0.0866196134262508,0.197701743386767,-0.438132774867826,0.661290036935753,0.992403166522109,"Cam"
"Cyp313a3",5.6285352669061,-0.532139658929388,1.21467813825487,-0.438091081225775,0.661320259423205,0.992403166522109,"Cyp313a3"
"sl",231.099385629951,0.0973534594894995,0.222330141041158,0.437877918997394,0.661474783040292,0.992403166522109,"sl"
"CG4297",11.1936797679542,-0.365980715838717,0.835993738768665,-0.437779254636249,0.661546310791982,0.992403166522109,"CG4297"
"CG13653",0.657347816117118,1.44991612914119,3.31328649897332,0.437606627012326,0.661671466409466,NA,"CG13653"
